"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"07.09.","08:00","Arena Sport 6","Konjički sport","Balkanski Šampionat u preponskom jahanju",""
"07.09.","08:15","Adrenalin","Moto Sport","Italija: Trka","FORMULA 3"
"07.09.","09:45","Adrenalin","Moto Sport","Italija: Trka","FORMULA 2"
"07.09.","10:30","Arena 2 Premium","Odbojka","Meč za 3. mesto","Svetsko prvenstvo (Ž)"
"07.09.","10:50","Arena Sport 2","Basket 3x3","Četvrtfinale 1","FIBA 3x3 Europe Cup"
"07.09.","11:00","Arena 1 Premium","Košarka","Poljska - BiH","EUROBASKET"
"07.09.","11:00","Adrenalin","Moto Sport","Katalonija: Trka","MOTO 3"
"07.09.","11:15","Arena Sport 2","Basket 3x3","Četvrtfinale 2","FIBA 3x3 Europe Cup"
"07.09.","11:45","Arena 4 Premium","Moto Sport","Italija: Trka","Porsche Supercup"
"07.09.","12:15","Adrenalin","Moto Sport","Katalonija: Trka","MOTO 2"
"07.09.","13:00","Arena 3 Premium","Atletika","World Athletics Continental Tour – Beijing","World Athletics Continental Tour"
"07.09.","13:00","Arena Sport 3","Vaterpolo","Meč za treće mesto","Turnir Futog Open"
"07.09.","13:25","Arena Sport 2","Basket 3x3","Četvrtfinale 3","FIBA 3x3 Europe Cup"
"07.09.","13:50","Arena Sport 2","Basket 3x3","Četvrtfinale 4","FIBA 3x3 Europe Cup"
"07.09.","14:00","Arena 4 Premium","Moto Sport","Studio","FORMULA 1"
"07.09.","14:00","Arena 5 Premium","Rukomet","BVB Dortmund - Gyor","EHF LIGA ŠAMPIONA (Ž)"
"07.09.","14:00","Adrenalin","Moto Sport","Katalonija: Trka","MOTO GP"
"07.09.","14:15","Arena 1 Premium","Košarka","Francuska - Gruzija","EUROBASKET"
"07.09.","14:30","Arena 2 Premium","Odbojka","Finale","Svetsko prvenstvo (Ž)"
"07.09.","15:00","Arena 3 Premium","Fudbal","Gruzija - Bugarska","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"07.09.","15:00","Arena 4 Premium","Moto Sport","Italija: Trka","FORMULA 1"
"07.09.","15:00","Arena Sport 3","Vaterpolo","Finale","Turnir Futog Open"
"07.09.","15:30","Adrenalin","Moto Sport","Italija: Trka","FORMULA 1"
"07.09.","16:00","Arena 5 Premium","Rukomet","Budućnost - Schaeffler","EHF LIGA ŠAMPIONA (Ž)"
"07.09.","16:00","Arena Sport 2","Basket 3x3","Polufinale 1","FIBA 3x3 Europe Cup"
"07.09.","16:30","Arena Sport 2","Basket 3x3","Polufinale 2","FIBA 3x3 Europe Cup"
"07.09.","17:30","Arena 1 Premium","Košarka","Italija - Slovenija","EUROBASKET"
"07.09.","18:00","Arena 2 Premium","Fudbal","Litvanija - Holandija","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"07.09.","18:00","Arena 3 Premium","Fudbal","Severna Makedonija - Lihtenštajn","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"07.09.","18:00","Arena 4 Premium","Rukomet","HSV Hamburg - RNL","BUNDESLIGA"
