"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"22.04.","01:00","Arena 2 Premium","Hokej","Washington - Montreal","NHL Stanley Cup"
"22.04.","04:00","Arena 1 Premium","Košarka","Denver - LA Clippers, G2","NBA"
"22.04.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"22.04.","18:00","Arena Sport 1","Košarka","Zadar - Mornar","ABA LIGA"
"22.04.","18:00","Arena Sport 9","Odbojka","Fenerbahce - Vakifbank, finale G3","TURSKA LIGA Ž"
"22.04.","18:30","Arena Sport 6","Košarka","Zenit - Parma, G1","VTB LIGA"
"22.04.","18:45","Arena Sport 2","Rukomet","GOG - Flensburg","EHF LIGA EVROPE"
"22.04.","18:45","Arena Sport 4","Rukomet","Melsungen - Bidasoa Irun","EHF LIGA EVROPE"
"22.04.","19:00","Arena 1 Premium","Fudbal","Valencia - Espanyol","ŠPANSKA LIGA"
"22.04.","19:00","Arena Sport 5","Odbojka","Železničar - Ub, finale G3","SUPERLIGA (Ž)"
"22.04.","19:00","Arena Sport 8","Fudbal","Stal Mielec - Gornik","POLJSKA LIGA"
"22.04.","19:45","Arena 2 Premium","Košarka","Fenerbahce - Paris, G1","EVROLIGA"
"22.04.","20:00","Arena Sport 1","Vaterpolo","Ferencvarosi - Savona","Liga šampiona"
"22.04.","20:00","Arena Sport 7","Vaterpolo","Oradea - Barceloneta","Liga šampiona"
"22.04.","20:30","Arena 3 Premium","Košarka","Panathinaikos - Efes, G1","EVROLIGA"
"22.04.","20:30","Arena Sport 6","Odbojka","Conegliano - Milano, finale G3","ITALIJANSKA LIGA Ž"
"22.04.","20:45","Arena Sport 2","Rukomet","Limoges - Kiel","EHF LIGA EVROPE"
"22.04.","20:45","Arena Sport 3","Fudbal","Nantes - PSG","FRANCUSKA LIGA"
"22.04.","20:45","Arena Sport 4","Rukomet","Porto - Montpellier","EHF LIGA EVROPE"
"22.04.","21:00","Arena 1 Premium","Fudbal","Manchester City - Aston Villa","ENGLESKA LIGA"
"22.04.","21:30","Arena Sport 1","Fudbal","Barcelona - Mallorca","ŠPANSKA LIGA"
