"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"06.10.","00:00","Arena 2 Premium","Fudbal","Boca Juniors - Newells","ARGENTINSKA LIGA"
"06.10.","02:15","Arena 2 Premium","Fudbal","Rosario Central - River Plate","ARGENTINSKA LIGA"
"06.10.","02:20","Arena 1 Premium","Američki fudbal","Buffalo Bills - New England Patriots","NFL"
"06.10.","06:30","Arena Tenis","Tenis","Centralni teren, dan 6","ATP Masters - Shanghai"
"06.10.","09:00","Arena 5 Premium","Tenis","Danilović - Tauson","WTA Masters - Wuhan"
"06.10.","17:00","Arena 2 Premium","Košarka","Dubai - Split","ABA LIGA"
"06.10.","18:00","Arena 1 Premium","Košarka","Partizan - Krka","ABA LIGA"
"06.10.","18:00","Arena 5 Premium","Košarka","Fenerbahce - Petkim Spor","TURSKA LIGA"
"06.10.","18:00","Arena Sport 3","Hokej","Lokomotiv - SKA","KHL"
"06.10.","19:00","Arena Sport 1","Pikado","Prva runda - dan 1","SVETSKI GRAN PRI"
"06.10.","19:00","Arena Sport 2","Rukomet","Napredak - Mladost","SUPERLIGA SRBIJE Ž"
"06.10.","20:00","Arena 1 Premium","Košarka","Crvena zvezda - Zadar","ABA LIGA"
"06.10.","20:00","Arena 2 Premium","Košarka","Virtus Bologna - Napoli","ITALIJANSKA LIGA"
"06.10.","20:00","Arena Sport 1x2","Košarka","Le Mans - Paris","FRANCUSKA LIGA"
"06.10.","20:30","Arena 5 Premium","Fudbal","Cultural Leonesa - Albacete","ŠPANSKA 2. LIGA"
"06.10.","21:00","Arena Sport 2","Fudbal","Harrogate - Crewe","LEAGUE TWO"
"07.10.","00:00","Arena Sport 2","Bejzbol","Philadelphia Phillies - Los Angeles Dodgers, Game 2","Major League Baseball"
"07.10.","02:15","Arena 1 Premium","Američki fudbal","Jacksonville Jaguars - Kansas City Chiefs","NFL"
"07.10.","06:30","Arena Tenis","Tenis","Centralni teren, dan 7","ATP Masters - Shanghai"
"07.10.","07:00","Arena 5 Premium","Tenis","Centralni teren, dan 2","WTA Masters - Wuhan"
"07.10.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
