Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
03.09.,15:00,Arena Premium 2,Odbojka,Poljska - Holandija,EVROPSKO PRVENSTVO (Ž)
03.09.,18:00,Arena Premium 1,Fudbal,Palermo - Mantova,ITALIJANSKI KUP
03.09.,18:00,Arena Premium 2,Odbojka,Nemačka - Turska,EVROPSKO PRVENSTVO (Ž)
03.09.,18:00,Arena Premium 5,Fudbal,Rakow - Gornik,POLJSKA LIGA
03.09.,19:40,Arena Sport 2,Socca,Srbija - Nemačka,WORLD CUP
03.09.,20:15,Arena Sport 1,Rukomet,Magdeburg - Fuchse  Berlin,BUNDESLIGA
03.09.,20:30,Arena Premium 4,Fudbal,Basel - Sion,ŠVAJCARSKA LIGA
03.09.,20:30,Arena Premium 5,Fudbal,Lech - Jagiellonia,POLJSKA LIGA
03.09.,20:45,Arena Premium 3,Fudbal,Toulouse - Lille,FRANCUSKA LIGA
03.09.,20:45,Arena 1X2,Fudbal,Hibernian - Hearts,ŠKOTSKA LIGA
03.09.,21:00,Arena Premium 1,Fudbal,Real Sociedad - Celta,ŠPANSKA LIGA
03.09.,21:00,Arena Premium 2,Fudbal,Cagliari - Verona,ITALIJANSKI KUP
04.09.,12:30,Adrenalin,Moto Sport,Italija: Trening 1,FORMULA 1
04.09.,14:00,Adrenalin,Moto Sport,Italija: Kvalifikacije A,FORMULA 3
04.09.,14:15,Arena Premium 2,Košarka,SAD - Kina,Svetsko prvenstvo (Ž)
04.09.,14:20,Adrenalin,Moto Sport,Italija: Kvalifikacije B,FORMULA 3
04.09.,14:55,Adrenalin,Moto Sport,Italija: Kvalifikacije,FORMULA 2
04.09.,16:00,Arena Sport 10,Fudbal,Crvena zvezda -Milutinac,SUPERLIGA Ž
04.09.,16:00,Adrenalin,Moto Sport,Italija: Trening 2,FORMULA 1
04.09.,17:00,Arena Premium 3,Rukomet,Partizan - Dinamo,SUPERKUP SRBIJE
04.09.,17:30,Arena Premium 1,Košarka,Milano - Crvena zvezda,PRIJATELJSKA UTAKMICA
04.09.,18:30,Arena Premium 5,Fudbal,Arminia Bielefeld - St. Pauli,NEMAČKA 2. LIGA
04.09.,18:30,Arena Sport 3,Fudbal,Hannover - Karlsruhe,NEMAČKA 2. LIGA
04.09.,19:00,Arena Premium 3,Fudbal,Lyon - Auxerre,FRANCUSKA LIGA
04.09.,19:00,Arena Sport 5,Fudbal,Basaksehir - Galatasaray,TURSKA LIGA
04.09.,19:00,Arena 1X2,Fudbal,Viborg - Lyngby,DANSKA LIGA
04.09.,20:00,Arena Premium 4,košarka,Svecanost povodom 25 godina ABA Lige,ABA Liga
04.09.,20:00,Arena Sport 1,Košarka,Olympiacos - Fenerbahce,PRIJATELJSKA UTAKMICA
