"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"09.04.","01:30","Arena 1 Premium","Košarka","New York - Boston","NBA"
"09.04.","02:30","Arena 3 Premium","Fudbal","River Plate - Barcelona","COPA LIBERTADORES"
"09.04.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"09.04.","11:00","Arena 3 Premium","Tenis","Dan 5 - Centralni teren","ATP Masters - Monte Carlo"
"09.04.","12:30","Arena Sport 1","Odbojka","Galatasaray - Fenerbahce, polufinale1","TURSKA LIGA Ž"
"09.04.","15:00","Arena Sport 1","Odbojka","Eczacibasi - Vakifbank, polufinale1","TURSKA LIGA Ž"
"09.04.","15:00","Arena Sport 2","Košarka","Cibona - Igokea, meč za 3.mesto","ABA U19"
"09.04.","17:30","Arena Sport 4","Odbojka","Ziraat - Rzeszow, finale 2","CEV CUP"
"09.04.","18:00","Arena Sport 1","Fudbal","Orlando Pirates - MC Alger","CAF LIGA ŠAMPIONA"
"09.04.","18:00","Arena Sport 2","Košarka","Mega Superbet - FMP Soccerbet, finale","ABA U19"
"09.04.","18:30","Arena 2 Premium","Košarka","AEK - Nanterre","FIBA LIGA ŠAMPIONA"
"09.04.","18:30","Arena Sport 3","Košarka","Nymburg - Galatasaray","FIBA LIGA ŠAMPIONA"
"09.04.","19:00","Arena 3 Premium","Fudbal","Pregled 31. kola","ENGLESKA LIGA"
"09.04.","19:00","Arena Sport 7","Košarka","CSKA - Pari NN","VTB LIGA"
"09.04.","20:00","Arena 1 Premium","Fudbal","UCL STUDIO",""
"09.04.","20:00","Arena Sport 4","Košarka","Unicaja - Reggiana","FIBA LIGA ŠAMPIONA"
"09.04.","20:00","Arena Sport 6","Odbojka","Crvena zvezda - Železničar, polufinale 2","SUPERLIGA (Ž)"
"09.04.","20:30","Arena Sport 3","Košarka","Zlatibor - Ilirija, G1","ABA2 LIGA"
"09.04.","21:00","Arena 1 Premium","Fudbal","Barcelona - Dortmund","UEFA LIGA ŠAMPIONA"
"09.04.","21:00","Arena 2 Premium","Fudbal","PSG - Aston Villa","UEFA LIGA ŠAMPIONA"
"09.04.","21:00","Arena 3 Premium","Fudbal","Coventry - Portsmouth","CHAMPIONSHIP"
"09.04.","21:45","Arena Sport 1","Košarka","Tenerife - Tortona","FIBA LIGA ŠAMPIONA"
"09.04.","21:45","Arena Sport 2","Fudbal","Tirsense - Benfica","PORTUGALSKI KUP"
"09.04.","22:00","Arena Sport 4","Košarka","U Obruču",""
"09.04.","23:00","Arena 1 Premium","Fudbal","UCL STUDIO",""
"10.04.","01:30","Arena 1 Premium","Košarka","Dallas - LA Lakers","NBA"
"10.04.","02:30","Arena 3 Premium","Fudbal","Palmeiras - Cerro Porteno","COPA LIBERTADORES"
"10.04.","11:00","Arena 3 Premium","Tenis","Dan 6 - Centralni teren","ATP Masters - Monte Carlo"
"10.04.","16:30","Arena Sport 3","Fudbal","Finale","TURNIR ,,MILJAN MILJANIĆ"""
"10.04.","18:00","Arena Sport 5","Košarka","Vojvodina - Bosna, G1","ABA2 LIGA"
"10.04.","18:00","Arena Sport 10","Košarka","Vojvodina - Bosna, G1","ABA2 LIGA"
"10.04.","18:45","Arena Sport 1","Fudbal","Legia - Chelsea","UEFA LIGA KONFERENCIJA"
"10.04.","18:45","Arena Sport 3","Fudbal","Bodo/Glimt - Lazio","UEFA LIGA EVROPE"
"10.04.","19:00","Arena Sport 7","Odbojka","Dubočica - Radnički, polufinale 2","SUPERLIGA"
"10.04.","20:00","Arena 2 Premium","Košarka","Bayern - Fenerbahce","EVROLIGA"
"10.04.","20:00","Arena Sport 2","Košarka","Asvel - Monaco","EVROLIGA"
"10.04.","20:15","Arena Sport 4","Košarka","Olympiacos - Maccabi","EVROLIGA"
"10.04.","20:30","Arena 1 Premium","Košarka","Partizan - Real Madrid","EVROLIGA"
"10.04.","20:30","Arena Sport 5","Košarka","Armani - Baskonia","EVROLIGA"
"10.04.","20:45","Arena Sport 3","Košarka","Paris - Alba","EVROLIGA"
"10.04.","21:00","Arena 3 Premium","Fudbal","Lyon - Man. United","UEFA LIGA EVROPE"
"10.04.","21:00","Arena Sport 1","Fudbal","Tottenham - Eintracht","UEFA LIGA EVROPE"
"10.04.","21:00","Arena Sport 6","Fudbal","Rangers - Athletic","UEFA LIGA EVROPE"
"10.04.","21:00","Arena Sport 7","Fudbal","Celje - Fiorentina","UEFA LIGA KONFERENCIJA"
"10.04.","21:00","Arena Sport 8","Fudbal","Betis - Jagiellonia","UEFA LIGA KONFERENCIJA"
"10.04.","21:00","Arena Sport 9","Fudbal","Djurgarden - Rapid","UEFA LIGA KONFERENCIJA"
"11.04.","00:00","Arena 1 Premium","Košarka","Košarka: NBA: NBA Arena #25","NBA"
"11.04.","01:00","Arena 1 Premium","Košarka","Indiana - Cleveland","NBA"
"11.04.","11:00","Arena 3 Premium","Tenis","QF Singla - Meč 1","ATP Masters - Monte Carlo"
"11.04.","13:00","Arena 3 Premium","Tenis","QF Singla - Meč 2","ATP Masters - Monte Carlo"
