"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"15.12.","01:15","Arena 2 Premium","Fudbal","Racing - River Plate","ARGENTINSKA LIGA"
"15.12.","02:30","Arena 1 Premium","Košarka","Oklahoma - Houston, polufinale","NBA CUP"
"15.12.","12:00","Arena 3 Premium","Košarka","Unics - Nizhny","VTB LIGA"
"15.12.","12:30","Arena 1 Premium","Fudbal","Lecce - Monza","ITALIJANSKA LIGA"
"15.12.","13:30","Arena Sport 6","Košarka","Darussafaka - Besiktas","TURSKA LIGA"
"15.12.","13:30","Arena Sport 7","Fudbal","Club Brugge - Genk","BELGIJSKA LIGA"
"15.12.","14:00","Arena 3 Premium","Fudbal","Atletico - Getafe","ŠPANSKA LIGA"
"15.12.","14:00","Arena Sport 9","Basket 3x3","Novi Beograd","BG LEAGUE"
"15.12.","15:00","Arena 2 Premium","Fudbal","Brighton - Crystal Palace","ENGLESKA LIGA"
"15.12.","15:00","Arena Sport 3","Fudbal","Bologna - Fiorentina","ITALIJANSKA LIGA"
"15.12.","15:00","Arena Sport 4","Fudbal","Parma - Verona","ITALIJANSKA LIGA"
"15.12.","15:00","Arena Sport 5","Fudbal","Montpellier - Nice","FRANCUSKA LIGA"
"15.12.","15:15","Arena Sport 1","Rukomet","Francuska - Mađarska, meč za 3. mesto","EVROPSKO PRVENSTVO Ž"
"15.12.","15:30","Arena Sport 6","Košarka","Dubai - Mornar","ABA LIGA"
"15.12.","16:00","Arena Sport 2","Fudbal","Norwich - Burnley","CHAMPIONSHIP"
"15.12.","16:15","Arena Sport 7","Fudbal","Alaves - Athletic","ŠPANSKA LIGA"
"15.12.","16:30","Arena 3 Premium","Fudbal","Celtic - Rangers, finale","ŠKOTSKI KUP"
"15.12.","17:00","Arena Sport 3","Košarka","Varese - Armani","ITALIJANSKA LIGA"
"15.12.","17:00","Arena Sport 4","Fudbal","Brest - Nantes","FRANCUSKA LIGA"
"15.12.","17:00","Arena Sport 5","Fudbal","Rennes - Angers","FRANCUSKA LIGA"
"15.12.","17:00","Arena Sport 1x2","Fudbal","Le Havre - Strasbourg","FRANCUSKA LIGA"
"15.12.","17:30","Arena 2 Premium","Fudbal","Man. City - Man. United","ENGLESKA LIGA"
"15.12.","17:45","Arena Sport 6","Fudbal","Hajduk - Rijeka","HRVATSKA LIGA"
"15.12.","18:00","Arena 1 Premium","Košarka","SC Derby - Crvena zvezda Meridian Bet","ABA LIGA"
"15.12.","18:00","Arena Sport 1","Rukomet","Danska - Norveška, finale","EVROPSKO PRVENSTVO Ž"
"15.12.","18:00","Arena Sport 2","Fudbal","Como - Roma","ITALIJANSKA LIGA"
"15.12.","18:00","Arena Sport 10","Košarka","SC Derby - Crvena zvezda Meridian Bet","ABA LIGA"
"15.12.","18:30","Arena 3 Premium","Fudbal","Villarreal - Betis","ŠPANSKA LIGA"
"15.12.","18:30","Arena Sport 7","Fudbal","Real Sociedad - Las Palmas","ŠPANSKA LIGA"
"15.12.","18:30","Arena Sport 8","Košarka","Efes - Bahcesehir","TURSKA LIGA"
"15.12.","19:00","Arena Sport 3","Američki fudbal","Houston Texans - Miami Dolphins","NFL"
"15.12.","19:00","Arena Sport 4","Košarka","Virtus - Trieste","ITALIJANSKA LIGA"
"15.12.","19:00","Arena Sport 1x2","Američki fudbal","Red Zone","NFL"
"15.12.","20:00","Arena 1 Premium","Košarka","Partizan Mozzart Bet - Budućnost VOLI","ABA LIGA"
"15.12.","20:00","Arena 2 Premium","Fudbal","Chelsea - Brentford","ENGLESKA LIGA"
"15.12.","20:00","Arena Sport 5","Fudbal","Southampton - Tottenham","ENGLESKA LIGA"
"15.12.","20:00","Arena Sport 6","Košarka","OKK Beograd - Tamiš","KLS"
"15.12.","20:00","Arena Sport 10","Košarka","Partizan Mozzart Bet - Budućnost VOLI","ABA LIGA"
"15.12.","20:30","Arena Sport 7","Kik boks i boks","Novi Sad","KUP NACIJA"
"15.12.","20:30","Arena Sport 8","Pikado","Round 1 i Round 2","SVETSKO PRVENSTVO"
"15.12.","20:45","Arena 3 Premium","Fudbal","Milan - Genoa","ITALIJANSKA LIGA"
"15.12.","20:45","Arena Sport 2","Fudbal","PSG - Lyon","FRANCUSKA LIGA"
"15.12.","21:00","Arena Sport 1","Fudbal","Barcelona - Leganes","ŠPANSKA LIGA"
"15.12.","21:00","Arena Sport 4","Hokej","Chicago - New York Islanders","NHL"
"15.12.","21:55","Arena 1 Premium","Američki fudbal","Detroit Lions - Buffalo Bills","NFL"
"15.12.","23:00","Arena 2 Premium","Košarka","Indiana - New Orleans","NBA"
"15.12.","23:30","Arena 3 Premium","Fudbal","Velez - Huracan","ARGENTINSKA LIGA"
"15.12.","23:30","Arena Sport 1","Fudbal","Talleres - Newells","ARGENTINSKA LIGA"
"16.12.","02:20","Arena 1 Premium","Američki fudbal","Seattle Seahawks - Green Bay Packers","NFL"
"16.12.","17:00","Arena 3 Premium","Košarka","Yalovaspor - Onvo","TURSKA LIGA"
"16.12.","17:00","Arena Sport 1","Odbojka","Dinamo (L) - Dinamo (M)","RUSKA LIGA"
