"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"27.05.","02:00","Arena 3 Premium","Hokej","Florida Panthers - Carolina Hurricanes, G4","NHL"
"27.05.","02:30","Arena 1 Premium","Košarka","Minnesota - Oklahoma, G4","NBA"
"27.05.","10:00","Arena 1 Premium","Mali fudbal","Polufinale 1, revanš","ARENINA LIGA ŠAMPIONA"
"27.05.","11:00","Arena 1 Premium","Mali fudbal","Polufinale 2, revanš","ARENINA LIGA ŠAMPIONA"
"27.05.","18:30","Arena 3 Premium","Košarka","Zenit - CSKA, finale G1","VTB LIGA"
"27.05.","20:00","Arena Sport 1","Košarka","Wurzburg - Braunschweig, G4","NEMAČKA LIGA"
"27.05.","20:30","Arena 2 Premium","Fudbal","Eintracht Braunschweig - Saarbrücken","NEMAČKA 2. LIGA"
"27.05.","20:45","Arena 1 Premium","Košarka","Virtus - Venezia, G5","ITALIJANSKA LIGA"
"28.05.","00:00","Arena 2 Premium","Fudbal","Libertad - Alianza Lima","COPA LIBERTADORES"
"28.05.","02:00","Arena 1 Premium","Košarka","Indiana - New York, G4","NBA"
"28.05.","02:00","Arena 3 Premium","Hokej","Edmonton Oilers - Dallas Stars, G4","NHL"
"28.05.","02:30","Arena 2 Premium","Fudbal","River Plate - Universitario","COPA LIBERTADORES"
"28.05.","19:00","Arena Sport 4","Fudbal","Borac Banja Luka - Leotar, finale","Kup Republike Srpske ,,Dr Milan Jelić”"
"28.05.","19:10","Arena Sport 3","Bejzbol","Cleveland Guardians - Los Angeles Dodgers","Major League Baseball"
"28.05.","20:00","Arena 2 Premium","Rukomet","Kiel - Leipzig","BUNDESLIGA"
"28.05.","21:00","Arena 1 Premium","Fudbal","Betis - Chelsea","UEFA LIGA KONFERENCIJA"
"28.05.","21:00","Arena Sport 1","Košarka","Monaco - Le Mans, G1","FRANCUSKA LIGA"
"28.05.","21:00","Arena Sport 2","Fudbal","Bodo/Glimt - Viking","NORVEŠKA LIGA"
"29.05.","00:00","Arena 2 Premium","Fudbal","Internacional - Bahia","COPA LIBERTADORES"
"29.05.","02:00","Arena Sport 1","Hokej","Carolina Hurricanes - Florida Panthers, G5","NHL"
"29.05.","02:30","Arena 1 Premium","Košarka","Oklahoma - Minneosta, G5","NBA"
"29.05.","02:30","Arena 2 Premium","Fudbal","Bolívar - Cerro Porteño","COPA LIBERTADORES"
"29.05.","15:00","Arena Sport 3","Košarka","Braunschweig - Wurzburg, G5","NEMAČKA LIGA"
