Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
26.01.,00:30,Arena Premium 1,Američki fudbal,NFC Championship: Seattle Seahawks - Los Angeles Rams,NFL
26.01.,15:30,Arena Premium 3,Rukomet,Portugal - Norveška,EVROPSKO PRVENSTVO (M)
26.01.,16:00,Arena Premium 1,Košarka,Dubai - FMP,ABA LIGA
26.01.,16:00,Arena Sport 3,Basket 3x3,Kula,MTS Karavan U15
26.01.,17:00,Arena Premium 2,Košarka,Merkezefendi - Karsiyaka,TURSKA LIGA
26.01.,17:10,Arena Sport 2,Hokej,Dinamo Mn - Salavat Yulaev,KHL
26.01.,18:00,Arena Premium 3,Rukomet,Španija - Francuska,EVROPSKO PRVENSTVO (M)
26.01.,18:00,Arena Premium 4,Košarka,Split - SC Derby,ABA LIGA
26.01.,18:00,Arena Premium 5,Fudbal,Eyupspor - Besiktas,TURSKA LIGA
26.01.,19:00,Arena Premium 1,Košarka,Crvena zvezda - Vienna,ABA LIGA
26.01.,19:00,Arena Sport 10,Košarka,Crvena zvezda - Vienna,ABA LIGA
26.01.,20:00,Arena Sport 2,Košarka,Milano - Varese,ITALIJANSKA LIGA
26.01.,20:00,Arena Sport 9,Košarka,Student - Sutjeska,ABA2 LIGA
26.01.,20:30,Arena Premium 3,Rukomet,Nemačka - Danska,EVROPSKO PRVENSTVO (M)
26.01.,20:30,Arena 1X2,Fudbal,Ceuta - Cultural Leonesa,ŠPANSKA 2. LIGA
26.01.,20:45,Arena Premium 4,Fudbal,Verona - Udinese,ITALIJANSKA LIGA
26.01.,21:00,Arena Premium 1,Fudbal,Girona - Getafe,ŠPANSKA LIGA
26.01.,21:00,Arena Premium 2,Fudbal,Everton - Leeds,ENGLESKA LIGA
26.01.,21:00,Arena Premium 5,Fudbal,Norwich - Coventry,CHAMPIONSHIP
26.01.,21:15,Arena Sport 1,Fudbal,Porto - Gil Vicente,PORTUGALSKA LIGA
27.01.,01:00,Arena Premium 1,Košarka,Cleveland - Orlando,NBA
27.01.,03:30,Arena Premium 1,Košarka,Minnesota - Golden State,NBA
27.01.,15:30,Arena Premium 2,Rukomet,Švajcarska - Island,EVROPSKO PRVENSTVO (M)
