"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"14.09.","00:00","Arena 1 Premium","Fudbal","Estudiantes - River Plate","ARGENTINSKA LIGA"
"14.09.","01:00","Arena Tenis","Tenis","Guadalajara - PF1","WTA 500 - Guadalajara"
"14.09.","01:30","Adrenalin","Moto Sport","Bristol 500","NASCAR CUP SERIES"
"14.09.","02:00","Arena 4 Premium","Fudbal","Fluminense - Corinthians","BRAZILSKA LIGA"
"14.09.","03:00","Arena Tenis","Tenis","Guadalajara - PF2","WTA 500 - Guadalajara"
"14.09.","10:00","Arena Sport 1","Triatlon","Karlovy Vary, WTCS Women",""
"14.09.","10:40","Arena 5 Premium","Moto Sport","Mugello, Trka 3","F4 - E4 Championship"
"14.09.","11:00","Adrenalin","Moto Sport","San Marino: Trka","MOTO 3"
"14.09.","11:30","Arena 3 Premium","Odbojka","Srbija - Češka","Svetsko prvenstvo (M)"
"14.09.","12:15","Adrenalin","Moto Sport","San Marino: Trka","MOTO 2"
"14.09.","12:15","Arena Sport 1x2","Fudbal","Motor - Bruk-Bet Termalica","POLJSKA LIGA"
"14.09.","12:30","Arena 1 Premium","Fudbal","Roma - Torino","ITALIJANSKA LIGA"
"14.09.","13:00","Arena 4 Premium","Fudbal","Southampton - Portsmouth","CHAMPIONSHIP"
"14.09.","13:00","Arena Tenis","Golf","BMW PGA CHAMPIONSHIP - Dan 4","DP WORLD TOUR 2025"
"14.09.","13:30","Arena 5 Premium","Fudbal","Greuther Furth - Kaiserslautern","NEMAČKA 2. LIGA"
"14.09.","13:30","Arena Sport 1","Fudbal","Elversberg - Dresden","NEMAČKA 2. LIGA"
"14.09.","13:45","Arena Sport 10","Konjički sport","Subotica - Memorijal Tomislav Višnjić","KASAČKE TRKE"
"14.09.","14:00","Arena 3 Premium","Fudbal","Celta - Girona","ŠPANSKA LIGA"
"14.09.","14:00","Arena Sport 3","Rukomet","Krim Ljubljana- Podravka","EHF LIGA ŠAMPIONA (Ž)"
"14.09.","14:00","Arena Sport 6","Fudbal","Djurgarden - Hammarby","ŠVEDSKA LIGA"
"14.09.","14:00","Adrenalin","Moto Sport","San Marino: Trka","MOTO GP"
"14.09.","14:30","Arena Sport 4","Moto Sport","Čile - Live Stage 3","WRC"
"14.09.","14:30","Arena Sport 9","Fudbal","Heracles - AZ Alkmaar","HOLANDSKA LIGA"
"14.09.","14:45","Arena Sport 7","Fudbal","Legia - Radomiak","POLJSKA LIGA"
"14.09.","15:00","Arena 1 Premium","Fudbal","Burnley - Liverpool","ENGLESKA LIGA"
"14.09.","15:00","Arena 2 Premium","Odbojka","Brazil - Kina","Svetsko prvenstvo (M)"
"14.09.","15:00","Arena 4 Premium","Fudbal","Atalanta - Lecce","ITALIJANSKA LIGA"
"14.09.","15:00","Arena Sport 2","Fudbal","Lille - Toulouse","FRANCUSKA LIGA"
"14.09.","15:00","Arena Sport 8","Fudbal","Pisa - Udinese","ITALIJANSKA LIGA"
"14.09.","15:00","Arena Sport 1x2","Fudbal","Radnički Niš - Napredak","MOZZARTBET SUPERLIGA"
"14.09.","15:15","Arena Sport 5","Košarka","Olympiacos - Paris","PRIJATELJSKA UTAKMICA"
"14.09.","15:30","Arena Sport 1","Fudbal","St. Pauli - Augsburg","NEMAČKA LIGA"
"14.09.","15:30","Adrenalin","Triatlon","Karlovy Vary, WTCS Men",""
"14.09.","16:00","Arena 3 Premium","Košarka","Za treće mesto","EUROBASKET"
"14.09.","16:00","Arena Sport 3","Rukomet","Storhamar - Budućnost","EHF LIGA ŠAMPIONA (Ž)"
"14.09.","16:00","Arena Sport 4","Fudbal","Baltika - Zenit","RUSKA LIGA"
"14.09.","16:00","Arena Sport 6","Fudbal","Kilmarnock - Celtic","ŠKOTSKA LIGA"
"14.09.","16:15","Arena 5 Premium","Fudbal","Levante - Betis","ŠPANSKA LIGA"
"14.09.","17:00","Arena 1 Premium","Fudbal","Crvena zvezda - Železničar","MOZZARTBET SUPERLIGA"
"14.09.","17:00","Arena Sport 7","Fudbal","Oslo - Viking","NORVEŠKA LIGA"
"14.09.","17:00","Arena Sport 8","Fudbal","Sturm - Austria","AUSTRIJSKA LIGA"
"14.09.","17:00","Arena Sport 1x2","Fudbal","TSC - Mladost","MOZZARTBET SUPERLIGA"
"14.09.","17:15","Arena Sport 2","Fudbal","PSG - Lens","FRANCUSKA LIGA"
"14.09.","17:15","Arena Sport 5","Fudbal","Metz - Angers","FRANCUSKA LIGA"
"14.09.","17:15","Arena Sport 9","Fudbal","Strasbourg - Le Havre","FRANCUSKA LIGA"
