"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"13.12.","10:30","Arena Sport 6","Golf","Alfred Dunhill Championship, dan 3","DP WORLD TOUR"
"13.12.","11:00","Arena Premium 3","Košarka","Turk Telekom - Bursaspor","TURSKA LIGA"
"13.12.","11:00","Arena Sport 4","Odbojka","Enisey - Lokomotiv","RUSKA LIGA"
"13.12.","12:00","Arena Premium 2","Košarka","Unics - Uralmash","VTB KUP"
"13.12.","13:00","Arena Premium 4","Fudbal","Armenia Bielefeld - Kaiserslautern","NEMAČKA 2. LIGA"
"13.12.","13:00","Arena Sport 2","Košarka","Ilirija - Budućnost","ABA LIGA"
"13.12.","13:00","Arena Sport 3","Fudbal","Magdeburg - Kiel","NEMAČKA 2. LIGA"
"13.12.","13:30","Arena Sport 1","Fudbal","Norwich - Southampton","CHAMPIONSHIP"
"13.12.","13:30","Arena Sport 4","Košarka","Tofas - Manisa","TURSKA LIGA"
"13.12.","14:00","Arena Premium 1","Fudbal","Atletico - Valencia","ŠPANSKA LIGA"
"13.12.","14:00","Arena Premium 5","Fudbal","Red Star - Reims","FRANCUSKA 2. LIGA"
"13.12.","15:00","Arena Premium 4","Fudbal","Torino - Cremonese","ITALIJANSKA LIGA"
"13.12.","15:30","Arena Premium 3","Fudbal","Multiprenos","NEMAČKA LIGA"
"13.12.","15:30","Arena Sport 3","Fudbal","Frankfurt - Augsburg","NEMAČKA LIGA"
"13.12.","15:30","Arena Sport 4","Fudbal","B. Monchengladbach - Wolfsburg","NEMAČKA LIGA"
"13.12.","15:30","Arena Sport 5","Fudbal","Hoffenheim - HSV","NEMAČKA LIGA"
"13.12.","15:30","Arena Sport 6","Fudbal","St. Pauli - Heidenheim","NEMAČKA LIGA"
"13.12.","16:00","Arena Premium 1","Fudbal","Liverpool - Brighton","ENGLESKA LIGA"
"13.12.","16:00","Arena Premium 2","Fudbal","Chelsea - Everton","ENGLESKA LIGA"
"13.12.","16:00","Arena Sport 7","Košarka","Bahcesehir - Besiktas","TURSKA LIGA"
"13.12.","16:15","Arena Sport 1","Fudbal","Mallorca - Elche","ŠPANSKA LIGA"
"13.12.","16:15","Arena 1X2","Fudbal","Sporting - Granada","ŠPANSKA 2. LIGA"
"13.12.","16:30","Arena Sport 8","Fudbal","Telstar - NEC","HOLANDSKA LIGA"
"13.12.","17:00","Arena Premium 4","Fudbal","Rennes - Brest","FRANCUSKA LIGA"
"13.12.","17:00","Arena Sport 2","Košarka","Borac - SC Derby","ABA LIGA"
"13.12.","17:00","Arena Sport 9","Odbojka","Ziraat - Halkbank","TURSKA LIGA"
"13.12.","17:00","Arena Sport 10","Plivanje","2. dan finala","Zimsko prvenstvo Srbije"
"13.12.","17:45","Arena Sport 6","Fudbal","Lokomotiva - Hajduk","HRVATSKA LIGA"
"13.12.","18:00","Arena Premium 3","Fudbal","Parma - Lazio","ITALIJANSKA LIGA"
"13.12.","18:00","Arena Sport 3","Fudbal","Antalyaspor - Galatasaray","TURSKA LIGA"
"13.12.","18:00","Arena Sport 5","Odbojka","Železničar - Partizan","SUPERLIGA (Ž)"
"13.12.","18:00","Adrenalin","Moto Sport","Round 1 - Poljska","SuperEnduro 2026"
"13.12.","18:30","Arena Premium 2","Fudbal","Barcelona - Osasuna","ŠPANSKA LIGA"
"13.12.","18:30","Arena Premium 5","Fudbal","Bayer Leverkusen - Koln","NEMAČKA LIGA"
"13.12.","18:30","Arena Sport 1","Fudbal","Burnley - Fulham","ENGLESKA LIGA"
"13.12.","18:30","Arena Sport 8","Košarka","Bamberg - Heidelberg","NEMAČKA LIGA"
"13.12.","19:00","Arena Premium 4","Fudbal","Metz - PSG","FRANCUSKA LIGA"
"13.12.","19:00","Arena Sport 2","Košarka","Cedevita Olimpija - Bosna","ABA LIGA"
"13.12.","19:30","Arena Sport 7","Košarka","AEK - Panathinaikos","GRČKA LIGA"
"13.12.","20:00","Arena Sport 3","Košarka","Trentino - Venezia","ITALIJANSKA LIGA"
"13.12.","20:00","Arena Sport 4","Fudbal","PSV - Heracles","HOLANDSKA LIGA"
"13.12.","20:00","Arena Sport 5","Pikado","Runda 1 - Dan 3, popodnevna sesija","SVETSKO PRVENSTVO"
"13.12.","20:00","Arena Sport 6","Fudbal","Saint Etienn - Bastia","FRANCUSKA 2. LIGA"
"13.12.","20:00","Arena Sport 9","Rukomet","Eisenach - Goppingen","BUNDESLIGA"
"13.12.","20:30","Arena Sport 1","Fudbal","Hannover - Bochum","NEMAČKA 2. LIGA"
"13.12.","20:30","Arena Sport 8","Košarka","Nancy - Paris","FRANCUSKA LIGA"
"13.12.","20:30","Arena Sport 10","Košarka","Sloga - Vojvodina","KLS"
"13.12.","20:30","Arena 1X2","Fudbal","Thun - St. Gallen","ŠVAJCARSKA LIGA"
"13.12.","20:45","Arena Premium 2","Fudbal","Atalanta - Cagliari","ITALIJANSKA LIGA"
"13.12.","21:00","Arena Premium 1","Fudbal","Arsenal - Wolverhampton","ENGLESKA LIGA"
"13.12.","21:00","Arena Premium 3","Fudbal","Getafe - Espanyol","ŠPANSKA LIGA"
"13.12.","21:00","Arena Premium 4","Fudbal","Paris - Toulouse","FRANCUSKA LIGA"
