"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"17.12.","02:30","Arena 1 Premium","Američki fudbal","Las Vegas Raiders - Atlanta Falcons","NFL"
"17.12.","04:00","Arena 2 Premium","Košarka","Sacramento - Denver","NBA"
"17.12.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"17.12.","17:30","Arena Sport 5","Hokej","SKA - Lokomotiv","KHL"
"17.12.","18:30","Arena 2 Premium","Košarka","AEK - Telekom Bonn","LIGA ŠAMPIONA"
"17.12.","19:00","Arena Sport 3","Hokej","Farjestadt - Salzburg","LIGA ŠAMPIONA"
"17.12.","19:00","Arena Sport 6","Fudbal","Albacete - Levante","ŠPANSKA 2. LIGA"
"17.12.","19:45","Arena Sport 4","Hokej","Zurich - Elsbaren","LIGA ŠAMPIONA"
"17.12.","20:00","Arena 3 Premium","Odbojka","Monza - Fenerbahce","LIGA ŠAMPIONA"
"17.12.","20:00","Arena Sport 2","Košarka","Široki - Joker","ABA 2. LIGA"
"17.12.","20:00","Arena Sport 5","Pikado","Round 1 i Round 2","SVETSKO PRVENSTVO"
"17.12.","20:00","Arena Sport 10","Košarka","Široki - Joker","ABA 2. LIGA"
"17.12.","20:30","Arena 2 Premium","Košarka","BAXI - Tortona","LIGA ŠAMPIONA"
"17.12.","20:30","Arena Sport 1","Odbojka","Warszawa - Volley Ljubljana","LIGA ŠAMPIONA"
"17.12.","21:00","Arena 1 Premium","Fudbal","Juventus - Cagliari","ITALIJANSKI KUP"
"17.12.","21:15","Arena Sport 6","Fudbal","Zaragoza - Oviedo","ŠPANSKA 2. LIGA"
"18.12.","02:30","Arena 1 Premium","Košarka","Milwaukee - Ohlakoma, finale","NBA CUP"
"18.12.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"18.12.","16:00","Arena Sport 1","Fudbal","OFI - Panachaiki","GRČKI KUP"
"18.12.","16:00","Arena Sport 3","Odbojka","Ankara - Budejovice","LIGA ŠAMPIONA"
"18.12.","17:30","Arena Sport 2","Košarka","Zenit - Unics","VTB LIGA"
"18.12.","18:00","Arena Sport 1","Futsal","Srbija - Češka","EURO KVALIFIKACIJE"
"18.12.","18:00","Arena Sport 3","Košarka","Rabotnički - Vojvodina","ABA 2. LIGA"
"18.12.","18:00","Arena Sport 4","Košarka","Borac Banja Luka - Zlatibor","ABA 2. LIGA"
"18.12.","18:00","Arena Sport 7","Fudbal","Panionios - Ateras Tripolis","GRČKI KUP"
"18.12.","18:30","Arena 2 Premium","Fudbal","Atalanta - Cesena","ITALIJANSKI KUP"
"18.12.","18:30","Arena 3 Premium","Košarka","Manisa - FMP Soccer Bet","LIGA ŠAMPIONA"
"18.12.","19:00","Arena 1 Premium","Fudbal",",,Zlatna lopta""","FUDBALSKI SAVEZ SRBIJE"
"18.12.","20:00","Arena Sport 1","Košarka","Igokea - Wurzburg","LIGA ŠAMPIONA"
"18.12.","20:00","Arena Sport 2","Vaterpolo","Radnički - Primorac","REGIONALNA LIGA"
"18.12.","20:00","Arena Sport 7","Košarka","Sutjeska - Bosna","ABA 2. LIGA"
"18.12.","20:00","Arena Sport 8","Fudbal","AEK - Paok","GRČKI KUP"
"18.12.","20:00","Arena Sport 10","Pikado","Round 1 i Round 2","SVETSKO PRVENSTVO"
"18.12.","20:30","Arena 2 Premium","Fudbal","Arsenal - Crystal Palace","ENGLESKI LIGA KUP"
"18.12.","20:30","Arena Sport 6","Odbojka","Jastrzebski - Chaumont","LIGA ŠAMPIONA"
"18.12.","20:45","Arena Sport 4","Fudbal","Newcastle - Brentford","ENGLESKI LIGA KUP"
"18.12.","21:00","Arena 1 Premium","Fudbal","Southampton - Liverpool","ENGLESKI LIGA KUP"
"18.12.","21:00","Arena 3 Premium","Fudbal","Roma - Sampdoria","ITALIJANSKI KUP"
"18.12.","21:00","Arena Sport 3","Fudbal","Monaco - PSG","FRANCUSKA LIGA"
"18.12.","21:15","Arena Sport 9","Fudbal","Mirandes - Gijon","ŠPANSKA 2. LIGA"
"18.12.","21:30","Arena Sport 2","Fudbal","Espanyol - Valencia","ŠPANSKA LIGA"
"18.12.","21:30","Arena Sport 5","Fudbal","Villarreal - Rayo Vallecano","ŠPANSKA LIGA"
"19.12.","17:00","Arena Sport 3","Odbojka","Odintsovo - Dynamo Metar","RUSKA LIGA Ž"
"19.12.","20:00","Arena Sport 8","Pikado","Round 1 i Round 2","SVETSKO PRVENSTVO"
"19.12.","20:30","Arena Sport 7","Odbojka","Lube - Karađorđe","CHALLENGE CUP"
"19.12.","21:00","Arena 1 Premium","Fudbal","TSC - Noah","LIGA KONFERENCIJA"
"19.12.","21:00","Arena 2 Premium","Fudbal","Tottenham - Man. United","ENGLESKI LIGA KUP"
"19.12.","21:00","Arena 3 Premium","Fudbal","Inter - Udinese","ITALIJANSKI KUP"
"19.12.","21:00","Arena Sport 1","Fudbal","Borac Banja Luka - Omonia","LIGA KONFERENCIJA"
"19.12.","21:00","Arena Sport 2","Fudbal","Chelsea - Shamrock","LIGA KONFERENCIJA"
"19.12.","21:00","Arena Sport 3","Fudbal","Vitoria - Fiorentina","LIGA KONFERENCIJA"
"19.12.","21:00","Arena Sport 4","Fudbal","Panathinaikos - Dinamo Minsk","LIGA KONFERENCIJA"
"19.12.","21:00","Arena Sport 5","Fudbal","Jagiellonia - Olimpija","LIGA KONFERENCIJA"
"19.12.","21:00","Arena Sport 6","Fudbal","Rapid - Copenhagen","LIGA KONFERENCIJA"
"19.12.","21:00","Arena Sport 1x2","Fudbal","Multiprenos","LIGA KONFERENCIJA"
"20.12.","02:15","Arena 2 Premium","Američki fudbal","Los Angeles Chargers - Denver Broncos","NFL"
"20.12.","03:30","Arena 1 Premium","Košarka","Minnesota - New York","NBA"
"20.12.","17:00","Arena Sport 3","Hokej","Lokomotiv - Avtomobilist","KHL"
"20.12.","18:00","Arena 3 Premium","Košarka","Mega MIS - Cibona","ABA LIGA"
"20.12.","18:00","Arena Sport 1","Košarka","Split - Dubai","ABA LIGA"
