"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"19.06.","11:30","Arena Sport 1","Tenis","Halle - Dan 4","ATP 500 - Halle"
"19.06.","11:30","Arena Sport 3","Tenis","Berlin - Dan 4","WTA 500"
"19.06.","13:00","Arena Sport 2","Tenis","London - Dan 4","ATP 500 - London"
"19.06.","14:45","Arena 3 Premium","Biciklizam","Peta Etapa","Tour De Suisse"
"19.06.","16:30","Arena 2 Premium","Odbojka","SAD - Poljska","Liga Nacija (Ž)"
"19.06.","17:15","Arena Sport 5","Košarka","Velika Britanija - Španija","EUROBASKET (Ž)"
"19.06.","17:30","Arena 1 Premium","Košarka","Litvanija - Srbija","EUROBASKET (Ž)"
"19.06.","17:30","Arena Sport 4","Košarka","Češka - Crna Gora","EUROBASKET (Ž)"
"19.06.","17:50","Arena 3 Premium","Košarka","Rytas - Žalgiris, finale G4","LITVANSKA LIGA"
"19.06.","19:30","Arena 2 Premium","Košarka","Fenerbahce - Besiktas, finale G2","TURSKA LIGA"
"19.06.","19:30","Arena Sport 4","Košarka","Francuska - Grčka","EUROBASKET (Ž)"
"19.06.","20:00","Arena 1 Premium","Košarka","Partizan Mozzart bet - FMP Soccerbet, G3","KLS"
"19.06.","20:00","Arena 3 Premium","Odbojka","Nemačka - Srbija","Liga Nacija (Ž)"
"19.06.","20:00","Arena Sport 10","Košarka","Partizan Mozzart bet - FMP Soccerbet, G3","KLS"
"19.06.","20:15","Arena Sport 5","Košarka","Belgija - Portugal","EUROBASKET (Ž)"
"19.06.","21:00","Arena Sport 1","Košarka","Italija - Slovenija","EUROBASKET (Ž)"
"20.06.","02:30","Arena 1 Premium","Košarka","Finale: Indiana - Oklahoma, G6","NBA"
"20.06.","08:50","Arena 3 Premium","Basket 3x3","Ulaanbaatar, Dan 1","FIBA 3x3 World Tour"
"20.06.","09:00","Arena 2 Premium","Moto Sport","Italija: Slobodan Trening 1","MOTO 3"
"20.06.","09:50","Arena 2 Premium","Moto Sport","Italija: Slobodan Trening 1","MOTO 2"
"20.06.","10:45","Arena 2 Premium","Moto Sport","Italija: Slobodan Trening 1","MOTO GP"
"20.06.","11:30","Arena Sport 1","Tenis","Halle - Četvrtfinala","ATP 500 - Halle"
"20.06.","11:30","Arena Sport 3","Tenis","Berlin - Četvrtfinala","WTA 500"
"20.06.","13:00","Arena Sport 2","Tenis","London - Četvrtfinala","ATP 500 - London"
"20.06.","13:15","Arena 2 Premium","Moto Sport","Italija: Trening","MOTO 3"
"20.06.","14:05","Arena 2 Premium","Moto Sport","Italija: Trening","MOTO 2"
"20.06.","14:30","Arena 1 Premium","Odbojka","Japan - Italija","Liga Nacija (Ž)"
"20.06.","14:50","Arena 3 Premium","Biciklizam","Šesta Etapa","Tour De Suisse"
"20.06.","15:00","Arena 2 Premium","Moto Sport","Italija: Trening","MOTO GP"
"20.06.","16:30","Arena 1 Premium","Odbojka","Francuska - Holandija","Liga Nacija (Ž)"
"20.06.","17:15","Arena 2 Premium","Košarka","Švedska - Velika Britanija","EUROBASKET (Ž)"
"20.06.","18:30","Arena 1 Premium","Odbojka","Kanada - Brazil","Liga Nacija (Ž)"
"20.06.","20:00","Arena Sport 3","Odbojka","Nemačka - Poljska","Liga Nacija (Ž)"
"20.06.","20:00","Arena Sport 5","Odbojka","Izrael - Severna Makedonija","ZLATNA LIGA (M)"
"20.06.","20:00","Arena Sport 6","Košarka","Španija - Nemačka","EUROBASKET (Ž)"
"20.06.","20:15","Arena Sport 4","Košarka","Crna Gora - Belgija","EUROBASKET (Ž)"
"20.06.","20:30","Arena 2 Premium","Košarka","Monaco - Paris, finale G3","FRANCUSKA LIGA"
