"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"03.04.","01:00","Arena 1 Premium","Košarka","Cleveland - New York","NBA"
"03.04.","19:00","Arena 1 Premium","Košarka","Zalgiris - Partizan","EVROLIGA"
"03.04.","19:00","Arena 2 Premium","Košarka","Monaco - Panathinaikos","EVROLIGA"
"03.04.","19:00","Arena Sport 4","Odbojka","Ub - Jedinstvo SP","SUPERLIGA (Ž)"
"03.04.","19:00","Arena Sport 5","Odbojka","Lokomotiv - Leningradka, G5","RUSKA LIGA"
"03.04.","19:05","Arena Sport 3","Bejzbol","Philadelphia Phillies - Colorado Rockies","Major League Baseball"
"03.04.","19:30","Arena Sport 2","Vaterpolo","HAVK Mladost - Radnički","Euro Cup"
"03.04.","20:05","Arena 3 Premium","Košarka","Maccabi - Bayern","EVROLIGA"
"03.04.","20:45","Arena Sport 1","Rukomet","PSG - Szeged","EHF LIGA ŠAMPIONA"
"03.04.","21:00","Arena 2 Premium","Fudbal","Chelsea - Tottenham","ENGLESKA LIGA"
"03.04.","21:00","Arena Sport 2","Košarka","Real Madrid - Paris","EVROLIGA"
"03.04.","21:15","Arena Sport 4","Fudbal","Sporting - Rio Ave","PORTUGALSKI KUP"
"03.04.","21:30","Arena 1 Premium","Košarka","Real Madrid - Paris","EVROLIGA"
"03.04.","23:00","Arena 3 Premium","Košarka","Košarka: NBA: NBA Arena #24","NBA"
"04.04.","04:00","Arena 1 Premium","Košarka","LA Lakers - Golden State","NBA"
"04.04.","04:30","Arena 2 Premium","Moto Sport","Japan: Practice 1","FORMULA 1"
"04.04.","08:00","Arena 1 Premium","Moto Sport","Japan: Practice 2","FORMULA 1"
"04.04.","14:00","Arena Sport 2","Odbojka","Fenerbahce	- THY","TURSKI KUP Ž"
"04.04.","15:30","Arena 1 Premium","Fudbal","Pregled 30. kola","ENGLESKA LIGA"
"04.04.","16:30","Arena 2 Premium","Fudbal","Najava 30. kola","MOZZARTBET SUPERLIGA SRBIJE"
"04.04.","17:00","Arena 2 Premium","Košarka","Arena Basket ep. 29",""
"04.04.","17:30","Arena Sport 2","Odbojka","Eczacibasi - Vakifbank","TURSKI KUP Ž"
"04.04.","18:00","Arena 2 Premium","Košarka","Darussafaka - Karsiyaka","TURSKA LIGA"
"04.04.","18:00","Arena 3 Premium","Fudbal","Pari NN - Orenburg","RUSKA LIGA"
"04.04.","18:00","Arena Sport 3","Fudbal","Stal - Cracovia","POLJSKA LIGA"
"04.04.","18:00","Arena Sport 6","Hokej","Dynamo Msk - SKA, G5","KHL"
"04.04.","19:00","Arena Sport 1","Košarka","FMP - Mornar","ABA LIGA"
"04.04.","19:00","Arena Sport 7","Odbojka","Crvena zvezda - Partizan, G3","SUPERLIGA"
"04.04.","20:00","Arena 1 Premium","Košarka","Crvena Zvezda - Efes","EVROLIGA"
"04.04.","20:00","Arena Sport 2","Košarka","Alba - Olympiacos","EVROLIGA"
"04.04.","20:00","Arena Sport 9","Fudbal","Al-Hilal - Al Nassr","SAUDIJSKA LIGA"
"04.04.","20:20","Arena Sport 1x2","Bejzbol","Chicago Cubs - San Diego Padres","Major League Baseball"
"04.04.","20:30","Arena 2 Premium","Košarka","Virtus - Milano","EVROLIGA"
"04.04.","20:30","Arena 3 Premium","Fudbal","Augsburg - Bayern","NEMAČKA LIGA"
"04.04.","20:30","Arena Sport 4","Košarka","Baskonia - Asvel","EVROLIGA"
"04.04.","20:30","Arena Sport 8","Fudbal","Widzew Lodz - Lechia Gdansk","POLJSKA LIGA"
"04.04.","20:45","Arena Sport 3","Fudbal","Genoa - Udinese","ITALIJANSKA LIGA"
"04.04.","20:45","Arena Sport 6","Fudbal","Nice - Nantes","FRANCUSKA LIGA"
"04.04.","21:00","Arena Sport 1","Fudbal","Rayo Vallecano - Espanyol","ŠPANSKA LIGA"
"04.04.","21:00","Arena Sport 5","Fudbal","Blackburn - Middlesbrough","CHAMPIONSHIP"
"05.04.","02:00","Arena 1 Premium","Košarka","Houston - Oklahoma","NBA"
"05.04.","04:30","Arena 1 Premium","Moto Sport","Japan: Practice 3","FORMULA 1"
"05.04.","08:00","Arena 1 Premium","Moto Sport","Japan: Qualifying","FORMULA 1"
"05.04.","12:00","Arena 2 Premium","Fudbal","Krylya Sovetov - Rubin","RUSKA LIGA"
"05.04.","12:00","Arena 3 Premium","Košarka","Fenerbahce - Turk Telekom","TURSKA LIGA"
"05.04.","13:30","Arena 1 Premium","Fudbal","Everton - Arsenal","ENGLESKA LIGA"
"05.04.","13:30","Arena Sport 2","Fudbal","Luton - Leeds","CHAMPIONSHIP"
"05.04.","13:30","Arena Sport 3","Košarka","Lokomotiv - UNICS","VTB LIGA"
"05.04.","14:00","Arena 2 Premium","Fudbal","Girona - Alaves","ŠPANSKA LIGA"
"05.04.","14:00","Arena Sport 8","Fudbal","Caen - Metz","FRANCUSKA 2. LIGA"
"05.04.","14:15","Arena 3 Premium","Fudbal","Fakel - Akhmat","RUSKA LIGA"
