"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"22.08.","00:00","Arena 1 Premium","Fudbal","Quito - Botafogo","COPA LIBERTADORES"
"22.08.","00:00","Arena 3 Premium","Fudbal","Godoy Cruz - Atletico Mineiro","COPA SUDAMERICANA"
"22.08.","00:30","Arena 5 Premium","Tenis","Međedović - Perricard","ATP 250 - Winston-Salem"
"22.08.","01:00","Arena Tenis","Tenis","Četvrtfinale 2","WTA 500 - Monterrey"
"22.08.","02:00","Arena 1 Premium","Američki fudbal","New York Giants - New England Patriots","NFL"
"22.08.","02:30","Arena 2 Premium","Fudbal","Palmeiras - Universitario","COPA LIBERTADORES"
"22.08.","02:30","Arena 3 Premium","Fudbal","Lanus - Central Cordoba","COPA SUDAMERICANA"
"22.08.","03:30","Arena Tenis","Tenis","Četvrtfinale 3","WTA 500 - Monterrey"
"22.08.","05:30","Arena Tenis","Tenis","Četvrtfinale 4","WTA 500 - Monterrey"
"22.08.","09:00","Adrenalin","Moto Sport","Mađarska: Slobodan Trening 1","MOTO 3"
"22.08.","09:50","Adrenalin","Moto Sport","Mađarska: Slobodan Trening 1","MOTO 2"
"22.08.","10:45","Adrenalin","Moto Sport","Mađarska: Slobodan Trening 1","MOTO GP"
"22.08.","11:00","Arena 1 Premium","Odbojka","Portoriko - Francuska","Svetsko prvenstvo (Ž)"
"22.08.","13:15","Adrenalin","Moto Sport","Mađarska: Trening","MOTO 3"
"22.08.","14:05","Adrenalin","Moto Sport","Mađarska: Trening","MOTO 2"
"22.08.","15:00","Adrenalin","Moto Sport","Mađarska: Trening","MOTO GP"
"22.08.","15:30","Arena 1 Premium","Odbojka","Italija - Slovačka","Svetsko prvenstvo (Ž)"
"22.08.","17:00","Arena 5 Premium","Fudbal","Orenburg - Akhmat","RUSKA LIGA"
"22.08.","18:00","Arena Sport 1x2","Fudbal","Radomiak - Bruk-Bet Termalica","POLJSKA LIGA"
"22.08.","18:30","Arena 3 Premium","Fudbal","Elversberg - Kaiserslautern","NEMAČKA 2. LIGA"
"22.08.","20:00","Arena Sport 1","Atletika","Brisel","DIJAMANTSKA LIGA"
"22.08.","20:30","Arena 2 Premium","Fudbal","Bayern - Leipzig","NEMAČKA LIGA"
"22.08.","20:30","Arena Sport 1x2","Fudbal","Widzew - Pogon","POLJSKA LIGA"
"22.08.","20:45","Arena 3 Premium","Fudbal","PSG - Angers","FRANCUSKA LIGA"
"22.08.","21:00","Arena 1 Premium","Fudbal","West Ham - Chelsea","ENGLESKA LIGA"
"22.08.","21:00","Arena 5 Premium","Fudbal","Derby  - Bristol City","CHAMPIONSHIP"
"22.08.","21:30","Arena 4 Premium","Fudbal","Betis - Alaves","ŠPANSKA LIGA"
"22.08.","22:00","Arena Tenis","Tenis","Polufinale 1","ATP 250 - Winston-Salem"
"23.08.","00:00","Arena 5 Premium","Tenis","Polufinale 2","ATP 250 - Winston-Salem"
"23.08.","01:00","Arena Tenis","Tenis","Polufinale 1","WTA 500 - Monterrey"
"23.08.","02:00","Arena 1 Premium","Američki fudbal","Tennessee Titans - Minnesota Vikings","NFL"
"23.08.","03:30","Arena Tenis","Tenis","Polufinale 2","WTA 500 - Monterrey"
