Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
22.05.,00:00,Arena Premium 3,Fudbal,Deportivo La Guaira - Independiente Rivadavia,COPA LIBERTADORES
22.05.,02:00,Arena Premium 1,Košarka,"New York - Cleveland, G2",NBA
22.05.,02:00,Arena Premium 2,Hokej,"Carolina Hurricanes - Montreal Canadiens, G1",NHL
22.05.,02:30,Arena Premium 3,Fudbal,Penarol - Corinthians,COPA LIBERTADORES
22.05.,09:00,Arena Premium 2,Košarka,Real Madrid U18 - Insep U18,ANGT
22.05.,11:15,Arena Premium 2,Košarka,Next Gen Team U18 - Crvena zvezda U18,ANGT
22.05.,13:30,Arena Premium 2,Košarka,Panathinaikos U18 - Cedevita Olimpija U18,ANGT
22.05.,14:00,Arena Sport 2,Tenis,Polufinale 1,ATP 250 - Geneva
22.05.,14:30,Arena Sport 1,Tenis,Polufinale 1,WTA 500 - Strasbourg
22.05.,15:30,Arena Tenis,Tenis,Polufinale 1,ATP 500 - Hamburg
22.05.,15:45,Arena Premium 3,Košarka,Barcelona U18 - Zalgiris U18,ANGT
22.05.,16:00,Arena Sport 2,Tenis,Polufinale 2,ATP 250 - Geneva
22.05.,16:20,Arena Premium 5,Hokej,Kanada - Slovenija,SVETSKO PRVENSTVO
22.05.,16:30,Arena Sport 1,Tenis,Polufinale 2,WTA 500 - Strasbourg
22.05.,17:00,Arena Premium 2,Košarka,"Olympiacos - Fenerbahce, polufinale",EVROLIGA
22.05.,17:30,Arena Tenis,Tenis,Polufinale 2,ATP 500 - Hamburg
22.05.,18:30,Arena Premium 4,Košarka,"UNICS - Zenit, G5",VTB LIGA
22.05.,18:30,Arena Sport 2,Košarka,"Vechta - Alba, G3",NEMAČKA LIGA
22.05.,18:30,Adrenalin,Moto Sport,Kanada: Trening,FORMULA 1
22.05.,19:00,Arena Sport 3,Rukomet,Eisenach - Lemgo,BUNDESLIGA
22.05.,19:45,Arena Sport 4,Fudbal,"Trabzonspor - Konyaspor, finale",TURSKI KUP
22.05.,20:00,Arena Premium 2,Košarka,"Valencia - Real Madrid, polufinale",EVROLIGA
22.05.,20:00,Arena Sport 1,Košarka,"Trentino - Virtus Bologna, G3",ITALIJANSKA LIGA
22.05.,20:00,Adrenalin,Moto Sport,Kanada: Kvalifikacije,FORMULA 2
22.05.,20:00,Arena 1X2,Fudbal,"Sudtirol - Bari, G2",ITALIJANSKA 2. LIGA
22.05.,20:20,Arena Premium 5,Hokej,Švedska - Italija,SVETSKO PRVENSTVO
22.05.,20:45,Arena Premium 3,Fudbal,Fiorentina - Atalanta,ITALIJANSKA LIGA
22.05.,20:45,Arena Premium 4,Košarka,"Tortona - Venezia, G3",ITALIJANSKA LIGA
22.05.,22:30,Adrenalin,Moto Sport,Kanada: Sprint Kvalifikacije,FORMULA 1
