"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"30.07.","01:00","Arena 5 Premium","Tenis","Montreal - Dan 3, popodnevna sesija","WTA Masters - Montreal"
"30.07.","01:00","Arena Tenis","Tenis","Centre Court - Dan 3, drugi deo","ATP Masters - Toronto"
"30.07.","09:00","Arena 2 Premium","Odbojka","Italija - Kuba, četvrtfinale 1","Liga Nacija"
"30.07.","13:00","Arena 1 Premium","Fudbal","K League - Newcastle Utd","PRIJATELJSKE UTAKMICE"
"30.07.","13:00","Arena 2 Premium","Odbojka","Brazil - Kina, četvrtfinale 2","Liga Nacija"
"30.07.","17:00","Arena Tenis","Tenis","Montreal - Dan 4, prepodnevna sesija","WTA Masters - Montreal"
"30.07.","18:30","Arena 5 Premium","Tenis","Centre Court - Dan 4, prvi deo","ATP Masters - Toronto"
"30.07.","20:00","Arena 3 Premium","Fudbal","Nottingham Forest - Estoril","PRIJATELJSKE UTAKMICE"
"30.07.","20:10","Arena Sport 1","Bejzbol","Milwaukee Brewers - Chicago Cubs","Major League Baseball"
"31.07.","00:30","Arena 1 Premium","Fudbal","West Ham - Everton","PRIJATELJSKE UTAKMICE"
"31.07.","01:00","Arena 5 Premium","Tenis","Centre Court - Dan 4, drugi deo","ATP Masters - Toronto"
"31.07.","01:00","Arena Tenis","Tenis","Montreal - Dan 4, popodnevna sesija","WTA Masters - Montreal"
"31.07.","03:30","Arena 1 Premium","Fudbal","Manchester Utd - Bournemouth","PRIJATELJSKE UTAKMICE"
"31.07.","09:00","Arena 2 Premium","Odbojka","Francuska - Slovenija, četvrtfinale 3","Liga Nacija"
"31.07.","13:00","Arena 2 Premium","Odbojka","Japan - Poljska, četvrtfinale 4","Liga Nacija"
"31.07.","13:30","Arena 1 Premium","Fudbal","Arsenal - Tottenham","PRIJATELJSKE UTAKMICE"
"31.07.","18:00","Adrenalin","Moto Sport","Finska - Live Stage 1","WRC"
"31.07.","18:30","Arena 5 Premium","Tenis","Centre Court - Dan 5, prvi deo","ATP Masters - Toronto"
"31.07.","18:30","Arena Tenis","Tenis","Montreal - Dan 5, prepodnevna sesija","WTA Masters - Montreal"
"31.07.","19:05","Arena 4 Premium","Bejzbol","New York Yankees - Tampa Bay Rays","Major League Baseball"
"31.07.","20:15","Arena 3 Premium","Fudbal","Jagiellonia Bialystok - Novi Pazar","UEFA LIGA KONFERENCIJA - Kvalifikacije"
"31.07.","20:45","Arena 2 Premium","Fudbal","Ki Klasvik - Radnički 1923","UEFA LIGA KONFERENCIJA - Kvalifikacije"
"31.07.","21:00","Arena 1 Premium","Fudbal","Partizan - Oleksandrija","UEFA LIGA KONFERENCIJA - Kvalifikacije"
"31.07.","21:45","Arena Sport 1","Fudbal","Sporting - Benfica","PORTUGALSKI SUPERKUP"
"01.08.","01:00","Arena 5 Premium","Tenis","Centre Court - Dan 5, drugi deo","ATP Masters - Toronto"
"01.08.","01:00","Arena Tenis","Tenis","Montreal - Dan 5, popodnevna sesija","WTA Masters - Montreal"
"01.08.","02:00","Arena 1 Premium","Američki fudbal","Detroit Lions - L.A. Chargers","NFL"
"01.08.","13:30","Adrenalin","Moto Sport","Mađarska: Trening 1","FORMULA 1"
"01.08.","15:00","Adrenalin","Moto Sport","Mađarska: Kvalifikacije","FORMULA 3"
"01.08.","15:55","Adrenalin","Moto Sport","Mađarska: Kvalifikacije","FORMULA 2"
"01.08.","17:00","Arena Sport 1","Moto Sport","Mađarska: Trening 2","FORMULA 1"
"01.08.","17:30","Adrenalin","Moto Sport","Finska - Live Stage 2","WRC"
"01.08.","18:00","Arena 1 Premium","Fudbal","Crystal Palace - Augsburg","PRIJATELJSKE UTAKMICE"
"01.08.","18:00","Arena 3 Premium","Fudbal","Zaglebie - Korona","POLJSKA LIGA"
"01.08.","18:00","Arena Sport 1","Fudbal","Fredericia - Copenhagen","DANSKA LIGA"
"01.08.","18:30","Arena 5 Premium","Tenis","Centre Court - Dan 6, prvi deo","ATP Masters - Toronto"
"01.08.","18:30","Arena Tenis","Tenis","Montreal - Dan 6, prepodnevna sesija","WTA Masters - Montreal"
"01.08.","20:30","Arena 1 Premium","Fudbal","Schalke - Hertha","NEMAČKA 2. LIGA"
"01.08.","20:30","Arena 2 Premium","Fudbal","LASK - Sturm","AUSTRIJSKA LIGA"
"01.08.","20:30","Arena Sport 1","Fudbal","Wisla - Piast","POLJSKA LIGA"
"01.08.","21:00","Arena 3 Premium","Fudbal","Luton - Wimbledon","LEAGUE ONE"
"02.08.","01:00","Arena 5 Premium","Tenis","Centre Court - Dan 6, drugi deo","ATP Masters - Toronto"
"02.08.","01:00","Arena Tenis","Tenis","Montreal - Dan 6, popodnevna sesija","WTA Masters - Montreal"
"02.08.","09:00","Arena 2 Premium","Odbojka","Polufinale 1","Liga Nacija"
"02.08.","09:00","Arena 3 Premium","Basket 3x3","Edmonton, grupna faza","FIBA 3x3 World Tour"
"02.08.","10:05","Adrenalin","Moto Sport","Mađarska: Sprint","FORMULA 3"
"02.08.","11:00","Adrenalin","Moto Sport","Finska - Live Stage 3","WRC"
"02.08.","11:40","Arena 2 Premium","Moto Sport","Imola, Trka 1","F4 Italian Championship"
"02.08.","12:30","Adrenalin","Moto Sport","Mađarska: Trening 3","FORMULA 1"
"02.08.","13:00","Arena 1 Premium","Fudbal","Darmstadt - Bochum","NEMAČKA 2. LIGA"
"02.08.","13:00","Arena 2 Premium","Odbojka","Polufinale 2","Liga Nacija"
"02.08.","13:30","Arena 5 Premium","Fudbal","Cardiff - Peterborough Utd","LEAGUE ONE"
"02.08.","14:15","Adrenalin","Moto Sport","Mađarska: Sprint","FORMULA 2"
