"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"22.05.","02:00","Arena 1 Premium","Košarka","New York - Indiana, G1","NBA"
"22.05.","02:00","Arena 2 Premium","Hokej","Dallas Stars - Edmonton Oilers, G1","NHL"
"22.05.","11:00","Arena Sport 1","Tenis","Strasbourg, četvrtfinala","WTA 500"
"22.05.","12:00","Arena 3 Premium","Tenis","Hamburg, četvrtfinala","ATP 500 - Hamburg"
"22.05.","13:30","Arena 2 Premium","Tenis","Geneva, četvrtfinala","ATP 250 - Geneva"
"22.05.","16:20","Arena Sport 2","Hokej","Švajcarska - Austrija","SVETSKO PRVENSTVO"
"22.05.","18:00","Arena Sport 3","Rukomet","ŽREB - IHF Women's Handball World Championships 2025","Svetsko Prvenstvo za Žene"
"22.05.","18:30","Arena 1 Premium","Košarka","Zenit - Lokomotiv, G7","VTB LIGA"
"22.05.","18:35","Arena Sport 7","Bejzbol","New York Yankees - Texas Rangers","Major League Baseball"
"22.05.","18:45","Arena Sport 3","Fudbal","AZ Alkmaar - Heerenveen","HOLANDSKA LIGA"
"22.05.","19:00","Arena Sport 5","Rukomet","Magdeburg - Eisenach","BUNDESLIGA"
"22.05.","20:00","Arena Sport 1","Košarka","Reggio Emilia - Trapani, G3","ITALIJANSKA LIGA"
"22.05.","20:20","Arena Sport 2","Hokej","Švedska - Češka","SVETSKO PRVENSTVO"
"22.05.","20:30","Arena 3 Premium","Fudbal","Heidenheim - Elversberg","NEMAČKA LIGA"
"22.05.","20:30","Arena Sport 4","Fudbal","Borac - Zrinjski","SUPERCUP BIH"
"22.05.","20:45","Arena 1 Premium","Košarka","Armani - Trentino, G3","ITALIJANSKA LIGA"
"22.05.","21:00","Arena Sport 3","Fudbal","Twente - NEC","HOLANDSKA LIGA"
"22.05.","21:00","Arena Sport 5","Košarka","Trieste - Brescia, G3","ITALIJANSKA LIGA"
"22.05.","21:00","Arena Sport 6","Fudbal","Livingston - Ross County","ŠKOTSKA LIGA"
