"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"28.09.","00:00","Arena 1 Premium","Fudbal","Defensa y Justicia - Boca Juniors","ARGENTINSKA LIGA"
"28.09.","04:00","Arena 5 Premium","Tenis","Tokyo - Četvrtinale 1","ATP 500 - Tokyo"
"28.09.","04:00","Adrenalin","Moto Sport","Japan: Trka","MOTO 3"
"28.09.","05:00","Arena Tenis","Tenis","China Open - Centralni teren, dan 3","ATP/WTA"
"28.09.","05:15","Adrenalin","Moto Sport","Japan: Trka","MOTO 2"
"28.09.","06:00","Arena 5 Premium","Tenis","Tokyo - Četvrtinale 2","ATP 500 - Tokyo"
"28.09.","07:00","Adrenalin","Moto Sport","Japan: Trka","MOTO GP"
"28.09.","08:00","Adrenalin","Moto Sport","FIA WEC: 6 Hours of Fuji","World Endurance Championship"
"28.09.","08:30","Arena 4 Premium","Odbojka","Meč za 3. mesto","Svetsko prvenstvo (M)"
"28.09.","09:00","Arena 3 Premium","Basket 3x3","Shanghai, četvrtfinala, polufinala i finale","FIBA 3x3 World Tour"
"28.09.","09:00","Arena 5 Premium","Tenis","Tokyo - Četvrtinale 3","ATP 500 - Tokyo"
"28.09.","11:00","Arena 5 Premium","Tenis","Tokyo - Četvrtinale 4","ATP 500 - Tokyo"
"28.09.","12:15","Arena Sport 2","Fudbal","NEC - AZ Alkmaar","HOLANDSKA LIGA"
"28.09.","12:15","Arena Sport 3","Fudbal","Widzew - Rakow","POLJSKA LIGA"
"28.09.","12:30","Arena 1 Premium","Fudbal","Sassuolo - Udinese","ITALIJANSKA LIGA"
"28.09.","12:30","Arena 4 Premium","Odbojka","Finale","Svetsko prvenstvo (M)"
"28.09.","13:00","Arena Sport 1","Košarka","Lokomotiv - Uralmash","VTB LIGA"
"28.09.","13:30","Arena 2 Premium","Fudbal","CSKA - Baltika","RUSKA LIGA"
"28.09.","13:30","Arena 5 Premium","Fudbal","Nurnberg - Hertha","NEMAČKA 2. LIGA"
"28.09.","13:30","Arena Sport 5","Fudbal","Hannover - Arminia Bielefed","NEMAČKA 2. LIGA"
"28.09.","13:45","Adrenalin","Konjički sport","Sombor - Revanš derbi","KASAČKE TRKE"
"28.09.","14:00","Arena 3 Premium","Fudbal","Rayo Vallecano - Sevilla","ŠPANSKA LIGA"
"28.09.","14:00","Arena Sport 4","Fudbal","Halmstad - Hammarby","ŠVEDSKA LIGA"
"28.09.","14:00","Arena Sport 6","Rukomet","Ikast - Krim Ljubljana","EHF LIGA ŠAMPIONA (Ž)"
"28.09.","14:00","Arena Sport 1x2","Fudbal","Young Boys - Thun","ŠVAJCARSKA LIGA"
"28.09.","14:30","Arena Sport 3","Fudbal","Groningen - Feyenoord","HOLANDSKA LIGA"
"28.09.","14:45","Arena Sport 9","Fudbal","Lech - Jagiellonia","POLJSKA LIGA"
"28.09.","15:00","Arena 1 Premium","Fudbal","Aston Villa - Fulham","ENGLESKA LIGA"
"28.09.","15:00","Arena 4 Premium","Fudbal","Roma - Verona","ITALIJANSKA LIGA"
"28.09.","15:00","Arena Sport 1","Fudbal","Pisa - Fiorentina","ITALIJANSKA LIGA"
"28.09.","15:00","Arena Sport 2","Fudbal","Nice - Paris","FRANCUSKA LIGA"
"28.09.","15:30","Arena 2 Premium","Fudbal","Freiburg - Hoffenheim","NEMAČKA LIGA"
"28.09.","15:30","Arena 5 Premium","Američki fudbal","Minnesota Vikings - Pittsburgh Steelers","NFL"
"28.09.","16:00","Arena Sport 5","Fudbal","Livingston - Rangers","ŠKOTSKA LIGA"
"28.09.","16:00","Arena Sport 6","Rukomet","Bistrita - Metz","EHF LIGA ŠAMPIONA (Ž)"
"28.09.","16:00","Arena Sport 7","Basket 3x3","BG League - Arilje","BG League"
"28.09.","16:00","Arena Sport 8","Fudbal","Dynamo Makhachkala - Sochi","RUSKA LIGA"
"28.09.","16:00","Arena Sport 1x2","Fudbal","AEK - Volos","GRČKA LIGA"
"28.09.","16:15","Arena 3 Premium","Fudbal","Elche - Celta","ŠPANSKA LIGA"
"28.09.","16:30","Arena Sport 3","Košarka","Ulm - Chemnitz","NEMAČKA LIGA"
"28.09.","17:15","Arena 4 Premium","Fudbal","Lille - Lyon","FRANCUSKA LIGA"
"28.09.","17:15","Arena Sport 9","Fudbal","Angers - Brest","FRANCUSKA LIGA"
"28.09.","17:30","Arena 2 Premium","Fudbal","Newcstle - Arsenal","ENGLESKA LIGA"
"28.09.","17:30","Arena Sport 2","Fudbal","Koln - Stuttgart","NEMAČKA LIGA"
"28.09.","18:00","Arena Sport 4","Fudbal","Lecce - Bologna","ITALIJANSKA LIGA"
"28.09.","18:00","Arena Sport 6","Rukomet","Fuchse Berlin - Eisenach","BUNDESLIGA"
