"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"01.11.","01:00","Arena 4 Premium","Bejzbol","Toronto Blue Jays - LA Dodgers, finale G6","Major League Baseball"
"01.11.","07:00","Arena Tenis","Tenis","Polufinale 1","WTA 250 - Hong Kong"
"01.11.","09:00","Arena Tenis","Tenis","Polufinale 2","WTA 250 - Hong Kong"
"01.11.","11:00","Arena Sport 1","Košarka","Merkezefendi - Besiktas","TURSKA LIGA"
"01.11.","12:00","Arena Sport 9","Golf","Rolex Grand Final","HOTEL PLANNER TOUR 2025"
"01.11.","13:00","Arena 3 Premium","Fudbal","Karlsruhe - Schalke","NEMAČKA 2. LIGA"
"01.11.","13:00","Arena 4 Premium","Fudbal","Hertha - Dresden","NEMAČKA 2. LIGA"
"01.11.","13:30","Arena 1 Premium","Fudbal","Leicester - Blackburn","CHAMPIONSHIP"
"01.11.","13:30","Arena 5 Premium","Košarka","Turk Telekom - Galatasaray","TURSKA LIGA"
"01.11.","13:30","Arena Sport 6","Tenis","WTA Finals Riyadh - Day 1 Doubles","WTA Finals"
"01.11.","14:00","Arena 2 Premium","Fudbal","Villarreal - Rayo Vallecano","ŠPANSKA LIGA"
"01.11.","14:00","Arena Sport 2","Fudbal","Reims - Dunkerque","FRANCUSKA 2. LIGA"
"01.11.","14:00","Arena Sport 3","Rukomet","Sola - Krim Ljubljana","EHF LIGA ŠAMPIONA (Ž)"
"01.11.","14:30","Arena Tenis","Tenis","Paris - Polufinale 1","ATP Masters - Paris"
"01.11.","15:00","Arena 3 Premium","Fudbal","Udinese - Atalanta","ITALIJANSKA LIGA"
"01.11.","15:30","Arena 4 Premium","Fudbal","Multiprenos","NEMAČKA LIGA"
"01.11.","15:30","Arena Sport 1","Fudbal","Heidenheim - Eintracht Frankfurt","NEMAČKA LIGA"
"01.11.","15:30","Arena Sport 4","Fudbal","St. Pauli - B. Monchengladbach","NEMAČKA LIGA"
"01.11.","15:30","Arena Sport 5","Fudbal","Leipzig - Stuttgart","NEMAČKA LIGA"
"01.11.","16:00","Arena 1 Premium","Fudbal","Burnley - Arsenal","ENGLESKA LIGA"
"01.11.","16:00","Arena 5 Premium","Fudbal","Nottingham Forest - Manchester United","ENGLESKA LIGA"
"01.11.","16:00","Arena Sport 2","Fudbal","Crystal Palace - Brentford","ENGLESKA LIGA"
"01.11.","16:00","Arena Sport 6","Tenis","WTA Finals Riyadh - Day 1 Singles","WTA Finals"
"01.11.","16:00","Arena Sport 7","Fudbal","Brighton - Leeds","ENGLESKA LIGA"
"01.11.","16:00","Arena Sport 8","Fudbal","Fulham - Wolverhampton","ENGLESKA LIGA"
"01.11.","16:00","Arena Sport 1x2","Fudbal","Multiprenos","ENGLESKA LIGA"
"01.11.","16:15","Arena 2 Premium","Fudbal","Atletico - Sevilla","ŠPANSKA LIGA"
"01.11.","16:30","Arena Sport 3","Fudbal","Ajax - Heerenveen","HOLANDSKA LIGA"
"01.11.","17:00","Arena 3 Premium","Fudbal","PSG - Nice","FRANCUSKA LIGA"
"01.11.","17:00","Arena Tenis","Tenis","Paris - Polufinale 2","ATP Masters - Paris"
"01.11.","17:15","Arena Sport 9","Košarka","Aris - PAOK","GRČKA LIGA"
"01.11.","17:30","Arena Sport 1","Košarka","Cluj - Igokea","ABA LIGA"
"01.11.","17:30","Arena Sport 4","Košarka","Budućnost - Zadar","ABA LIGA"
"01.11.","17:30","Arena Sport 5","Košarka","CSKA - Lokomotiv","VTB LIGA"
"01.11.","18:00","Arena 4 Premium","Fudbal","Napoli - Como","ITALIJANSKA LIGA"
"01.11.","18:00","Arena Sport 2","Fudbal","Galatasaray - Trabzonspor","TURSKA LIGA"
"01.11.","18:00","Arena Sport 7","Odbojka","Cuneo - Piacenza","ITALIJANSKA LIGA"
"01.11.","18:00","Arena Sport 8","Hokej","Boston Bruins - Carolina Hurricanes","NHL"
"01.11.","18:00","Arena Sport 10","Košarka","Vršac - Mladost","KLS"
"01.11.","18:15","Arena Sport 1x2","Fudbal","Zenit - Lokomotiv","RUSKA LIGA"
"01.11.","18:30","Arena 2 Premium","Fudbal","Tottenham - Chelsea","ENGLESKA LIGA"
"01.11.","18:30","Arena 5 Premium","Fudbal","Bayern - Bayer Leverkusen","NEMAČKA LIGA"
"01.11.","18:30","Arena Sport 3","Fudbal","Real Sociedad - Athletic","ŠPANSKA LIGA"
"01.11.","19:00","Arena 3 Premium","Fudbal","Monaco - Paris","FRANCUSKA LIGA"
"01.11.","19:30","Arena Sport 1","Košarka","Bosna - Vienna","ABA LIGA"
"01.11.","20:00","Arena 4 Premium","Fudbal","Feynoord - Volendam","HOLANDSKA LIGA"
"01.11.","20:00","Arena Sport 4","Košarka","Trentino - Virtus Bologna","ITALIJANSKA LIGA"
"01.11.","20:00","Arena Sport 10","Košarka","Čačak 94 - Dynamic","KLS"
"01.11.","20:30","Arena 5 Premium","Fudbal","Darmstadt - Arminia Bielefeld","NEMAČKA 2. LIGA"
"01.11.","20:30","Arena Sport 5","Košarka","ASVEL - Chalon","FRANCUSKA LIGA"
"01.11.","20:30","Arena Sport 1x2","Fudbal","Zurih - Lausanne","ŠVAJCARSKA LIGA"
"01.11.","20:45","Arena 2 Premium","Fudbal","Cremonese - Juventus","ITALIJANSKA LIGA"
"01.11.","21:00","Arena 1 Premium","Fudbal","Liverpool - Aston Villa","ENGLESKA LIGA"
"01.11.","21:00","Arena 3 Premium","Fudbal","Real Madrid - Valencia","ŠPANSKA LIGA"
"01.11.","21:00","Arena Sport 3","Fudbal","Almeria - Eibar","ŠPANSKA 2. LIGA"
"01.11.","21:05","Arena Sport 2","Fudbal","Auxerre - Marseille","FRANCUSKA LIGA"
