Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
06.09.,02:00,Arena Premium 3,Fudbal,Fluminense - Vasco da Gama,BRAZILSKA LIGA
06.09.,08:15,Adrenalin,Moto Sport,Italija: Trka,FORMULA 3
06.09.,09:45,Adrenalin,Moto Sport,Italija: Trka,FORMULA 2
06.09.,10:00,Arena Tenis,Tenis,Girls Final,ITF - Kuršumlijska banja
06.09.,11:10,Arena Sport 6,Moto Sport,"Francuska, Superpole Race",SUPERBIKE WORLD CHAMPIONSHIP
06.09.,11:30,Arena Premium 2,Košarka,Turska - Australija,Svetsko prvenstvo (Ž)
06.09.,11:45,Adrenalin,Moto Sport,Italija: Trka,Porsche Supercup
06.09.,12:00,Arena Tenis,Tenis,Boys Final,ITF - Kuršumlijska banja
06.09.,12:00,Arena Sport 8,Golf,"Omega European Masters, finalni dan",DP WORLD TOUR
06.09.,12:15,Arena Sport 1,Fudbal,Groningen - Twente,HOLANDSKA LIGA
06.09.,13:00,Arena Premium 4,Fudbal,Birmingham - Wolverhampton,CHAMPIONSHIP
06.09.,13:00,Arena Sport 3,Fudbal,Orenburg - Akron,RUSKA LIGA
06.09.,13:30,Arena Premium 2,Fudbal,Hertha - Magdeburg,NEMAČKA 2. LIGA
06.09.,13:30,Arena Premium 3,Fudbal,Greuter Furth - Heidenheim,NEMAČKA 2. LIGA
06.09.,13:30,Arena Sport 5,Jedrenje,"Valensija, dan 2",SailGP
06.09.,14:00,Arena Sport 6,Moto Sport,"Francuska, Trka 2",SUPERBIKE WORLD CHAMPIONSHIP
06.09.,14:10,Adrenalin,Moto Sport,Italija: Trka,FORMULA 1
06.09.,14:30,Arena Sport 1,Fudbal,Heerenveen - AZ Alkmaar,HOLANDSKA LIGA
06.09.,15:00,Arena Premium 1,Fudbal,Everton - Manchester United,ENGLESKA LIGA
06.09.,15:00,Arena Premium 4,Fudbal,Frosinone - Venezia,ITALIJANSKA LIGA
06.09.,15:00,Arena Premium 5,Odbojka,"Poljska - Srbija, utakmica za 3.mesto",EVROPSKO PRVENSTVO (Ž)
06.09.,15:00,Arena Sport 2,Fudbal,Parma - Monza,ITALIJANSKA LIGA
06.09.,15:00,Arena Sport 4,Fudbal,Troyes - Strasbourg,FRANCUSKA LIGA
06.09.,15:00,Arena Sport 7,Rukomet,Goppingen - Kiel,BUNDESLIGA
06.09.,15:30,Arena Premium 2,Fudbal,HSV - Mainz,NEMAČKA LIGA
06.09.,16:00,Arena Sport 3,Fudbal,St. Johnstone - Hibernian,ŠKOTSKA LIGA
06.09.,16:00,Arena Sport 6,Rukomet,Budućnost - FTC,EHF LIGA ŠAMPIONA (Ž)
06.09.,16:15,Arena Premium 3,Fudbal,Valencia - Barcelona,ŠPANSKA LIGA
06.09.,16:30,Arena Sport 9,Moto Sport,Imola - Trka 3,FORMULA REGIONAL
