Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
23.06.,02:00,Arena Premium 1,Fudbal,Norveška - Senegal,FIFA SVETSKO PRVENSTVO
23.06.,05:00,Arena Premium 1,Fudbal,Jordan - Alžir,FIFA SVETSKO PRVENSTVO
23.06.,12:30,Arena Tenis,Tenis,"Dan 2, Meč 1",ATP 250 - Mallorca
23.06.,14:30,Arena Tenis,Tenis,"Dan 2, Meč 2",ATP 250 - Mallorca
23.06.,17:30,Arena Tenis,Tenis,"Dan 2, Meč 3",ATP 250 - Mallorca
23.06.,19:00,Arena Premium 1,Fudbal,Portugal - Uzbekistan,FIFA SVETSKO PRVENSTVO
23.06.,19:00,Arena Premium 2,Košarka,"Besiktas - Fenerbahce, finale G6",TURSKA LIGA
23.06.,19:00,Arena Premium 4,Košarka,"Paris - Monaco, finale G5",FRANCUSKA LIGA
23.06.,22:00,Arena Premium 1,Fudbal,Engleska - Gana,FIFA SVETSKO PRVENSTVO
24.06.,01:00,Arena Premium 1,Fudbal,Panama - Hrvatska,FIFA SVETSKO PRVENSTVO
24.06.,02:00,Arena Premium 2,Košarka,Draft - Prva Runda,NBA
24.06.,04:00,Arena Premium 1,Fudbal,Kolumbija - DR Kongo,FIFA SVETSKO PRVENSTVO
24.06.,12:30,Arena Tenis,Tenis,"Dan 3, Meč 1",ATP 250 - Mallorca
24.06.,13:00,Arena Premium 2,Odbojka,Bugarska - Italija,Liga Nacija
24.06.,13:30,Arena Premium 1,Odbojka,Srbija - Japan,Liga Nacija
24.06.,15:00,Arena Tenis,Tenis,"Dan 3, Meč 2",ATP 250 - Mallorca
24.06.,16:30,Arena Premium 2,Odbojka,Ukrajina - Brazil,Liga Nacija
24.06.,17:30,Arena Tenis,Tenis,"Dan 3, Meč 3",ATP 250 - Mallorca
24.06.,18:00,Arena Premium 5,Bejzbol,Miami Marlins - Texas Rangers,Major League Baseball
24.06.,18:30,Arena Premium 2,Fudbal,Vojvodina – Gyor,PRIJATELJSKE UTAKMICE
24.06.,18:30,Arena Sport 10,Fudbal,Vojvodina – Gyor,PRIJATELJSKE UTAKMICE
24.06.,20:00,Arena Premium 4,Košarka,"Barcelona - Valencia, finale G4",ŠPANSKA LIGA
24.06.,20:00,Arena Sport 2,Odbojka,Poljska - Belgija,Liga Nacija
24.06.,20:30,Arena Sport 1,Odbojka,Slovenija - Kanada,Liga Nacija
24.06.,21:00,Arena Premium 1,Fudbal,Švajcarska - Kanada,FIFA SVETSKO PRVENSTVO
24.06.,21:00,Arena Premium 2,Fudbal,BiH - Katar,FIFA SVETSKO PRVENSTVO
