Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
17.06.,00:00,Arena Premium 1,Fudbal,Irak - Norveška,FIFA SVETSKO PRVENSTVO
17.06.,00:45,Arena Premium 2,Bejzbol,Boston Red Sox - Toronto Blue Jays,Major League Baseball
17.06.,03:00,Arena Premium 1,Fudbal,Argentina - Alžir,FIFA SVETSKO PRVENSTVO
17.06.,06:00,Arena Premium 1,Fudbal,Austrija - Jordan,FIFA SVETSKO PRVENSTVO
17.06.,10:00,Arena Premium 4,Odbojka,Češka - Italija,Liga Nacija (Ž)
17.06.,11:30,Arena Premium 2,Odbojka,Nemačka - Kina,Liga Nacija (Ž)
17.06.,11:30,Arena Premium 5,Tenis,"Centralni teren, dan 3",ATP 500 - Halle
17.06.,12:30,Arena Tenis,Tenis,"Centralni teren, dan 3",ATP 500 - London
17.06.,14:00,Arena Premium 2,Odbojka,Japan - Srbija,Liga Nacija (Ž)
17.06.,15:00,Arena Premium 4,Odbojka,Francuska - Brazil,Liga Nacija (Ž)
17.06.,18:30,Arena Premium 2,Odbojka,Turska - Belgija,Liga Nacija (Ž)
17.06.,19:00,Arena Premium 1,Fudbal,Portugal - DR Kongo,FIFA SVETSKO PRVENSTVO
17.06.,19:00,Arena Premium 3,Košarka,"Besiktas - Fenerbahce, finale G3",TURSKA LIGA
17.06.,20:30,Arena Premium 2,Košarka,"Alba - Bayern, finale G3",NEMAČKA LIGA
17.06.,20:30,Arena Premium 4,Košarka,"Paris - Monaco, finale G2",FRANCUSKA LIGA
17.06.,22:00,Arena Premium 1,Fudbal,Engleska - Hrvatska,FIFA SVETSKO PRVENSTVO
18.06.,01:00,Arena Premium 1,Fudbal,Gana - Panama,FIFA SVETSKO PRVENSTVO
18.06.,04:00,Arena Premium 1,Fudbal,Uzbekistan - Kolumbija,FIFA SVETSKO PRVENSTVO
18.06.,10:00,Arena Premium 2,Odbojka,Češka - SAD,Liga Nacija (Ž)
18.06.,11:30,Arena Premium 5,Tenis,"Centralni teren, dan 4",ATP 500 - Halle
18.06.,12:30,Arena Tenis,Tenis,"Centralni teren, dan 4",ATP 500 - London
18.06.,14:00,Arena Premium 1,Odbojka,Srbija - Italija,Liga Nacija (Ž)
18.06.,15:00,Arena Premium 2,Odbojka,Belgija - Brazil,Liga Nacija (Ž)
18.06.,18:00,Arena Premium 1,Fudbal,Češka - Južna Afrika,FIFA SVETSKO PRVENSTVO
