Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
20.05.,00:00,Arena Premium 1,Fudbal,Fluminense - Bolivar,COPA LIBERTADORES
20.05.,02:00,Arena Premium 1,Košarka,"New York - Cleveland, G1",NBA
20.05.,02:30,Arena Premium 2,Fudbal,Boca Juniors - Cruzeiro,COPA LIBERTADORES
20.05.,03:40,Arena Premium 4,Bejzbol,Los Angeles Dodgers - San Diego Padres,Major League Baseball
20.05.,10:00,Arena Premium 1,Mali fudbal,Četvrtfinala - revanš utakmice,ARENINA LIGA ŠAMPIONA
20.05.,12:00,Arena Tenis,Tenis,"Centralni teren, dan 3",ATP 500 - Hamburg
20.05.,16:20,Arena Premium 2,Hokej,Češka - Italija,SVETSKO PRVENSTVO
20.05.,18:00,Arena Premium 3,Fudbal,"Crvena zvezda - Spartak, finale",KUP SRBIJE Ž
20.05.,18:00,Arena Sport 10,Fudbal,"Crvena zvezda - Spartak, finale",KUP SRBIJE Ž
20.05.,19:00,Arena Premium 4,Košarka,"Lokomotiv - CSKA, G4",VTB LIGA
20.05.,19:30,Arena Sport 6,Košarka,Chalon - Nancy,FRANCUSKA LIGA
20.05.,20:00,Arena Sport 4,Fudbal,"Palermo – Catanzaro, polufinale 2 G2",ITALIJANSKA 2. LIGA
20.05.,20:20,Arena Premium 3,Hokej,SAD - Nemačka,SVETSKO PRVENSTVO
20.05.,20:30,Arena Premium 2,Vaterpolo,Novi Beograd - Brescia,Liga šampiona
20.05.,20:30,Arena Premium 5,Vaterpolo,Olympiacos - Barceloneta,Liga šampiona
20.05.,20:30,Arena Sport 1,Vaterpolo,Pro Recco - Hannover,Liga šampiona
20.05.,20:30,Arena Sport 2,Vaterpolo,Ferencvaros - Mladost,Liga šampiona
20.05.,21:00,Arena Premium 1,Fudbal,"Freiburg - Aston Villa, finale",UEFA LIGA EVROPE
20.05.,21:00,Arena Sport 5,Košarka,Bourg - Strasbourg,FRANCUSKA LIGA
21.05.,00:00,Arena Premium 1,Fudbal,Santos - San Lorenzo,COPA SUDAMERICANA
21.05.,02:00,Arena Premium 2,Hokej,"Colorado Avalanche - Vegas Golden Knights, G1",NHL
21.05.,02:30,Arena Premium 1,Fudbal,River Plate - RB Bragantino,COPA SUDAMERICANA
21.05.,02:30,Arena Premium 3,Fudbal,Flamengo - Estudiantes,COPA LIBERTADORES
21.05.,09:00,Arena Premium 2,Košarka,Cedevita Olimpija U18 - Real Madrid U18,ANGT
21.05.,10:00,Arena Premium 1,Mali fudbal,Stari Grad,ARENINA LIGA ŠAMPIONA
21.05.,10:30,Arena Sport 1,Tenis,Četvrtfinale 1,WTA 500 - Strasbourg
21.05.,11:15,Arena Premium 2,Košarka,Barcelona U18 - Crvena zvezda U18,ANGT
21.05.,12:00,Arena Tenis,Tenis,Četvrtfinale 1,ATP 500 - Hamburg
21.05.,12:30,Arena Sport 1,Tenis,Četvrtfinale 2,WTA 500 - Strasbourg
21.05.,13:30,Arena Premium 2,Košarka,Insep U18 - Panathinaikos U18,ANGT
21.05.,14:00,Arena Tenis,Tenis,Četvrtfinale 2,ATP 500 - Hamburg
21.05.,14:30,Arena Sport 1,Tenis,Četvrtfinale 3,WTA 500 - Strasbourg
21.05.,15:45,Arena Premium 2,Košarka,Zalgiris U18 - Next Gen Team U18,ANGT
21.05.,16:00,Arena Tenis,Tenis,Četvrtfinale 3,ATP 500 - Hamburg
21.05.,16:20,Arena Premium 3,Hokej,Kanada - Norveška,SVETSKO PRVENSTVO
21.05.,16:30,Arena Sport 1,Tenis,Četvrtfinale 4,WTA 500 - Strasbourg
21.05.,18:00,Arena Premium 2,Košarka,"Dubai - Budućnost, G1",ABA LIGA
21.05.,18:00,Arena Tenis,Tenis,Četvrtfinale 4,ATP 500 - Hamburg
21.05.,18:30,Arena Sport 2,Hokej,"AK Bars - Lokomotiv, finale G6",KHL
