Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
08.09.,03:10,Arena Premium 2,Bejzbol,Cincinnati Reds - Los Angeles Dodgers,Major League Baseball
08.09.,10:00,Arena Premium 1,Mali fudbal,Novi Beograd,ARENINA LIGA ŠAMPIONA
08.09.,11:40,Arena Premium 2,Mali fudbal,Novi Beograd,ARENINA LIGA ŠAMPIONA
08.09.,12:00,Arena Premium 1,Mali fudbal,Žreb - Niš,ARENINA LIGA ŠAMPIONA 
08.09.,17:45,Arena Premium 3,Košarka,Mađarska - Japan,Svetsko prvenstvo (Ž)
08.09.,18:45,Arena Premium 1,Fudbal,Club Brugge - Aston Villa,UEFA LIGA ŠAMPIONA
08.09.,18:45,Arena Premium 2,Fudbal,AEK - LASK,UEFA LIGA ŠAMPIONA
08.09.,20:45,Arena Premium 5,Fudbal,Sunderland - Hull,ENGLESKI LIGA KUP
08.09.,20:45,Arena Sport 3,Fudbal,Crystal Palace - Middlesbrough,ENGLESKI LIGA KUP
08.09.,21:00,Arena Premium 1,Fudbal,Real Madrid - Inter,UEFA LIGA ŠAMPIONA
08.09.,21:00,Arena Premium 2,Fudbal,Porto - Manchetser City,UEFA LIGA ŠAMPIONA
08.09.,21:00,Arena Premium 3,Fudbal,Borussia Dortmund - Villarreal,UEFA LIGA ŠAMPIONA
08.09.,21:00,Arena Premium 4,Fudbal,Lille - Betis,UEFA LIGA ŠAMPIONA
08.09.,21:00,Arena Sport 1,Fudbal,Bolton - West Ham,CHAMPIONSHIP
08.09.,21:00,Arena Sport 2,Fudbal,Millwall - Newcastle,ENGLESKI LIGA KUP
08.09.,21:00,Arena 1X2,Fudbal,Multiprenos,UEFA LIGA ŠAMPIONA
09.09.,00:00,Arena Premium 1,Fudbal,Fluminense - Platense,COPA LIBERTADORES
09.09.,00:00,Arena Premium 2,Fudbal,Independiente Santa Fe - Vasco da Gama,COPA SUDAMERICANA
09.09.,02:30,Arena Premium 2,Fudbal,Boca Juniors - Sao Paulo,COPA SUDAMERICANA
09.09.,10:00,Arena Premium 1,Mali fudbal,Novi Beograd,ARENINA LIGA ŠAMPIONA
09.09.,14:00,Arena Sport 5,Fudbal 3x3,MTS Karavan 3x3 - Kalemegdan,Arena Karavan
09.09.,17:45,Arena Premium 5,Košarka,Portoriko - Kina,Svetsko prvenstvo (Ž)
09.09.,18:00,Arena Premium 4,Odbojka,Bugarska - Severna Makedonija,EVROPSKO PRVENSTVO (M)
09.09.,18:45,Arena Premium 1,Fudbal,Barcelona - Feyenoord,UEFA LIGA ŠAMPIONA
