Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
26.07.,00:15,Arena Premium 1,Fudbal,River Plate - Barracas Central,ARGENTINSKA LIGA
26.07.,01:30,Arena Premium 2,Fudbal,Vasco da Gama - Mirassol,BRAZILSKA LIGA
26.07.,08:40,Adrenalin,Moto Sport,Mađarska: Trka,FORMULA 3
26.07.,09:30,Arena Premium 1,Odbojka,Meč za 3.mesto: Kina - Italija,Liga Nacija (Ž)
26.07.,10:10,Adrenalin,Moto Sport,Mađarska: Trka,Porsche Supercup
26.07.,11:25,Adrenalin,Moto Sport,Mađarska: Trka,FORMULA 2
26.07.,13:30,Arena Premium 1,Odbojka,Finale: Turska - Brazil,Liga Nacija (Ž)
26.07.,13:30,Arena Sport 8,Moto Sport,Oschersleben: Trka 2,DTM
26.07.,14:00,Arena Premium 3,Fudbal,Sonderjyske - Midtjylland,DANSKA LIGA
26.07.,14:00,Arena Premium 5,Tenis,Finale,WTA 250 - Prague
26.07.,14:00,Arena Tenis,Tenis,Finale,WTA 250 - Hamburg
26.07.,14:15,Arena Sport 9,Konjički sport,Subotica - Dužijanica,KASAČKE TRKE
26.07.,14:15,Adrenalin,Moto Sport,Mađarska: Trka,FORMULA 1
26.07.,14:45,Arena 1X2,Fudbal,Rakow - Wisla Plock,POLJSKA LIGA
26.07.,16:00,Arena Premium 1,Fudbal,Lokomotiv - Akhmat,RUSKA LIGA
26.07.,16:30,Arena Premium 2,Fudbal,St. Gallen - Zurich,ŠVAJCARSKA LIGA
26.07.,17:00,Arena Premium 3,Atletika,"Atletika: Prvenstvo Srbije za seniore na otvorenom, dan 2",SAS (Srpski Atletski Savez)
26.07.,17:30,Arena Sport 3,Jedrenje,"Portsmut, dan 2",SailGP
26.07.,18:00,Arena Premium 4,Plivanje,Finala: 3. dan,Letnje državno prvenstvo
26.07.,18:30,Arena Premium 2,Fudbal,Rubin - Krasnodar,RUSKA LIGA
26.07.,18:30,Arena Tenis,Tenis,Finale,ATP 250 - Estoril
26.07.,18:30,Arena Sport 1,Fudbal,Orenburg - Rostov,RUSKA LIGA
26.07.,19:40,Arena Premium 5,Bejzbol,Los Angeles Dodgers - New York Mets,Major League Baseball
26.07.,20:00,Adrenalin,Moto Sport,Indianapolis,NASCAR CUP SERIES
26.07.,20:15,Arena 1X2,Fudbal,Wisla Krakow - GKS,POLJSKA LIGA
26.07.,21:00,Arena Premium 4,Fudbal,Cruzeiro - Botafogo,BRAZILSKA LIGA
26.07.,21:00,Arena Sport 5,Pikado,Finale,World Matchplay
