"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"18.05.","02:00","Arena 2 Premium","Hokej","Dallas - Winnipeg, G6","NHL"
"18.05.","06:00","Arena Sport 1","Atletika","Golden Grand Prix 2025","World Athletics Continental Tour"
"18.05.","08:30","Arena 2 Premium","Moto Sport","Italija: Trka","FORMULA 3"
"18.05.","09:30","Arena Sport 1","Moto Sport","Portugal - Live Stage 5","WRC"
"18.05.","10:00","Arena 2 Premium","Moto Sport","Imola: Trka","FORMULA 2"
"18.05.","11:45","Arena 3 Premium","Moto Sport","Italija: Trka","Porsche Supercup"
"18.05.","12:00","Arena Sport 1x2","Basket 3x3","Amsterdam, četvrtfinala","FIBA 3x3 World Tour"
"18.05.","12:30","Arena 1 Premium","Košarka","Manresa - Real Madrid","ŠPANSKA LIGA"
"18.05.","12:30","Arena 3 Premium","Fudbal","Krylya Sovetov - Spartak","RUSKA LIGA"
"18.05.","12:30","Arena Sport 2","Košarka","Unicaja - Murcia","ŠPANSKA LIGA"
"18.05.","13:00","Arena 2 Premium","Fudbal","Everton - Southampton","ENGLESKA LIGA"
"18.05.","13:00","Arena Sport 5","Fudbal","Akhmat - Dynamo","RUSKA LIGA"
"18.05.","13:30","Arena Sport 1","Fudbal","Anderlecht - Club Brugge","BELGIJSKA LIGA"
"18.05.","14:00","Arena Sport 3","Tenis","ATP Doubles Finale","Masters - Rim"
"18.05.","14:00","Arena Sport 6","Fudbal","AIK - Hammarby","ŠVEDSKA LIGA"
"18.05.","14:00","Arena Sport 8","Moto Sport","Portugal - Live Stage 6","WRC"
"18.05.","14:15","Arena Sport 4","Fudbal","Young Boys - Basel","ŠVAJCARSKA LIGA"
"18.05.","14:30","Arena 3 Premium","Fudbal","Ajax - Twente","HOLANDSKA LIGA"
"18.05.","14:30","Arena Sport 2","Fudbal","Sparta - PSV","HOLANDSKA LIGA"
"18.05.","14:30","Arena Sport 7","Fudbal","Heerenveen - Feynoord","HOLANDSKA LIGA"
"18.05.","14:30","Arena Sport 9","Košarka","Mersin - Darussafaka","TURSKA LIGA"
"18.05.","14:50","Arena Sport 1x2","Basket 3x3","Amsterdam, polufinala i finale","FIBA 3x3 World Tour"
