Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
20.01.,10:00,Arena Premium 1,Mali fudbal,Novi Beograd,ARENINA LIGA ŠAMPIONA
20.01.,12:00,Arena Sport 1,Odbojka,THY - Aras Kargo,TURSKA LIGA Ž
20.01.,13:00,Arena Premium 2,Fudbal,Čukarički - Linz,PRIJATELJSKE UTAKMICE
20.01.,13:00,Arena Sport 10,Fudbal,Čukarički - Linz,PRIJATELJSKE UTAKMICE
20.01.,15:30,Arena Premium 3,Fudbal,Radnički - Arka Gdynia,PRIJATELJSKE UTAKMICE
20.01.,15:30,Arena Sport 10,Fudbal,Radnički - Arka Gdynia,PRIJATELJSKE UTAKMICE
20.01.,16:30,Arena Premium 2,Fudbal,Kairat - Club Brugge,UEFA LIGA ŠAMPIONA
20.01.,17:00,Arena Sport 4,Pikado,"Četvrtfinala, polufinala i finale",Saudi Arabia Darts Masters
20.01.,17:00,Arena Sport 7,Odbojka,Besiktas - Fenerbahce,TURSKA LIGA Ž
20.01.,17:30,Arena Premium 1,Košarka,Evroliga: Studio,EVROLIGA
20.01.,18:00,Arena Premium 3,Rukomet,Severna Makedonija - Rumunija,EVROPSKO PRVENSTVO (M)
20.01.,18:00,Arena Sport 5,Rukomet,Crna Gora - Švajcarska,EVROPSKO PRVENSTVO (M)
20.01.,18:00,Arena Sport 10,Košarka,Primorje - Borac,ABA2 LIGA
20.01.,18:15,Arena Premium 5,Košarka,Olympiacos - Maccabi Tel Aviv,EVROLIGA
20.01.,18:30,Arena Premium 4,Košarka,Hapoel Tel Aviv - Efes,EVROLIGA
20.01.,18:30,Arena Sport 1,Košarka,Cedevita Olimpija - Cluj,EVROKUP
20.01.,18:45,Arena Premium 1,Košarka,Monaco - Crvena zvezda,EVROLIGA
20.01.,18:45,Arena Premium 2,Fudbal,Bodo/Glimt - Manchester City,UEFA LIGA ŠAMPIONA
20.01.,19:00,Arena Sport 2,Košarka,Hapoel Jerusalem - Bahcesehir,EVROKUP
20.01.,19:00,Arena Sport 3,Košarka,Chemnitz - Bourg,EVROKUP
20.01.,19:00,Arena Sport 9,Odbojka,Luneburg - Zawiercie,LIGA ŠAMPIONA
20.01.,20:00,Arena Sport 8,Košarka,ASVEL - Zalgiris,EVROLIGA
20.01.,20:00,Arena Sport 10,Košarka,Jahorina - Vršac,ABA2 LIGA
20.01.,20:15,Arena Sport 7,Košarka,Panathinaikos - Baskonia,EVROLIGA
20.01.,20:30,Arena Premium 3,Košarka,Bayern - Partizan,EVROLIGA
20.01.,20:30,Arena Premium 4,Košarka,Valencia - Paris,EVROLIGA
20.01.,20:30,Arena Premium 5,Košarka,Barcelona - Dubai,EVROLIGA
20.01.,20:30,Arena Sport 5,Rukomet,Danska - Portugal,EVROPSKO PRVENSTVO (M)
20.01.,20:45,Arena Premium 1,Košarka,Bayern - Partizan,EVROLIGA
20.01.,20:45,Arena Sport 6,Košarka,Real Madrid - Milano,EVROLIGA
20.01.,21:00,Arena Premium 2,Fudbal,Inter - Arsenal,UEFA LIGA ŠAMPIONA
20.01.,21:00,Arena Premium 3,Fudbal,Tottenham - Borussia Dortmund,UEFA LIGA ŠAMPIONA
20.01.,21:00,Arena Sport 1,Fudbal,Sporting - PSG,UEFA LIGA ŠAMPIONA
20.01.,21:00,Arena Sport 2,Fudbal,Real Madrid -  Monaco,UEFA LIGA ŠAMPIONA
20.01.,21:00,Arena Sport 3,Fudbal,Copenhagen - Napoli,UEFA LIGA ŠAMPIONA
20.01.,21:00,Arena Sport 4,Fudbal,Olympiacos -Bayer  Leverkusen,UEFA LIGA ŠAMPIONA
20.01.,21:00,Arena Sport 9,Fudbal,Villarreal - Ajax,UEFA LIGA ŠAMPIONA
20.01.,21:00,Arena 1X2,Fudbal,Multiprenos,UEFA LIGA ŠAMPIONA
20.01.,22:30,Arena Premium 1,Košarka,Evroliga: Studio,EVROLIGA
21.01.,04:00,Arena Premium 1,Košarka,Denver - LA Lakers,NBA
21.01.,10:00,Arena Premium 1,Mali fudbal,Novi Beograd,ARENINA LIGA ŠAMPIONA
21.01.,15:00,Arena Premium 3,Odbojka,Galatasaray - Vakifbank,TURSKA LIGA Ž
21.01.,18:00,Arena Premium 4,Košarka,Besiktas - Budućnost,EVROKUP
21.01.,18:00,Arena Premium 5,Košarka,Lietkabelis - Trento,EVROKUP
21.01.,18:00,Arena Sport 1,Odbojka,Ziraat - Trentino,LIGA ŠAMPIONA
21.01.,18:00,Arena Sport 2,Košarka,Galatasaray - Le Mans,FIBA LIGA ŠAMPIONA
21.01.,18:00,Arena Sport 6,Rukomet,Holandija - Gruzija,EVROPSKO PRVENSTVO (M)
21.01.,18:00,Arena Sport 9,Košarka,TFT - Sloboda,ABA2 LIGA
21.01.,18:30,Arena Premium 3,Košarka,Panionios - Turk Telekom,EVROKUP
21.01.,18:45,Arena Premium 1,Fudbal,Galatasaray - Atletico,UEFA LIGA ŠAMPIONA
21.01.,18:45,Arena Premium 2,Fudbal,Qarabag - Eintracht Frankfurt,UEFA LIGA ŠAMPIONA
21.01.,19:30,Arena Sport 5,Košarka,Hamburg Towers - Venezia,EVROKUP
21.01.,20:30,Arena Premium 3,Košarka,Virtus Bologna - Fenerbahce,EVROLIGA
21.01.,20:30,Arena Sport 6,Košarka,London Lions - Ulm,EVROKUP
21.01.,20:30,Arena Sport 7,Odbojka,Projekt - Lube,LIGA ŠAMPIONA
21.01.,20:30,Arena Sport 8,Rukomet,Švedska - Hrvatska,EVROPSKO PRVENSTVO (M)
21.01.,20:45,Arena Sport 4,Košarka,Manresa - Neptunas,EVROKUP
21.01.,21:00,Arena Premium 1,Fudbal,Marseille - Liverpool,UEFA LIGA ŠAMPIONA
21.01.,21:00,Arena Premium 2,Fudbal,Juventus - Benfica,UEFA LIGA ŠAMPIONA
21.01.,21:00,Arena Premium 4,Fudbal,Newcastle - PSV,UEFA LIGA ŠAMPIONA
21.01.,21:00,Arena Premium 5,Fudbal,Chelsea - Pafos,UEFA LIGA ŠAMPIONA
21.01.,21:00,Arena Sport 1,Fudbal,Slavia - Barcelona,UEFA LIGA ŠAMPIONA
21.01.,21:00,Arena Sport 2,Fudbal,Atalanta - Athletic,UEFA LIGA ŠAMPIONA
21.01.,21:00,Arena Sport 3,Fudbal,Bayern - Union SG,UEFA LIGA ŠAMPIONA
21.01.,21:00,Arena Sport 9,Fudbal,Stoke - Middlesbrough,CHAMPIONSHIP
21.01.,21:00,Arena 1X2,Fudbal,Multiprenos,UEFA LIGA ŠAMPIONA
22.01.,01:00,Arena Premium 4,Hokej,Toronto Maple Leafs - Detroit Red Wings,NHL
22.01.,01:30,Arena Premium 1,Košarka,New York - Brooklyn,NBA
22.01.,09:30,Arena Premium 3,Klizanje,Prvenstvo četiri kontinenta: Plesni parovi - Rhythm Dance,ISU EUROPEAN CHAMPIONSHIPS
22.01.,14:00,Arena Premium 3,Fudbal,Železničar - Dynamo Makhachkala,PRIJATELJSKE UTAKMICE
22.01.,14:00,Arena Sport 10,Fudbal,Železničar - Dynamo Makhachkala,PRIJATELJSKE UTAKMICE
22.01.,15:00,Arena Premium 1,Fudbal,Partizan - Gangwon,PRIJATELJSKE UTAKMICE
22.01.,15:30,Arena Sport 5,Rukomet,Nemačka - Portugal,EVROPSKO PRVENSTVO (M)
22.01.,16:00,Adrenalin,Moto Sport,Monte Karlo - Live Stage 1,WRC
22.01.,17:30,Arena Premium 5,Hokej,SKA - Spartak,KHL
22.01.,18:00,Arena Premium 2,Košarka,Lokomotiv - Parma,VTB KUP
22.01.,18:00,Arena Sport 4,Odbojka,Galatasaray - Lublin,LIGA ŠAMPIONA
22.01.,18:00,Arena Sport 5,Rukomet,Španija - Norveška,EVROPSKO PRVENSTVO (M)
22.01.,18:30,Arena Premium 3,Košarka,Efes - Olympiacos,EVROLIGA
22.01.,18:45,Arena Premium 1,Fudbal,Malmo - Crvena zvezda,UEFA LIGA EVROPE
22.01.,18:45,Arena Premium 4,Fudbal,Bologna - Celtic,UEFA LIGA EVROPE
22.01.,18:45,Arena Sport 1,Fudbal,Fenerbahce - Aston Villa,UEFA LIGA EVROPE
22.01.,18:45,Arena Sport 2,Fudbal,PAOK - Real Betis,UEFA LIGA EVROPE
