Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
29.05.,00:00,Arena Premium 2,Fudbal,Palmeiras - Junior,COPA LIBERTADORES
29.05.,02:30,Arena Premium 2,Fudbal,Boca Juniors - Universidad Catolica,COPA LIBERTADORES
29.05.,09:00,Adrenalin,Moto Sport,Italija: Slobodan Trening 1,MOTO 3
29.05.,09:50,Adrenalin,Moto Sport,Italija: Slobodan Trening 1,MOTO 2
29.05.,10:45,Adrenalin,Moto Sport,Italija: Slobodan Trening 1,MOTO GP
29.05.,13:15,Adrenalin,Moto Sport,Italija: Trening,MOTO 3
29.05.,14:05,Adrenalin,Moto Sport,Italija: Trening,MOTO 2
29.05.,15:00,Adrenalin,Moto Sport,Italija: Trening,MOTO GP
29.05.,16:00,Arena Premium 1,Košarka,"Partizan - FMP, polufinale 1",KLS
29.05.,16:00,Arena Sport 10,Košarka,"Partizan - FMP, polufinale 1",KLS
29.05.,17:00,Arena Premium 3,Košarka,"Turk Telekom - Efes, G2",TURSKA LIGA
29.05.,18:00,Arena Premium 2,Košarka,Manresa - Real Madrid,ŠPANSKA LIGA
29.05.,18:00,Arena Premium 5,Atletika,8th Irena Szewinska Memorial,World Athletics Continental Tour
29.05.,19:30,Arena Premium 4,Košarka,"Erokspor - Fenerbahce, G2",TURSKA LIGA
29.05.,20:00,Arena Premium 1,Košarka,"Crvena zvezda - Spartak, polufinale 2",KLS
29.05.,20:00,Arena Premium 3,Košarka,"Brescia - Milano, polufinale G1",ITALIJANSKA LIGA
29.05.,20:00,Arena Sport 2,Rukomet,Eisenach - Fuchse Berlin,BUNDESLIGA
29.05.,20:00,Arena Sport 10,Košarka,"Crvena zvezda - Spartak, polufinale 2",KLS
29.05.,20:00,Arena 1X2,Fudbal,"Monza - Catanzaro, finale G2",ITALIJANSKA 2. LIGA
29.05.,20:30,Arena Premium 5,Fudbal,BiH - Sev. Makedonija,PRIJATELJSKE UTAKMICE
29.05.,20:30,Arena Sport 1,Košarka,Baskonia - Unicaja,ŠPANSKA LIGA
29.05.,20:45,Arena Premium 2,Fudbal,Nice - Saint-Etienne,FRANCUSKA LIGA
30.05.,02:00,Arena Premium 1,Hokej,"Carolina Hurricanes - Montreal Canadiens, G5",NHL
30.05.,03:30,Adrenalin,Moto Sport,Japan - Live Stage 1,WRC
30.05.,06:00,Adrenalin,Moto Sport,Japan - Live Stage 2,WRC
30.05.,08:40,Adrenalin,Moto Sport,Italija: Slobodan Trening 2,MOTO 3
30.05.,09:00,Arena Premium 1,Mali fudbal,Arenino Svetsko Prvenstvo,ARENINO SVETSKO PRVENSTVO
30.05.,09:25,Adrenalin,Moto Sport,Italija: Slobodan Trening 2,MOTO 2
30.05.,10:00,Arena Tenis,Tenis,Girls Semifinal 1,ITF - Kuršumlijska banja
30.05.,10:00,Arena Sport 6,Moto Sport,Spa-Francorchamps - Trka 1,FORMULA REGIONAL
30.05.,10:10,Adrenalin,Moto Sport,Italija: Slobodan Trening 2,MOTO GP
30.05.,10:50,Adrenalin,Moto Sport,Italija: Kvalifikacije 1,MOTO GP
30.05.,11:15,Adrenalin,Moto Sport,Italija: Kvalifikacije 2,MOTO GP
30.05.,12:00,Arena Tenis,Tenis,Girls Semifinal 2,ITF - Kuršumlijska banja
30.05.,12:30,Arena Premium 2,Rukomet,"Montpellier - Kiel, polufinale 1",EHF LIGA EVROPE
30.05.,12:45,Adrenalin,Moto Sport,Italija: Kvalifikacije 1,MOTO 3
30.05.,13:00,Arena Sport 8,Golf,"Austrian Alpine Open, dan 3",DP WORLD TOUR
30.05.,13:10,Adrenalin,Moto Sport,Italija: Kvalifikacije 2,MOTO 3
30.05.,13:40,Adrenalin,Moto Sport,Italija: Kvalifikacije 1,MOTO 2
30.05.,13:50,Arena Premium 3,Košarka,"PAOK - Panathinaikos, PF1 G2",GRČKA LIGA
30.05.,14:00,Arena Tenis,Tenis,Boys Semifinal 1,ITF - Kuršumlijska banja
30.05.,14:00,Arena Sport 1,Fudbal,Škotska - Kurasao,PRIJATELJSKE UTAKMICE
30.05.,14:00,Arena Sport 7,Moto Sport,"Španija, Trka 1",SUPERBIKE WORLD CHAMPIONSHIP
30.05.,14:05,Adrenalin,Moto Sport,Italija: Kvalifikacije 2,MOTO 2
30.05.,14:10,Arena Sport 6,Moto Sport,Spa-Francorchamps - Trka 2,FORMULA REGIONAL
30.05.,14:30,Arena Premium 5,Košarka,"Bayern - Bonn, polufinale G1",NEMAČKA LIGA
30.05.,15:00,Adrenalin,Moto Sport,Italija: Sprint,MOTO GP
30.05.,15:20,Arena Premium 4,Hokej,"Švajcarska - Norveška, polufinale 1",SVETSKO PRVENSTVO
30.05.,15:30,Arena Premium 2,Rukomet,"Melsungen - Flensburg, polufinale 2",EHF LIGA EVROPE
30.05.,15:30,Arena Sport 2,Košarka,"Paris - Strasbourg, G3",FRANCUSKA LIGA
