"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"05.03.","01:30","Arena 1 Premium","Košarka","New York - Golden State","NBA"
"05.03.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"05.03.","17:30","Arena Sport 1","Odbojka","Vakifbank - Fenerbahce","LIGA ŠAMPIONA Ž"
"05.03.","18:00","Arena 1 Premium","Fudbal","STUDIO","LIGA ŠAMPIONA"
"05.03.","18:00","Arena 2 Premium","Košarka","Galatasaray - Unicaja","FIBA LIGA ŠAMPIONA"
"05.03.","18:00","Arena Sport 2","Košarka","Szombathely - Murcia","FIBA LIGA ŠAMPIONA"
"05.03.","18:00","Arena Sport 3","Odbojka","Lodz - Scandicci","LIGA ŠAMPIONA Ž"
"05.03.","18:00","Arena Sport 5","Košarka","Kansai Helios - Zlatibor","ABA2 LIGA"
"05.03.","18:00","Arena Sport 10","Košarka","Kansai Helios - Zlatibor","ABA2 LIGA"
"05.03.","18:30","Arena 3 Premium","Košarka","Rytas - Manisa","FIBA LIGA ŠAMPIONA"
"05.03.","18:45","Arena 1 Premium","Fudbal","Feyenoord - Inter","UEFA LIGA ŠAMPIONA"
"05.03.","18:45","Arena Sport 4","Rukomet","Zagreb - Kielce","EHF LIGA ŠAMPIONA"
"05.03.","20:00","Arena Sport 2","Košarka","Reggiana - Manresa","FIBA LIGA ŠAMPIONA"
"05.03.","20:00","Arena Sport 5","Košarka","Bosna - Podgorica","ABA2 LIGA"
"05.03.","20:00","Arena Sport 10","Košarka","Bosna - Podgorica","ABA2 LIGA"
"05.03.","20:30","Arena Sport 3","Odbojka","Rzeszow - Conegliano","LIGA ŠAMPIONA Ž"
"05.03.","20:45","Arena Sport 1","Rukomet","Nantes - Aalborg","EHF LIGA ŠAMPIONA"
"05.03.","21:00","Arena 1 Premium","Fudbal","PSG - Liverpool","UEFA LIGA ŠAMPIONA"
"05.03.","21:00","Arena 2 Premium","Fudbal","Benfica - Barcelona","UEFA LIGA ŠAMPIONA"
"05.03.","21:00","Arena 3 Premium","Fudbal","Bayern Munich - Bayer Leverkusen","UEFA LIGA ŠAMPIONA"
"05.03.","23:00","Arena 1 Premium","Fudbal","STUDIO","LIGA ŠAMPIONA"
"06.03.","03:00","Arena 1 Premium","Košarka","Denver - Sacramento","NBA"
"06.03.","18:00","Arena 1 Premium","Fudbal","STUDIO","LIGA EVROPE"
"06.03.","18:45","Arena 1 Premium","Fudbal","Real Sociedad - Manchester United","UEFA LIGA EVROPE"
"06.03.","18:45","Arena 2 Premium","Fudbal","Fenerbahce - Rangers","UEFA LIGA EVROPE"
"06.03.","18:45","Arena 3 Premium","Fudbal","Panathinaikos - Fiorentina","UEFA LIGA KONFERENCIJA"
"06.03.","18:45","Arena Sport 1","Fudbal","AZ Alkmaar - Tottenham","UEFA LIGA EVROPE"
"06.03.","18:45","Arena Sport 2","Fudbal","FCSB - Lyon","UEFA LIGA EVROPE"
"06.03.","18:45","Arena Sport 3","Fudbal","Copenhagen - Chelsea","UEFA LIGA KONFERENCIJA"
"06.03.","18:45","Arena Sport 5","Rukomet","Veszprem - Fuchse Berlin","EHF LIGA ŠAMPIONA"
"06.03.","18:45","Arena Sport 6","Fudbal","Betis - Vitoria","UEFA LIGA KONFERENCIJA"
"06.03.","18:45","Arena Sport 7","Fudbal","Molde - Legia","UEFA LIGA KONFERENCIJA"
"06.03.","18:45","Arena Sport 1x2","Fudbal","MULTIPRENOS","LIGA EVROPE/LIGA KONFERENCIJA"
"06.03.","19:00","Arena Sport 4","Košarka","Zadar - Krka","ABA LIGA"
"06.03.","19:00","Arena Sport 10","Košarka","Zadar - Krka","ABA LIGA"
"06.03.","20:45","Arena Sport 5","Rukomet","Pelister - PSG","EHF LIGA ŠAMPIONA"
"06.03.","21:00","Arena 1 Premium","Fudbal","Borac - Rapid","UEFA LIGA KONFERENCIJA"
"06.03.","21:00","Arena 2 Premium","Fudbal","Ajax - Eintracht","UEFA LIGA EVROPE"
"06.03.","21:00","Arena 3 Premium","Fudbal","Roma - Athletic Club","UEFA LIGA EVROPE"
"06.03.","21:00","Arena Sport 1","Fudbal","Bodo/Glimt - Olympiacos","UEFA LIGA EVROPE"
"06.03.","21:00","Arena Sport 2","Fudbal","Viktoria Plzen - Lazio","UEFA LIGA EVROPE"
"06.03.","21:00","Arena Sport 3","Fudbal","Jagiellonia - Cercle Brugge","UEFA LIGA KONFERENCIJA"
"06.03.","21:00","Arena Sport 4","Fudbal","Celje - Lugano","UEFA LIGA KONFERENCIJA"
"06.03.","21:00","Arena Sport 6","Fudbal","Pafos - Djurgarden","UEFA LIGA KONFERENCIJA"
"06.03.","21:00","Arena Sport 1x2","Fudbal","MULTIPRENOS","LIGA EVROPE/LIGA KONFERENCIJA"
"06.03.","23:00","Arena 1 Premium","Fudbal","STUDIO","LIGA KONFERENCIJA"
"06.03.","23:00","Arena 3 Premium","Košarka","Košarka: NBA: NBA Arena #20","NBA"
"07.03.","04:00","Arena 1 Premium","Košarka","LA Lakers - New York","NBA"
"07.03.","09:00","Arena Sport 1","Košarka","Crvena zvezda U18 - Maccabi U18","ANGT"
"07.03.","11:00","Arena Sport 1","Košarka","Joventut U18 - Armani U18","ANGT"
"07.03.","13:00","Arena Sport 1","Košarka","NGT Belgrade U18 - Partizan U18","ANGT"
"07.03.","15:00","Arena Sport 1","Košarka","Insep U18 - Trento U18","ANGT"
"07.03.","15:00","Arena Sport 2","Odbojka","Dynamo-Ural - Zenit Kazan","RUSKA LIGA"
"07.03.","16:00","Arena 2 Premium","Fudbal","Nizhny Novgorod - Krasnodar","RUSKA LIGA"
"07.03.","17:00","Arena Sport 2","Košarka","Crvena zvezda U18 - Joventut U18","ANGT"
"07.03.","17:00","Arena Sport 3","Rukomet","Srbija - Severna Makedonija","PRIJATELJSKI MEČ Ž"
"07.03.","17:30","Arena 1 Premium","Fudbal","Najava 27. kola","MOZZARTBET SUPERLIGA SRBIJE"
"07.03.","17:30","Arena 3 Premium","Košarka","Arena Basket ep. 25",""
"07.03.","17:30","Arena Sport 4","Hokej","Dinamo Moskva  - Lokomotiv","KHL"
"07.03.","18:00","Arena 1 Premium","Fudbal","Spartak - OFK Beograd","MOZZARTBET SUPERLIGA SRBIJE"
"07.03.","18:00","Arena Sport 8","Fudbal","Rijeka - Šibenik","HRVATSKA LIGA"
"07.03.","18:00","Arena Sport 10","Fudbal","Spartak - OFK Beograd","MOZZARTBET SUPERLIGA SRBIJE"
"07.03.","18:00","Arena Sport 1x2","Fudbal","Korona - Puszcza","POLJSKA LIGA"
"07.03.","18:15","Arena 2 Premium","Fudbal","Lokomotiv - Akhmat","RUSKA LIGA"
"07.03.","18:30","Arena 3 Premium","Košarka","Yalovaspor - Bahcesehir","TURSKA LIGA"
"07.03.","18:30","Arena Sport 1","Futsal","Srbija - Belgija","KVALIFIKACIJE ZA EP 2026"
"07.03.","18:30","Arena Sport 6","Košarka","Vojvodina - Spartak","KLS Ž"
"07.03.","19:00","Arena Sport 2","Košarka","Maccabi U18 - Armani U18","ANGT"
"07.03.","19:00","Arena Sport 3","Košarka","Cibona - Mornar","ABA LIGA"
"07.03.","19:00","Arena Sport 7","Vaterpolo","Jadran ST - Solaris","Regionalna vaterpolo liga"
"07.03.","20:00","Arena Sport 4","Fudbal","Železničar - Tekstilac","MOZZARTBET SUPERLIGA SRBIJE"
"07.03.","20:00","Arena Sport 10","Fudbal","Železničar - Tekstilac","MOZZARTBET SUPERLIGA SRBIJE"
"07.03.","20:30","Arena Sport 1","Vaterpolo","Novi Beograd - HAVK Mladost","Regionalna vaterpolo liga"
"07.03.","20:30","Arena Sport 5","Fudbal","Slask - Pogon","POLJSKA LIGA"
"07.03.","20:45","Arena 1 Premium","Fudbal","Cagliari - Genoa","ITALIJANSKA LIGA"
"07.03.","20:45","Arena 2 Premium","Fudbal","Toulouse - Monaco","FRANCUSKA LIGA"
"07.03.","21:00","Arena 3 Premium","Fudbal","Norwich - Oxford","CHAMPIONSHIP"
"07.03.","21:00","Arena Sport 2","Fudbal","Deportivo - Cordoba","ŠPANSKA 2. LIGA"
"08.03.","01:15","Arena 2 Premium","Fudbal","Central Cordoba - Boca Juniors","ARGENTINSKA LIGA"
"08.03.","04:00","Arena 1 Premium","Košarka","Sacramento - San Antonio","NBA"
