"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"30.11.","01:00","Arena 3 Premium","Fudbal","Estudiantes - River Plate","ARGENTINSKA LIGA"
"30.11.","01:30","Arena 1 Premium","Košarka","NBA 360","NBA"
"30.11.","11:00","Arena Sport 2","Odbojka","Kuzey Boru Genclik - Eczacibasi","TURSKA LIGA Ž"
"30.11.","12:00","Arena Sport 1","Fudbal","Akron - Orenburg","RUSKA LIGA"
"30.11.","12:30","Arena Sport 4","Fudbal","Wealdstone - Wycombe","FA CUP"
"30.11.","13:30","Arena Sport 3","Fudbal","Watford - QPR","CHAMPIONSHIP"
"30.11.","13:30","Arena Sport 5","Košarka","Onvo - Galatasaray","TURSKA LIGA"
"30.11.","14:00","Arena 3 Premium","Fudbal","Barcelona - Las Palmas","ŠPANSKA LIGA"
"30.11.","14:30","Arena Sport 1","Fudbal","CSKA - Rubin","RUSKA LIGA"
"30.11.","15:00","Arena Sport 4","Fudbal","Como - Monza","ITALIJANSKA LIGA"
"30.11.","16:00","Arena 2 Premium","Fudbal","Multiprenos","ENGLESKA LIGA"
"30.11.","16:00","Arena 3 Premium","Fudbal","Nottingham Forest - Ipswich","ENGLESKA LIGA"
"30.11.","16:00","Arena Sport 2","Fudbal","Crystal Palace - Newcastle","ENGLESKA LIGA"
"30.11.","16:00","Arena Sport 3","Fudbal","Brentford - Leicester","ENGLESKA LIGA"
"30.11.","16:00","Arena Sport 5","Fudbal","Wolverhampton - Bournemouth","ENGLESKA LIGA"
"30.11.","16:00","Arena Sport 7","Fudbal","Norwich - Luton","CHAMPIONSHIP"
"30.11.","16:00","Arena Sport 9","Košarka","Petkimspor - Bahcesehir","TURSKA LIGA"
"30.11.","16:00","Arena Sport 1x2","Fudbal","Walsall - Charlton","FA CUP"
"30.11.","16:15","Arena Sport 6","Fudbal","Alaves - Leganes","ŠPANSKA LIGA"
"30.11.","17:00","Arena Sport 1","Košarka","Borac Mozzart - Cedevita Olimpija","ABA LIGA"
"30.11.","17:00","Arena Sport 4","Fudbal","Rostov - Nizhny Novgorod","RUSKA LIGA"
"30.11.","17:00","Arena Sport 8","Fudbal","Rennes - Saint Etienne","FRANCUSKA LIGA"
"30.11.","18:00","Arena 3 Premium","Fudbal","Milan - Empoli","ITALIJANSKA LIGA"
