"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"15.07.","17:30","Arena 1 Premium","Fudbal","Lincoln Red Imps - Víkingur","UEFA LIGA ŠAMPIONA"
"15.07.","21:00","Arena Sport 1","Fudbal","Zrinjski - Virtus","UEFA LIGA ŠAMPIONA"
"16.07.","00:00","Arena 1 Premium","Fudbal","Central Córdoba - Cerro Largo","COPA SUDAMERICANA"
"16.07.","01:30","Arena 2 Premium","Bejzbol","All Star Game","Major League Baseball"
"16.07.","02:30","Arena 1 Premium","Fudbal","Ind. del Valle - Vasco","COPA SUDAMERICANA"
"16.07.","10:30","Arena Sport 1","Tenis","Gstaad - Dan 3","ATP 250 - Gstaad"
"16.07.","11:00","Arena 3 Premium","Tenis","Bastad - Dan 3","ATP 250 - Bastad"
"16.07.","12:20","Arena 1 Premium","Odbojka","Nemačka - Japan","Liga Nacija"
"16.07.","16:30","Arena 1 Premium","Odbojka","Srbija - Italija","Liga Nacija"
"16.07.","18:00","Arena 2 Premium","Fudbal","Fredrikstad - Bodo/Glimt","NORVEŠKA LIGA"
"16.07.","19:00","Arena 1 Premium","Fudbal","Brighton - Stoke","PRIJATELJSKE UTAKMICE"
"16.07.","20:00","Arena 2 Premium","Odbojka","Iran - Poljska","Liga Nacija"
"16.07.","20:30","Arena 3 Premium","Odbojka","Kanada - Slovenija","Liga Nacija"
"17.07.","00:00","Arena 1 Premium","Fudbal","Bolívar - Palestino","COPA SUDAMERICANA"
"17.07.","01:00","Arena Sport 1","Fudbal","Santos - Flamengo","BRAZILSKA LIGA"
"17.07.","02:30","Arena 1 Premium","Fudbal","Alianza Lima - Grêmio","COPA SUDAMERICANA"
"17.07.","10:30","Arena Sport 1","Tenis","Gstaad - Dan 4","ATP 250 - Gstaad"
"17.07.","11:00","Arena 3 Premium","Tenis","Bastad - Dan 4","ATP 250 - Bastad"
"17.07.","12:20","Arena 1 Premium","Odbojka","Argentina - Japan","Liga Nacija"
"17.07.","18:00","Arena 1 Premium","Fudbal","Santa Coloma - Borac Banja Luka","UEFA LIGA KONFERENCIJA"
"17.07.","19:00","Arena 2 Premium","Moto Sport","Estonija - Live Stage 1","WRC"
"17.07.","19:30","Arena 3 Premium","Fudbal","Koper - Željezničar","UEFA LIGA KONFERENCIJA"
"17.07.","20:30","Arena 2 Premium","Odbojka","Holandija - Slovenija","Liga Nacija"
"17.07.","21:00","Arena 1 Premium","Fudbal","Partizan - AEK Larnaca","UEFA LIGA EVROPE"
"18.07.","00:00","Arena 1 Premium","Fudbal","Univ. de Chile - Guaraní","COPA SUDAMERICANA"
"18.07.","00:30","Arena Sport 1","Fudbal","Fluminense - Cruzeiro","BRAZILSKA LIGA"
