"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"13.07.","01:45","Arena 2 Premium","Fudbal","Racing - Barracas","ARGENTINSKA LIGA"
"13.07.","10:40","Arena Sport 1","Moto Sport","Mugello, Trka 3","F4 Italian Championship"
"13.07.","11:00","Arena 2 Premium","Moto Sport","Nemačka: Trka","MOTO 3"
"13.07.","12:15","Arena 2 Premium","Moto Sport","Nemačka: Trka","MOTO 2"
"13.07.","13:50","Arena Sport 2","Triatlon","Hamburg, Miks Štafeta World Champs","WTCS"
"13.07.","14:00","Arena 1 Premium","Tenis","Centralni teren, dan 14","WIMBLEDON"
"13.07.","14:00","Arena 2 Premium","Moto Sport","Nemačka: Trka","MOTO GP"
"13.07.","14:00","Arena 3 Premium","Fudbal","GAIS - Hammarby","ŠVEDSKA LIGA"
"13.07.","14:30","Arena Sport 1","Fudbal","Bryne - Valerenga","NORVEŠKA LIGA"
"13.07.","16:00","Arena 2 Premium","Fudbal","Crvena Zvezda - Puškaš akademija","PRIJATELJSKE UTAKMICE"
"13.07.","16:00","Arena 3 Premium","Odbojka","Holandija - Italija","Liga Nacija (Ž)"
"13.07.","16:00","Arena Sport 2","Rukomet na pesku","Meč za 3. mesto","EVROPSKO PRVENSTVO"
"13.07.","17:00","Arena Sport 1","Fudbal","Stromsgodset - Tromso","NORVEŠKA LIGA"
"13.07.","17:00","Arena Sport 2","Rukomet na pesku","Meč za 3. mesto (Ž)","EVROPSKO PRVENSTVO"
"13.07.","17:30","Arena Sport 4","Američki fudbal","Wild Boars - Blue Dragons, finale","SAAF Prva Liga Srbije"
"13.07.","18:00","Arena Sport 2","Rukomet na pesku","Finale","EVROPSKO PRVENSTVO"
"13.07.","18:00","Arena Sport 3","Basket 3x3","BG League II Stop","BG League"
"13.07.","19:00","Arena Sport 2","Rukomet na pesku","Finale (Ž)","EVROPSKO PRVENSTVO"
"13.07.","19:15","Arena Sport 1","Fudbal","Brann - Viking","NORVEŠKA LIGA"
"13.07.","20:00","Arena 2 Premium","Odbojka","Srbija - Turska","Liga Nacija (Ž)"
