"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"10.04.","01:30","Arena 1 Premium","Košarka","Dallas - LA Lakers","NBA"
"10.04.","02:30","Arena 3 Premium","Fudbal","Palmeiras - Cerro Porteno","COPA LIBERTADORES"
"10.04.","11:00","Arena 3 Premium","Tenis","Dan 6 - Centralni teren","ATP Masters - Monte Carlo"
"10.04.","16:30","Arena Sport 3","Fudbal","Finale","TURNIR ,,MILJAN MILJANIĆ"""
"10.04.","18:00","Arena Sport 5","Košarka","Vojvodina - Bosna, G1","ABA2 LIGA"
"10.04.","18:00","Arena Sport 10","Košarka","Vojvodina - Bosna, G1","ABA2 LIGA"
"10.04.","18:45","Arena Sport 1","Fudbal","Legia - Chelsea","UEFA LIGA KONFERENCIJA"
"10.04.","18:45","Arena Sport 3","Fudbal","Bodo/Glimt - Lazio","UEFA LIGA EVROPE"
"10.04.","19:00","Arena Sport 7","Odbojka","Dubočica - Radnički, polufinale 2","SUPERLIGA"
"10.04.","20:00","Arena 2 Premium","Košarka","Bayern - Fenerbahce","EVROLIGA"
"10.04.","20:00","Arena Sport 2","Košarka","Asvel - Monaco","EVROLIGA"
"10.04.","20:15","Arena Sport 4","Košarka","Olympiacos - Maccabi","EVROLIGA"
"10.04.","20:30","Arena 1 Premium","Košarka","Partizan - Real Madrid","EVROLIGA"
"10.04.","20:30","Arena Sport 5","Košarka","Armani - Baskonia","EVROLIGA"
"10.04.","20:45","Arena Sport 3","Košarka","Paris - Alba","EVROLIGA"
"10.04.","21:00","Arena 3 Premium","Fudbal","Lyon - Man. United","UEFA LIGA EVROPE"
"10.04.","21:00","Arena Sport 1","Fudbal","Tottenham - Eintracht","UEFA LIGA EVROPE"
"10.04.","21:00","Arena Sport 6","Fudbal","Rangers - Athletic","UEFA LIGA EVROPE"
"10.04.","21:00","Arena Sport 7","Fudbal","Celje - Fiorentina","UEFA LIGA KONFERENCIJA"
"10.04.","21:00","Arena Sport 8","Fudbal","Betis - Jagiellonia","UEFA LIGA KONFERENCIJA"
"10.04.","21:00","Arena Sport 9","Fudbal","Djurgarden - Rapid","UEFA LIGA KONFERENCIJA"
"11.04.","00:00","Arena 1 Premium","Košarka","Košarka: NBA: NBA Arena #25","NBA"
"11.04.","01:00","Arena 1 Premium","Košarka","Indiana - Cleveland","NBA"
"11.04.","11:00","Arena 3 Premium","Tenis","Davidovich Fokina - Popyrin","ATP Masters - Monte Carlo"
"11.04.","13:00","Arena 2 Premium","Moto Sport","Katar - Slobodan Trening 1","MOTO 3"
"11.04.","13:00","Arena 3 Premium","Tenis","Fils - Alcaraz","ATP Masters - Monte Carlo"
"11.04.","13:30","Arena 1 Premium","Moto Sport","Bahrein: Trening 1","FORMULA 1"
"11.04.","13:50","Arena 2 Premium","Moto Sport","Katar - Slobodni trening 1","MOTO 2"
"11.04.","14:45","Arena 2 Premium","Moto Sport","Katar: Slobodni trening 1","MOTO GP"
"11.04.","15:00","Arena 3 Premium","Tenis","Dimitrov - De Minaur","ATP Masters - Monte Carlo"
"11.04.","17:00","Arena 1 Premium","Moto Sport","Bahrein: Trening 2","FORMULA 1"
"11.04.","17:00","Arena 3 Premium","Tenis","Musetti - Tsitsipas","ATP Masters - Monte Carlo"
"11.04.","17:15","Arena Sport 1","Moto Sport","Katar - Trening","MOTO 3"
"11.04.","18:00","Arena Sport 1","Moto Sport","Katar - Trening","MOTO 2"
"11.04.","18:00","Arena Sport 3","Futsal","Srbija - Austrija","KVALIFIKACIJE ZA EP 2026"
"11.04.","18:00","Arena Sport 6","Košarka","Besiktas - Darussafaka","TURSKA LIGA"
"11.04.","18:00","Arena Sport 7","Košarka","SPD Radnički - Mladost","KLS"
"11.04.","18:00","Arena Sport 8","Fudbal","Zaglebie - Gornik","POLJSKA LIGA"
"11.04.","18:00","Arena Sport 10","Košarka","Vršac - Joker","KLS"
"11.04.","18:30","Arena 2 Premium","Fudbal","Spartak - Dinamo Makhachkala","RUSKA LIGA"
"11.04.","18:30","Arena Sport 5","Fudbal","Hamburger SV - Eintracht (B)","NEMAČKA 2. LIGA"
"11.04.","19:00","Arena Sport 1","Moto Sport","Katar: Trening","MOTO GP"
"11.04.","19:00","Arena Sport 4","Košarka","Borac - Zadar","ABA LIGA"
"11.04.","19:00","Arena Sport 1x2","Fudbal","Samsunspor - Galatasaray","TURSKA LIGA"
"11.04.","19:30","Arena Sport 2","Košarka","Efes - Zalgiris","EVROLIGA"
"11.04.","20:00","Arena Sport 7","Fudbal","Al Ettifaq - Al Hilal","SAUDIJSKA LIGA"
"11.04.","20:15","Arena 1 Premium","Košarka","Panathinaikos - Crvena Zvezda","EVROLIGA"
"11.04.","20:30","Arena 3 Premium","Košarka","Barcelona - Virtus","EVROLIGA"
"11.04.","20:30","Arena Sport 1","Fudbal","Wolfsburg - Leipzig","NEMAČKA LIGA"
"11.04.","20:30","Arena Sport 8","Fudbal","Cordoba - Levante","ŠPANSKA 2. LIGA"
"11.04.","20:45","Arena 2 Premium","Fudbal","Udinese - Milan","ITALIJANSKA LIGA"
"11.04.","20:45","Arena Sport 5","Fudbal","Lens - Reims","FRANCUSKA LIGA"
"11.04.","21:00","Arena Sport 3","Fudbal","Valencia - Sevilla","ŠPANSKA LIGA"
"11.04.","21:00","Arena Sport 4","Košarka","Gran Canaria - Hapoel Tel-Aviv, finale G2","EVROKUP"
"11.04.","21:00","Arena Sport 6","Fudbal","Burnley - Norwich","CHAMPIONSHIP"
"12.04.","02:00","Arena 1 Premium","Košarka","NBA 360","NBA"
"12.04.","04:00","Arena 1 Premium","Košarka","Sacramento - LA Clippers","NBA"
"12.04.","11:00","Arena 3 Premium","Fudbal","Orenburg - CSKA","RUSKA LIGA"
"12.04.","12:30","Arena 2 Premium","Odbojka","Fenerbahce - Galatasaray, polufinale2","TURSKA LIGA Ž"
"12.04.","12:30","Arena Sport 1","Moto Sport","Katar - Slobodan Trening 2","MOTO 3"
"12.04.","13:00","Arena 3 Premium","Tenis","Alejandro Davidovich Fokina - Carlos Alcaraz, polufinale","ATP Masters - Monte Carlo"
"12.04.","13:00","Arena Sport 4","Fudbal","Hannover - Elversberg","NEMAČKA 2. LIGA"
"12.04.","13:15","Arena Sport 1","Moto Sport","Katar - Slobodni trening 2","MOTO 2"
"12.04.","13:30","Arena 1 Premium","Fudbal","Manchester City - Crystal Palace","ENGLESKA LIGA"
"12.04.","13:30","Arena Sport 5","Fudbal","Celtic - Kilmarnock","ŠKOTSKA LIGA"
"12.04.","13:30","Arena Sport 7","Fudbal","Pari NN - Dinamo Moscow","RUSKA LIGA"
"12.04.","13:30","Arena Sport 8","Fudbal","Plymouth Argyle - Sheffield Utd","CHAMPIONSHIP"
"12.04.","14:00","Arena Sport 1","Moto Sport","Katar: Slobodni trening 2","MOTO GP"
"12.04.","14:00","Arena Sport 2","Fudbal","Real Sociedad - Mallorca","ŠPANSKA LIGA"
"12.04.","14:00","Arena Sport 6","Fudbal","Guingamp - Lorient","FRANCUSKA 2. LIGA"
"12.04.","14:30","Arena Sport 3","Moto Sport","Bahrein: Trening 3","FORMULA 1"
"12.04.","14:30","Arena Sport 1x2","Atletika","Botswana Continental Tour","World Athletics Continental Tour"
"12.04.","14:40","Arena Sport 1","Moto Sport","Katar: Kvalifikacije 1","MOTO GP"
"12.04.","15:00","Arena 3 Premium","Tenis","Lorenzo Musetti - Alex de Minaur, Polufinale","ATP Masters - Monte Carlo"
"12.04.","15:00","Arena Sport 1","Moto Sport","Katar: Kvalifikacije 2","MOTO GP"
"12.04.","15:00","Arena Sport 4","Fudbal","Venezia - Monza","ITALIJANSKA LIGA"
"12.04.","15:30","Arena 2 Premium","Fudbal","Multiprenos","NEMAČKA LIGA"
"12.04.","15:30","Arena Sport 3","Fudbal","Hoffenheim - Mainz","NEMAČKA LIGA"
"12.04.","15:30","Arena Sport 5","Fudbal","Borussia (M) - Freiburg","NEMAČKA LIGA"
"12.04.","15:30","Arena Sport 8","Fudbal","Bochum - Augsburg","NEMAČKA LIGA"
"12.04.","15:30","Arena Sport 9","Fudbal","Leverkusen - Union","NEMAČKA LIGA"
"12.04.","16:00","Arena Sport 1","Fudbal","Nottingham Forest - Everton","ENGLESKA LIGA"
"12.04.","16:00","Arena Sport 2","Fudbal","Brighton - Leicester","ENGLESKA LIGA"
"12.04.","16:00","Arena Sport 6","Fudbal","Southampton - Aston Villa","ENGLESKA LIGA"
"12.04.","16:00","Arena Sport 7","Rukomet","Polufinale 1: Kiel - RNL","NEMAČKI KUP"
"12.04.","16:30","Arena Sport 1x2","Fudbal","Getafe - Las Palmas","ŠPANSKA LIGA"
"12.04.","17:00","Arena Sport 4","Fudbal","Monaco - Marseille","FRANCUSKA LIGA"
"12.04.","17:30","Arena Sport 3","Košarka","Igokea - Krka","ABA LIGA"
"12.04.","17:30","Arena Sport 5","Fudbal","Cracovia - Slask Wroclaw","POLJSKA LIGA"
"12.04.","17:30","Arena Sport 8","Odbojka","Vakifbank - Eczacibasi, polufinale","TURSKA LIGA Ž"
"12.04.","18:00","Arena 3 Premium","Moto Sport","Bahrein: Kvalifikacije","FORMULA 1"
"12.04.","18:00","Arena Sport 1","Moto Sport","Katar - Kvalifikacije 2","MOTO 2"
"12.04.","18:00","Arena Sport 2","Fudbal","Inter - Cagliari","ITALIJANSKA LIGA"
"12.04.","18:00","Arena Sport 9","Fudbal","Besiktas - Basaksehir","TURSKA LIGA"
"12.04.","18:00","Arena Sport 10","Košarka","Crvena zvezda - Kraljevo, finale G1","KLS Ž"
"12.04.","18:30","Arena 1 Premium","Fudbal","Bayern - Dortmund","NEMAČKA LIGA"
"12.04.","18:30","Arena 2 Premium","Fudbal","Arsenal - Brentford","ENGLESKA LIGA"
"12.04.","18:30","Arena Sport 1","Moto Sport","Katar: Sprint","MOTO GP"
"12.04.","18:30","Arena Sport 1x2","Fudbal","Celta - Espanyol","ŠPANSKA LIGA"
"12.04.","19:00","Arena Sport 4","Fudbal","Toulouse - Lille","FRANCUSKA LIGA"
"12.04.","19:00","Arena Sport 6","Fudbal","Santa Clara - Sporting","PORTUGALSKA LIGA"
"12.04.","19:00","Arena Sport 7","Rukomet","Polufinale 2: Melsungen - Balingen","NEMAČKI KUP"
"12.04.","19:30","Arena Sport 3","Košarka","Mornar - Dubai","ABA LIGA"
"12.04.","19:30","Arena Sport 5","Košarka","Galatasaray - Bursaspor","TURSKA LIGA"
"12.04.","20:00","Arena 3 Premium","Fudbal","PSV - Almere","HOLANDSKA LIGA"
"12.04.","20:00","Arena Sport 2","Fudbal","Al Nassr - Al Riyadh","SAUDIJSKA LIGA"
"12.04.","20:00","Arena Sport 10","Odbojka","TENT - Ub, polufinale 3","SUPERLIGA (Ž)"
"12.04.","20:30","Arena Sport 1","Fudbal","Kaiserslautern - Nurnberg","NEMAČKA 2. LIGA"
"12.04.","20:45","Arena 2 Premium","Fudbal","Juventus - Lecce","ITALIJANSKA LIGA"
"12.04.","20:45","Arena Sport 7","Fudbal","Union SG - Anderlecht","BELGIJSKA LIGA"
"12.04.","21:00","Arena 1 Premium","Fudbal","Leganes - Barcelona","ŠPANSKA LIGA"
"12.04.","21:00","Arena Sport 4","Fudbal","Strasbourg - Nice","FRANCUSKA LIGA"
"12.04.","21:30","Arena Sport 3","Fudbal","Casa Pia - Porto","PORTUGALSKA LIGA"
"13.04.","01:30","Arena 1 Premium","Fudbal","Belgrano - Boca Juniors","ARGENTINSKA LIGA"
"13.04.","10:00","Arena 2 Premium","Atletika","Briselski Maraton","BRISELSKI MARATON"
"13.04.","10:00","Arena 3 Premium","Tenis","Finale Dubla","ATP Masters - Monte Carlo"
"13.04.","12:00","Arena Sport 2","Odbojka","Galatasaray - Fenerbahce, polufinale1","TURSKA LIGA"
"13.04.","12:30","Arena 1 Premium","Fudbal","Atalanta - Bologna","ITALIJANSKA LIGA"
"13.04.","12:45","Arena Sport 8","Rukomet","Meč za 3. mesto","NEMAČKI KUP"
"13.04.","13:00","Arena 2 Premium","Košarka","UNICS - CSKA","VTB LIGA"
"13.04.","13:00","Arena 3 Premium","Košarka","Tenerife - Real Madrid","ŠPANSKA LIGA"
"13.04.","13:00","Arena Sport 5","Fudbal","Aberdeen - Rangers","ŠKOTSKA LIGA"
"13.04.","13:00","Arena Sport 7","Košarka","Armani - Pistoia","ITALIJANSKA LIGA"
"13.04.","13:30","Arena Sport 4","Fudbal","Paderborn - Fortuna (D)","NEMAČKA 2. LIGA"
"13.04.","13:30","Arena Sport 6","Fudbal","Akron - Fakel","RUSKA LIGA"
"13.04.","14:00","Arena Sport 1","Fudbal","Osasuna - Girona","ŠPANSKA LIGA"
"13.04.","14:00","Arena Sport 3","Fudbal","Copenhagen - Brondby","DANSKA LIGA"
"13.04.","14:30","Arena Sport 9","Fudbal","RB Salzburg - Sturm","AUSTRIJSKA LIGA"
"13.04.","15:00","Arena 1 Premium","Fudbal","Liverpool - West Ham","ENGLESKA LIGA"
"13.04.","15:00","Arena 3 Premium","Tenis","Finale","ATP Masters - Monte Carlo"
"13.04.","15:00","Arena Sport 2","Fudbal","Chelsea - Ipswich","ENGLESKA LIGA"
"13.04.","15:00","Arena Sport 7","Fudbal","Wolverhampton - Tottenham","ENGLESKA LIGA"
"13.04.","15:00","Arena Sport 8","Fudbal","Fiorentina - Parma","ITALIJANSKA LIGA"
"13.04.","15:00","Arena Sport 1x2","Fudbal","Verona - Genoa","ITALIJANSKA LIGA"
"13.04.","15:30","Arena Sport 4","Fudbal","Stuttgart - Werder","NEMAČKA LIGA"
"13.04.","15:30","Arena Sport 6","Rukomet","FINALE","NEMAČKI KUP"
"13.04.","16:00","Arena Sport 3","Fudbal","Zenit - Krasnodar","RUSKA LIGA"
"13.04.","16:15","Arena Sport 1","Fudbal","Alaves - Real Madrid","ŠPANSKA LIGA"
"13.04.","16:30","Arena Sport 9","Fudbal","Sion - Servette","ŠVAJCARSKA LIGA"
