"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"17.09.","00:00","Arena 1 Premium","Fudbal","Velez - Racing","COPA LIBERTADORES"
"17.09.","02:30","Arena 1 Premium","Fudbal","Lanus - Fluminense","COPA SUDAMERICANA"
"17.09.","07:00","Arena Tenis","Tenis","Seoul - Dan 2","WTA 500 - Seoul"
"17.09.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"17.09.","11:30","Arena 2 Premium","Odbojka","SAD - Kuba","Svetsko prvenstvo (M)"
"17.09.","15:00","Arena 1 Premium","Odbojka","Slovenija - Nemačka","Svetsko prvenstvo (M)"
"17.09.","18:45","Arena 1 Premium","Fudbal","Olympiacos - Pafos","UEFA LIGA ŠAMPIONA"
"17.09.","18:45","Arena 2 Premium","Fudbal","Slavia - Bodo/Glimt","UEFA LIGA ŠAMPIONA"
"17.09.","19:00","Arena 3 Premium","Fudbal","Fenerbahce - Alanyaspor","TURSKA LIGA"
"17.09.","19:15","Arena Sport 3","Bejzbol","St. Louis Cardinals - Cincinnati Reds","Major League Baseball"
"17.09.","20:00","Arena 5 Premium","Fudbal","Feyenoord - Fortuna","HOLANDSKA LIGA"
"17.09.","20:45","Arena Sport 2","Rukomet","Wisla - Zagreb","EHF LIGA ŠAMPIONA"
"17.09.","21:00","Arena 1 Premium","Fudbal","Liverpool - Atletico Madrid","UEFA LIGA ŠAMPIONA"
"17.09.","21:00","Arena 2 Premium","Fudbal","Bayern - Chelsea","UEFA LIGA ŠAMPIONA"
"17.09.","21:00","Arena 3 Premium","Fudbal","PSG - Atalanta","UEFA LIGA ŠAMPIONA"
"17.09.","21:00","Arena 4 Premium","Fudbal","Ajax - Inter","UEFA LIGA ŠAMPIONA"
"17.09.","21:00","Arena Sport 1","Fudbal","Swansea - Nottingham Forest","ENGLESKI LIGA KUP"
"17.09.","21:00","Arena Sport 1x2","Fudbal","Multiprenos","UEFA LIGA ŠAMPIONA"
"18.09.","00:00","Arena 1 Premium","Fudbal","Bolivar - Atletico MG","COPA SUDAMERICANA"
"18.09.","02:30","Arena 2 Premium","Fudbal","River Plate - Palmeiras","COPA LIBERTADORES"
"18.09.","02:30","Arena 3 Premium","Fudbal","Independiente - Once Caldas","COPA SUDAMERICANA"
"18.09.","04:00","Arena 1 Premium","Odbojka","Brazil - Srbija","Svetsko prvenstvo (M)"
