"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"11.05.","00:00","Arena 1 Premium","Hokej","Carolina Hurricanes	- Washington Capitals","NHL"
"11.05.","02:00","Arena 2 Premium","Fudbal","Boca Juniors - Lanus","ARGENTINSKA LIGA"
"11.05.","11:00","Arena 3 Premium","Moto Sport","Francuska: Trka","MOTO 3"
"11.05.","11:00","Arena Sport 3","Tenis","Masters Rim ATP+WTA","Masters - Rim"
"11.05.","12:15","Arena 3 Premium","Moto Sport","Francuska: Trka","MOTO 2"
"11.05.","12:20","Arena Sport 7","Hokej","Slovačka - Slovenija","SVETSKO PRVENSTVO"
"11.05.","12:30","Arena Sport 2","Košarka","Barca - Lleida","ŠPANSKA LIGA"
"11.05.","12:30","Arena Sport 5","Fudbal","Udinese - Monza","ITALIJANSKA LIGA"
"11.05.","13:00","Arena 1 Premium","Fudbal","Newcastle - Chelsea","ENGLESKA LIGA"
"11.05.","13:00","Arena 2 Premium","Košarka","Lokomotiv - Zenit, G3","VTB LIGA"
"11.05.","13:00","Arena Sport 1","Fudbal","Rangers - Aberdeen","ŠKOTSKA LIGA"
"11.05.","13:00","Arena Sport 8","Fudbal","Akron - Akhmat","RUSKA LIGA"
"11.05.","13:30","Arena Sport 1x2","Fudbal","Gent - Anwerp","BELGIJSKA LIGA"
"11.05.","14:00","Arena 3 Premium","Moto Sport","Francuska: Trka","MOTO GP"
"11.05.","14:00","Arena Sport 4","Fudbal","Leganes - Espanyol","ŠPANSKA LIGA"
"11.05.","14:00","Arena Sport 9","Fudbal","AIK - Mjallby","ŠVEDSKA LIGA"
"11.05.","14:30","Arena Sport 6","Fudbal","Feyenoord - PSV","HOLANDSKA LIGA"
"11.05.","14:30","Arena Sport 7","Fudbal","Twente  - Utrecht","HOLANDSKA LIGA"
"11.05.","15:00","Arena Sport 1","Fudbal","Verona - Lecce","ITALIJANSKA LIGA"
"11.05.","15:00","Arena Sport 8","Američki fudbal","Schwabisch Hall Unicorns — Warsaw Eagles","CENTRAL EUROPEAN FOOTBALL LEAGUE"
