Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
06.02.,01:30,Arena Premium 1,Hokej,Tampa Bay Lightning - Florida Panthers,NHL
06.02.,15:00,Arena Tenis,Tenis,Polufinale 1,WTA 500 - Abu Dhabi
06.02.,16:00,Arena Sport 2,Basket 3x3,Svilajnac,MTS Karavan U15
06.02.,16:00,Arena Sport 10,Rukomet,Ruma - Mladost NP,SUPERLIGA SRBIJE Ž
06.02.,17:00,Arena Premium 5,Košarka,Vojvodina - Metalac,KLS
06.02.,17:00,Arena Tenis,Tenis,Polufinale 2,WTA 500 - Abu Dhabi
06.02.,17:00,Arena Sport 3,Odbojka,Dinamo Kazan - Uralochka,RUSKA LIGA (Ž)
06.02.,18:00,Arena Sport 1,Vaterpolo,Jadran HN - Radnički,Regionalna vaterpolo liga
06.02.,18:00,Arena 1X2,Fudbal,Korona - Zaglebie,POLJSKA LIGA
06.02.,18:30,Arena Premium 2,Košarka,Efes - Zalgiris,EVROLIGA
06.02.,18:30,Arena Sport 4,Fudbal,Greuter Furth - Magdeburg,NEMAČKA 2. LIGA
06.02.,18:30,Arena Sport 7,Fudbal,Munster - Bochum,NEMAČKA 2. LIGA
06.02.,19:00,Arena Premium 1,Košarka,Evroliga: Studio,EVROLIGA
06.02.,19:15,Arena Sport 6,Atletika,World Indoor Tour Gold Madrid,World Athletics Indoor Tour
06.02.,19:30,Arena Sport 1,Vaterpolo,Šabac - Crvena zvezda,Regionalna vaterpolo liga
06.02.,20:00,Arena Premium 1,Košarka,Crvena zvezda - Maccabi Tel Aviv,EVROLIGA
06.02.,20:00,Arena Premium 5,Košarka,ASVEL - Milano,EVROLIGA
06.02.,20:15,Arena Premium 3,Košarka,Olympiacos - Virtus Bologna,EVROLIGA
06.02.,20:30,Arena Premium 4,Košarka,Baskonia - Barcelona,EVROLIGA
06.02.,20:30,Arena Sport 3,Fudbal,Union Berlin - Frankfurt,NEMAČKA LIGA
06.02.,20:30,Arena Sport 7,Fudbal,Salzburg - Austria,AUSTRIJSKA LIGA
06.02.,20:30,Arena Sport 8,Košarka,Vienna - Zadar,ABA LIGA
06.02.,20:30,Arena 1X2,Fudbal,Leganes - Granada,ŠPANSKA 2. LIGA
06.02.,20:45,Arena Sport 2,Fudbal,Verona - Pisa,ITALIJANSKA LIGA
06.02.,20:45,Arena Sport 4,Fudbal,Metz - Lille,FRANCUSKA LIGA
06.02.,21:00,Arena Premium 2,Fudbal,Leeds - Nottingham Forest,ENGLESKA LIGA
06.02.,21:00,Arena Sport 1,Fudbal,Celta - Osasuna,ŠPANSKA LIGA
06.02.,21:00,Arena Sport 5,Fudbal,Charlton - QPR,CHAMPIONSHIP
06.02.,22:00,Arena Premium 1,Košarka,Evroliga: Studio,EVROLIGA
06.02.,22:00,Arena Tenis,Tenis,"Srbija - Čile, dan 1",DAVIS CUP
07.02.,11:00,Arena Premium 4,Košarka,Tofas - Mersin,TURSKA LIGA
07.02.,13:00,Arena Premium 5,Fudbal,Schalke - Dresden,NEMAČKA 2. LIGA
07.02.,13:00,Arena Sport 3,Fudbal,Elversberg - Hertha,NEMAČKA 2. LIGA
07.02.,13:00,Arena Sport 4,Fudbal,Paderborn - Nurnberg,NEMAČKA 2. LIGA
07.02.,13:00,Arena Sport 5,Odbojka,Lokomotiv - Zenit Kazan,RUSKA LIGA
07.02.,13:30,Arena Premium 2,Fudbal,Manchester United - Tottenham,ENGLESKA LIGA
07.02.,13:30,Arena Premium 4,Fudbal,Derby - Ipswich,CHAMPIONSHIP
07.02.,13:30,Arena Sport 2,Košarka,Trabzonspor - Merkezefendi,TURSKA LIGA
07.02.,14:00,Arena Premium 3,Fudbal,Rayo Vallecano - Oviedo,ŠPANSKA LIGA
07.02.,14:00,Arena Tenis,Tenis,Finale,WTA 500 - Abu Dhabi
07.02.,14:00,Arena Sport 1,Fudbal,Nancy - Troyes,FRANCUSKA 2. LIGA
07.02.,15:00,Arena Sport 6,Fudbal,Frosinone - Venezia,ITALIJANSKA 2. LIGA
07.02.,15:00,Adrenalin,Boks,"Subotica, dan 1",Turnir Olimpijskih Nada
07.02.,15:30,Arena Premium 5,Fudbal,Multiprenos,NEMAČKA LIGA
07.02.,15:30,Arena Sport 4,Fudbal,Wolfsburg - Borussia Dortmund,NEMAČKA LIGA
07.02.,15:30,Arena Sport 5,Odbojka,Trentino - Piacenza,ITALIJANSKI KUP
07.02.,15:30,Arena Sport 7,Fudbal,St. Pauli - Stuttgart,NEMAČKA LIGA
07.02.,16:00,Arena Premium 2,Fudbal,Arsenal - Sunderland,ENGLESKA LIGA
07.02.,16:00,Arena Premium 4,Fudbal,Wolverhampton - Chelsea,ENGLESKA LIGA
07.02.,16:00,Arena Tenis,Tenis,Finale,WTA 250 - Ostrava
07.02.,16:00,Arena Sport 1,Fudbal,Fulham - Everton,ENGLESKA LIGA
07.02.,16:00,Arena Sport 2,Fudbal,Burnley - West Ham,ENGLESKA LIGA
07.02.,16:00,Arena Sport 3,Fudbal,Bournemouth - Aston Villa,ENGLESKA LIGA
07.02.,16:00,Arena Sport 8,Košarka,Besiktas - Erokspor,TURSKA LIGA
07.02.,16:00,Arena Sport 9,Fudbal,Coventry - Oxford,CHAMPIONSHIP
07.02.,16:00,Arena 1X2,Fudbal,Multiprenos,ENGLESKA LIGA
07.02.,16:15,Arena Premium 3,Fudbal,Barcelona - Mallorca,ŠPANSKA LIGA
07.02.,17:00,Arena Sport 6,Fudbal,Lens - Rennes,FRANCUSKA LIGA
07.02.,17:30,Arena Sport 4,Fudbal,Jagiellonia - Motor,POLJSKA LIGA
07.02.,18:00,Arena Premium 2,Fudbal,Genoa - Napoli,ITALIJANSKA LIGA
07.02.,18:00,Arena Premium 5,Košarka,Cluj - Borac,ABA LIGA
07.02.,18:00,Arena Sport 1,Fudbal,Samsunspor - Trabzonspor,TURSKA LIGA
07.02.,18:00,Arena Sport 2,Rukomet,Gyor - Budućnost,EHF LIGA ŠAMPIONA (Ž)
07.02.,18:00,Arena Sport 5,Odbojka,Verona - Perugia,ITALIJANSKI KUP
07.02.,18:00,Arena Sport 7,Odbojka,VGSK - Spartak,SUPERLIGA
07.02.,18:30,Arena Premium 1,Fudbal,Newcastle - Brentford,ENGLESKA LIGA
07.02.,18:30,Arena Premium 3,Fudbal,Sevilla - Girona,ŠPANSKA LIGA
07.02.,18:30,Arena Premium 4,Fudbal,B. Monchengladbach - Bayer Leverkusen,NEMAČKA LIGA
07.02.,18:30,Arena Sport 3,Košarka,Ludwigsburg - Bamberg,NEMAČKA LIGA
07.02.,18:30,Arena Sport 8,Košarka,Bahcesehir - Onvo,TURSKA LIGA
07.02.,19:00,Arena 1X2,Fudbal,Brest - Lorient,FRANCUSKA LIGA
07.02.,19:30,Arena Sport 6,Košarka,Cremona  - Cantu,ITALIJANSKA LIGA
07.02.,20:00,Arena Premium 5,Košarka,Bosna - Ilirija,ABA LIGA
