"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"08.05.","00:00","Arena 3 Premium","Fudbal","Bahia - Nacional","COPA LIBERTADORES"
"08.05.","02:30","Arena 3 Premium","Fudbal","Cerro Porteno - Palmeiras","COPA LIBERTADORES"
"08.05.","03:30","Arena 1 Premium","Košarka","Oklahoma - Denver, G2","NBA"
"08.05.","11:00","Arena Sport 1","Tenis","Teren Campo Centrale, Dan 2","Masters - Rim"
"08.05.","11:00","Arena Sport 2","Tenis","Teren Grand Stand Arena, Dan 2","Masters - Rim"
"08.05.","16:00","Arena 1 Premium","Košarka","CSKA - Unics, G2","VTB LIGA"
"08.05.","17:00","Arena Sport 6","Košarka","FMP - Zlatibor, G1","KLS"
"08.05.","17:30","Arena Sport 3","Rukomet","Finska - Crna Gora","EVROPSKO PRVENSTVO - KVALIFIKACIJE"
"08.05.","18:00","Arena Sport 4","Rukomet","Estonija - Sev. Makedonija","EVROPSKO PRVENSTVO - KVALIFIKACIJE"
"08.05.","18:40","Arena 3 Premium","Rukomet","Letonija - Srbija","EVROPSKO PRVENSTVO - KVALIFIKACIJE"
"08.05.","19:00","Arena Sport 1","Tenis","Teren Campo Centrale, Dan 2","Masters - Rim"
"08.05.","19:00","Arena Sport 6","Košarka","Borac - Vršac, G1","KLS"
"08.05.","19:10","Arena Sport 5","Bejzbol","Minnesota Twins - Baltimore Orioles","Major League Baseball"
"08.05.","20:00","Arena Sport 3","Košarka","Bonn - Bayern","NEMAČKA LIGA"
"08.05.","20:30","Arena Sport 4","Košarka","Coruna - Barca","ŠPANSKA LIGA"
"08.05.","21:00","Arena 1 Premium","Fudbal","Man. United - Athletic","UEFA LIGA EVROPE"
"08.05.","21:00","Arena 2 Premium","Fudbal","Fiorentina - Betis","UEFA LIGA KONFERENCIJA"
"08.05.","21:00","Arena 3 Premium","Fudbal","Chelsea - Djurgarden","UEFA LIGA KONFERENCIJA"
"08.05.","21:00","Arena Sport 2","Fudbal","Bodo Glimt - Tottenham","UEFA LIGA EVROPE"
"08.05.","21:00","Arena Sport 6","Fudbal","Bristol City - Sheffield Utd","CHAMPIONSHIP"
"09.05.","02:30","Arena 1 Premium","Košarka","Minnesota - Golden State, G2","NBA"
"09.05.","02:30","Arena 3 Premium","Fudbal","Barcelona - River Plate","COPA LIBERTADORES"
"09.05.","09:00","Arena 1 Premium","Moto Sport","Francuska: Slobodan Trening 1","MOTO 3"
"09.05.","09:45","Arena 1 Premium","Moto Sport","Francuska: Slobodan Trening 1","MOTO 2"
"09.05.","10:45","Arena 1 Premium","Moto Sport","Francuska: Slobodan trening 1","MOTO GP"
"09.05.","11:00","Arena Sport 1","Tenis","Teren Campo Centrale, Dan 3","Masters - Rim"
"09.05.","11:00","Arena Sport 2","Tenis","Teren Grand Stand Arena, Dan 3","Masters - Rim"
"09.05.","13:15","Arena 1 Premium","Moto Sport","Francuska: Trening","MOTO 3"
"09.05.","14:00","Arena 1 Premium","Moto Sport","Francuska: Trening","MOTO 2"
"09.05.","14:00","Arena 3 Premium","Tenis","Michelsen - Đere","Masters - Rim"
"09.05.","15:00","Arena 1 Premium","Moto Sport","Francuska: Trening","MOTO GP"
"09.05.","16:20","Arena Sport 3","Hokej","Švajcarska - Češka","SVETSKO PRVENSTVO"
"09.05.","17:00","Arena 1 Premium","Moto Sport","Kvalifikacije 1","MOTO E"
"09.05.","17:00","Arena 2 Premium","Košarka","Tenerife - Galatasaray, polufinale 1","FIBA LIGA ŠAMPIONA"
"09.05.","17:20","Arena 1 Premium","Moto Sport","Kvalifikacije 2","MOTO E"
"09.05.","18:00","Arena 3 Premium","Košarka","Bahcesehir - Mersin","TURSKA LIGA"
"09.05.","18:00","Arena Sport 4","Fudbal","Motor - Piast","POLJSKA LIGA"
"09.05.","19:00","Arena 1 Premium","Košarka","Partizan  - Spartak G1","ABA LIGA"
"09.05.","19:00","Arena Sport 1","Tenis","Teren Campo Centrale, Dan 3","Masters - Rim"
"09.05.","19:00","Arena Sport 9","Košarka","Partizan  - Spartak G1","ABA LIGA"
"09.05.","19:30","Arena Sport 5","Fudbal","Sturm - RB Salzburg","AUSTRIJSKA LIGA"
"09.05.","20:00","Arena Sport 3","Košarka","AEK - Unicaja, polufinale 2","FIBA LIGA ŠAMPIONA"
"09.05.","20:20","Arena Sport 4","Hokej","Švedska - Slovačka","SVETSKO PRVENSTVO"
"09.05.","20:30","Arena 3 Premium","Fudbal","Wolfsburg - Hoffenheim","NEMAČKA LIGA"
"09.05.","20:30","Arena Sport 7","Fudbal","Gornik - Slask","POLJSKA LIGA"
"09.05.","20:30","Arena Sport 8","Fudbal","Cadiz - Almeria","ŠPANSKA 2. LIGA"
"09.05.","20:45","Arena 2 Premium","Fudbal","Milan - Bologna","ITALIJANSKA LIGA"
"09.05.","20:45","Arena Sport 6","Fudbal","Ayr United - Partick Thistle","ŠKOTSKA LIGA"
"09.05.","21:00","Arena 1 Premium","Fudbal","Las Palmas - Rayo Vallecano","ŠPANSKA LIGA"
"09.05.","21:00","Arena Sport 2","Fudbal","Coventry - Sunderland","CHAMPIONSHIP"
"10.05.","04:00","Arena 1 Premium","Košarka","Denver - Oklahoma, G3","NBA"
"10.05.","08:40","Arena 1 Premium","Moto Sport","Francuska: Slobodan Trening 2","MOTO 3"
"10.05.","09:25","Arena 1 Premium","Moto Sport","Francuska: Slobodan Trening 2","MOTO 2"
"10.05.","10:00","Arena 1 Premium","Moto Sport","Francuska: Slobodan trening 2","MOTO GP"
"10.05.","10:45","Arena 1 Premium","Moto Sport","Francuska: Kvalifikacije 1","MOTO GP"
"10.05.","11:00","Arena Sport 3","Tenis","Masters Rim ATP+WTA","Masters - Rim"
"10.05.","11:15","Arena 1 Premium","Moto Sport","Francuska: Kvalifikacije 2","MOTO GP"
"10.05.","12:15","Arena 1 Premium","Moto Sport","Trka 1","MOTO E"
"10.05.","12:20","Arena Sport 4","Hokej","Slovenija - Kanada","SVETSKO PRVENSTVO"
"10.05.","12:45","Arena 1 Premium","Moto Sport","Francuska: Kvalifikacije 1","MOTO 3"
"10.05.","13:00","Arena Sport 2","Fudbal","Fortuna - Schalke","NEMAČKA 2. LIGA"
"10.05.","13:15","Arena 1 Premium","Moto Sport","Francuska: Kvalifikacije 2","MOTO 3"
"10.05.","13:30","Arena 2 Premium","Fudbal","Leyton Orient - Stockport","LEAGUE ONE"
"10.05.","13:45","Arena 1 Premium","Moto Sport","Francuska: Kvalifikacije 1","MOTO 2"
"10.05.","14:00","Arena Sport 1","Fudbal","Valencia - Getafe","ŠPANSKA LIGA"
"10.05.","14:10","Arena 1 Premium","Moto Sport","Francuska: Kvalifikacije 2","MOTO 2"
"10.05.","14:30","Arena Sport 7","Košarka","Onvo - Manisa","TURSKA LIGA"
"10.05.","15:00","Arena 3 Premium","Moto Sport","Francuska: Sprint","MOTO GP"
"10.05.","15:00","Arena Sport 8","Fudbal","Como - Cagliari","ITALIJANSKA LIGA"
"10.05.","15:30","Arena Sport 4","Fudbal","Werder - Leipzig","NEMAČKA LIGA"
"10.05.","15:30","Arena Sport 6","Fudbal","Bochum - Mainz","NEMAČKA LIGA"
"10.05.","15:30","Arena Sport 9","Fudbal","Union Berlin - Heidenheim","NEMAČKA LIGA"
"10.05.","16:00","Arena 1 Premium","Fudbal","Southampton - Manchester City","ENGLESKA LIGA"
"10.05.","16:00","Arena 3 Premium","Fudbal","Wolverhamoton - Brighton","ENGLESKA LIGA"
"10.05.","16:00","Arena Sport 1","Fudbal","Fulham - Everton","ENGLESKA LIGA"
"10.05.","16:00","Arena Sport 5","Fudbal","Ipswich - Brentford","ENGLESKA LIGA"
"10.05.","16:00","Arena Sport 10","Fudbal","Dynamo - Zenit","RUSKA LIGA"
"10.05.","16:15","Arena Sport 2","Fudbal","Celta - Sevilla","ŠPANSKA LIGA"
"10.05.","17:00","Arena Sport 7","Košarka","Besiktas - Fenerbahce","TURSKA LIGA"
"10.05.","17:00","Arena Sport 8","Rukomet","Porrino - Valur","EHF EUROCUP (Ž)"
"10.05.","17:30","Arena Sport 4","Košarka","Panathinaikos - Promitheas","GRČKA LIGA"
"10.05.","18:00","Arena 1 Premium","Fudbal","Lazio - Juventus","ITALIJANSKA LIGA"
"10.05.","18:00","Arena Sport 6","Fudbal","Trabzonspor - Galatasaray","TURSKA LIGA"
"10.05.","18:00","Arena Sport 1x2","Moto Sport","FIA WEC: 6 Hours of Spa-Francorchamps","World Endurance Championship"
"10.05.","18:30","Arena 2 Premium","Fudbal","Bayern - Borussia (M)","NEMAČKA LIGA"
"10.05.","18:30","Arena 3 Premium","Moto Sport","Trka 2","MOTO E"
"10.05.","18:30","Arena Sport 1","Fudbal","Bournemouth - Aston Villa","ENGLESKA LIGA"
"10.05.","18:30","Arena Sport 2","Fudbal","Girona - Villarreal","ŠPANSKA LIGA"
"10.05.","18:30","Arena Sport 5","Fudbal","CSKA - Krasnodar","RUSKA LIGA"
"10.05.","18:45","Arena Sport 8","Fudbal","Mallorca - Valladolid","ŠPANSKA LIGA"
"10.05.","19:00","Arena 3 Premium","Fudbal","Benfica - Sporting","PORTUGALSKA LIGA"
"10.05.","20:00","Arena 1 Premium","Košarka","Crvena zvezda  - Igokea G1","ABA LIGA"
"10.05.","20:30","Arena Sport 7","Košarka","Napoli - Trentino","ITALIJANSKA LIGA"
"10.05.","20:45","Arena Sport 4","Košarka","Valencia - Gran Canaria","ŠPANSKA LIGA"
"10.05.","20:45","Arena Sport 1x2","Fudbal","Empoli - Parma","ITALIJANSKA LIGA"
"10.05.","21:00","Arena 3 Premium","Fudbal","Atletico - Real Sociedad","ŠPANSKA LIGA"
"10.05.","21:00","Arena Sport 1","Vaterpolo","Radnički - Pro Recco, finale","Euro Cup"
"10.05.","21:00","Arena Sport 2","Fudbal","Notts County - Wimbledon","LEAGUE TWO"
"10.05.","21:00","Arena Sport 5","Fudbal","Monaco - Lyon","FRANCUSKA LIGA"
