Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
25.08.,01:00,Arena Premium 2,Fudbal,Botafogo - Athletico PR,BRAZILSKA LIGA
25.08.,02:15,Arena Premium 1,Fudbal,Talleres - Rosario Central,ARGENTINSKA LIGA
25.08.,13:30,Arena Premium 2,Odbojka,Rumunija - Belgija,EVROPSKO PRVENSTVO (Ž)
25.08.,16:00,Arena Premium 2,Odbojka,Italija - Slovačka,EVROPSKO PRVENSTVO (Ž)
25.08.,18:00,Arena Premium 2,Odbojka,Poljska - Slovenija,EVROPSKO PRVENSTVO (Ž)
25.08.,18:45,Arena Premium 1,Fudbal,Sabah - Hapoel Be'er Sheva,UEFA LIGA ŠAMPIONA - Kvalifikacije
25.08.,20:45,Arena Premium 5,Fudbal,Southampton - West Ham,ENGLESKI LIGA KUP
25.08.,20:45,Arena 1X2,Fudbal,Ipswich - Leicester,ENGLESKI LIGA KUP
25.08.,21:00,Arena Premium 1,Fudbal,Bodo/Glimt - NEC,UEFA LIGA ŠAMPIONA - Kvalifikacije
25.08.,21:00,Arena Premium 2,Fudbal,LASK - Celtic,UEFA LIGA ŠAMPIONA - Kvalifikacije
25.08.,21:00,Arena Premium 3,Fudbal,Nottingham Forrest - Leeds,ENGLESKI LIGA KUP
25.08.,21:00,Arena Premium 4,Fudbal,Valencia - Betis,ŠPANSKA LIGA
25.08.,21:00,Arena Sport 1,Fudbal,Birmingham - Brentford,ENGLESKI LIGA KUP
26.08.,13:30,Arena Premium 2,Odbojka,Španija - Portugal,EVROPSKO PRVENSTVO (Ž)
26.08.,16:00,Arena Premium 2,Odbojka,Francuska - Italija,EVROPSKO PRVENSTVO (Ž)
26.08.,18:45,Arena Premium 1,Fudbal,Rapid - Hearts,UEFA LIGA EVROPE - Kvalifikacije
26.08.,19:00,Arena Premium 2,Odbojka,Srbija - Grčka,EVROPSKO PRVENSTVO (Ž)
26.08.,19:00,Arena Premium 3,Rukomet,Alkaloid - Partizan,REGIONALNA LIGA
26.08.,19:00,Arena Sport 1,Odbojka,Slovačka - Crna Gora,EVROPSKO PRVENSTVO (Ž)
26.08.,19:00,Arena Sport 3,Bejzbol,Tampa Bay Rays - Detroit Tigers,Major League Baseball
26.08.,20:45,Arena Premium 4,Fudbal,Totthenham - Charlton,ENGLESKI LIGA KUP
26.08.,20:45,Arena Premium 5,Fudbal,Newcastle - WBA,ENGLESKI LIGA KUP
26.08.,21:00,Arena Premium 1,Fudbal,Lyon - Fenerbahce,UEFA LIGA ŠAMPIONA - Kvalifikacije
26.08.,21:00,Arena Premium 2,Fudbal,AEK - Levski,UEFA LIGA ŠAMPIONA - Kvalifikacije
26.08.,21:00,Arena Premium 3,Fudbal,Real Madrid - Real Sociedad,ŠPANSKA LIGA
26.08.,21:00,Arena Sport 1,Fudbal,Celje - Slovan,UEFA LIGA ŠAMPIONA - Kvalifikacije
26.08.,21:00,Arena Sport 2,Fudbal,Viking - Dinamo,UEFA LIGA ŠAMPIONA - Kvalifikacije
26.08.,21:00,Arena 1X2,Fudbal,Preston - Everton,ENGLESKI LIGA KUP
27.08.,02:30,Arena Premium 2,Fudbal,River Plate - Independiente Santa Fe,COPA SUDAMERICANA
27.08.,13:30,Arena Premium 2,Odbojka,Holandija - Belgija,EVROPSKO PRVENSTVO (Ž)
27.08.,16:00,Arena Premium 2,Odbojka,Ukrajina - Srbija,EVROPSKO PRVENSTVO (Ž)
27.08.,16:00,Arena Sport 1,Odbojka,Hrvatska - Crna Gora,EVROPSKO PRVENSTVO (Ž)
27.08.,18:00,Arena Premium 2,Fudbal,Jablonec - Rangers,UEFA LIGA KONFERENCIJA - Kvalifikacije
27.08.,18:00,Arena Premium 3,Fudbal,Fudbal: UEFA Liga Šampiona: Žreb,UEFA LIGA ŠAMPIONA
27.08.,18:00,Arena Premium 4,Fudbal,Qarabag - Twente,UEFA LIGA KONFERENCIJA - Kvalifikacije
27.08.,19:00,Arena Premium 1,Fudbal,Viktoria Plzen - Crvena zvezda,UEFA LIGA EVROPE - Kvalifikacije
27.08.,19:00,Arena Premium 3,Rukomet,Kiel - Lemgo,BUNDESLIGA
27.08.,19:00,Arena Sport 1,Fudbal,Red Bull Salzburg - Mjallby,UEFA LIGA EVROPE - Kvalifikacije
27.08.,19:00,Arena Sport 5,Odbojka,Češka - Bugarska,EVROPSKO PRVENSTVO (Ž)
27.08.,19:00,Arena 1X2,Fudbal,Omonia - St Truidense,UEFA LIGA EVROPE - Kvalifikacije
27.08.,20:00,Arena Premium 4,Fudbal,Ajax - Sion,UEFA LIGA KONFERENCIJA - Kvalifikacije
27.08.,20:00,Arena Sport 4,Fudbal,St. Gallen - Nordsjaelland,UEFA LIGA KONFERENCIJA - Kvalifikacije
27.08.,20:00,Arena Sport 8,Atletika,Cirih,DIJAMANTSKA LIGA
27.08.,20:00,Arena Sport 9,Košarka,Hrvatska - Letonija,Svetsko prvenstvo - Kvalifikacije
27.08.,20:30,Arena Premium 2,Fudbal,Ferencvaros - Trabzonspor,UEFA LIGA EVROPE - Kvalifikacije
27.08.,20:30,Arena Premium 5,Košarka,Francuska - Slovenija,Svetsko prvenstvo - Kvalifikacije
27.08.,20:30,Arena Sport 2,Fudbal,Chelsea - Luton,ENGLESKI LIGA KUP
27.08.,20:30,Arena Sport 3,Fudbal,Austria - Braga,UEFA LIGA KONFERENCIJA - Kvalifikacije
27.08.,20:30,Arena Sport 6,Fudbal,Brighton - Tromso,UEFA LIGA KONFERENCIJA - Kvalifikacije
27.08.,20:30,Arena Sport 7,Fudbal,Celta - Osasuna,ŠPANSKA LIGA
27.08.,21:00,Arena Premium 1,Fudbal,Partizan - Getafe,UEFA LIGA KONFERENCIJA - Kvalifikacije
27.08.,21:00,Arena Premium 3,Fudbal,Barcelona - Athletic Bilbao,ŠPANSKA LIGA
27.08.,21:00,Arena Sport 1,Fudbal,Fulham - Wimbledon,ENGLESKI LIGA KUP
27.08.,21:00,Arena Sport 5,Fudbal,Hibernian - Gent,UEFA LIGA KONFERENCIJA - Kvalifikacije
27.08.,23:00,Arena Tenis,Tenis,Četvrtfinale 1,WTA 500 - Monterrey
28.08.,01:00,Arena Tenis,Tenis,Četvrtfinale 2,WTA 500 - Monterrey
28.08.,02:00,Arena Premium 1,Američki fudbal,Cleveland Browns - New England Patriots,NFL
28.08.,03:30,Arena Tenis,Tenis,Četvrtfinale 3,WTA 500 - Monterrey
28.08.,05:30,Arena Tenis,Tenis,Četvrtfinale 4,WTA 500 - Monterrey
28.08.,09:00,Arena Sport 10,Padel,FIP Gold Belgrade 2026: Četvrtfinala,FIP Gold Belgrade 2026
