"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"20.05.","00:00","Arena 1 Premium","Fudbal","Argentinos - San Lorenzo","ARGENTINSKA LIGA"
"20.05.","02:30","Arena 1 Premium","Fudbal","Boca Juniors - Independiente","ARGENTINSKA LIGA"
"20.05.","10:00","Arena 1 Premium","Mali fudbal","Polufinale","ARENINA LIGA ŠAMPIONA"
"20.05.","11:00","Arena Sport 1","Tenis","Strasbourg - Dan 2","WTA 500"
"20.05.","13:00","Arena 2 Premium","Tenis","Rinderknech - Kecmanović","ATP 250 - Geneva"
"20.05.","16:20","Arena Sport 2","Hokej","Češka - USA","SVETSKO PRVENSTVO"
"20.05.","16:20","Arena Sport 3","Hokej","Slovačka - Finska","SVETSKO PRVENSTVO"
"20.05.","17:30","Arena 2 Premium","Košarka","Dubai - Cedevita Olimpija G3","ABA LIGA"
"20.05.","18:00","Arena 1 Premium","Košarka","Galatasaray - Efes","TURSKA LIGA"
"20.05.","18:30","Arena Sport 4","Košarka","Mitteldeutscher - Bayern, G2","NEMAČKA LIGA"
"20.05.","20:20","Arena Sport 2","Hokej","Švedska - Kanada","SVETSKO PRVENSTVO"
"20.05.","20:30","Arena Sport 1","Košarka","Virtus - Venezia, G2","ITALIJANSKA LIGA"
"20.05.","21:00","Arena 1 Premium","Fudbal","Manchester City - Bournemouth","ENGLESKA LIGA"
"20.05.","21:00","Arena 2 Premium","Fudbal","Crystal Place - Wolverhampton","ENGLESKA LIGA"
"21.05.","01:30","Arena 2 Premium","Fudbal","River Plate - Platense","ARGENTINSKA LIGA"
"21.05.","02:00","Arena 3 Premium","Hokej","Carolina Hurricanes - Florida Panthers, G1","NHL"
"21.05.","02:30","Arena 1 Premium","Košarka","Oklahoma - Minnesota, G1","NBA"
"21.05.","10:00","Arena 1 Premium","Mali fudbal","Polufinala","ARENINA LIGA ŠAMPIONA"
"21.05.","11:00","Arena Sport 1","Tenis","Strasbourg - Dan 3","WTA 500"
"21.05.","18:00","Arena 2 Premium","Košarka","FMP - Mega, G2","KLS"
"21.05.","18:00","Arena 3 Premium","Tenis","Fucsovics - Đoković","ATP 250 - Geneva"
"21.05.","18:30","Arena Sport 8","Hokej","Lokomotiv - Traktor, finale G5","KHL"
"21.05.","19:00","Arena Sport 9","Rukomet","RNL - Gummersbach","BUNDESLIGA"
