"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"26.04.","03:30","Arena 1 Premium","Košarka","Minnesota - LA Lakers, G3","NBA"
"26.04.","07:20","Arena Sport 5","Basket 3x3","Utsunomiya, Dan 1","FIBA 3x3 World Tour"
"26.04.","08:40","Arena 1 Premium","Moto Sport","Španija: Slobodan Trening 2","MOTO 3"
"26.04.","09:00","Arena 3 Premium","Moto Sport","Islas Canarias - Live Stage 1","WRC"
"26.04.","09:25","Arena 1 Premium","Moto Sport","Španija: Slobodan Trening 2","MOTO 2"
"26.04.","10:10","Arena 1 Premium","Moto Sport","Španija: Slobodan trening 2","MOTO GP"
"26.04.","10:50","Arena 1 Premium","Moto Sport","Španija: Kvalifikacije 1","MOTO GP"
"26.04.","11:00","Arena Sport 1","Tenis","Teren Manolo Santana, Dan 4","Masters - Madrid"
"26.04.","11:00","Arena Sport 2","Tenis","Teren Arantxa Sanchez, Dan 4","Masters - Madrid"
"26.04.","11:15","Arena 1 Premium","Moto Sport","Španija: Kvalifikacije 2","MOTO GP"
"26.04.","12:50","Arena 2 Premium","Moto Sport","Španija: Kvalifikacije 1","MOTO 3"
"26.04.","13:00","Arena 3 Premium","Fudbal","Dinamo - Zenit","RUSKA LIGA"
"26.04.","13:00","Arena Sport 3","Atletika","Xiamen","DIJAMANTSKA LIGA"
"26.04.","13:00","Arena Sport 6","Fudbal","Pari NN - Akhmat","RUSKA LIGA"
"26.04.","13:15","Arena 2 Premium","Moto Sport","Španija: Kvalifikacije 2","MOTO 3"
"26.04.","13:30","Arena 1 Premium","Fudbal","Chelsea - Everton","ENGLESKA LIGA"
"26.04.","13:30","Arena Sport 4","Fudbal","Dundee Utd - Celtic","ŠKOTSKA LIGA"
"26.04.","13:30","Arena Sport 5","Fudbal","Luton - Coventry","CHAMPIONSHIP"
"26.04.","13:45","Arena 2 Premium","Moto Sport","Španija: Kvalifikacije 1","MOTO 2"
"26.04.","14:10","Arena 2 Premium","Moto Sport","Španija: Kvalifikacije 2","MOTO 2"
"26.04.","14:30","Arena 2 Premium","Moto Sport","Španija: Sprint","MOTO GP"
"26.04.","14:30","Arena Sport 7","Košarka","Bahcesehir - Turk Telekom","TURSKA LIGA"
"26.04.","15:30","Arena 1 Premium","Fudbal","Bayern - Mainz","NEMAČKA LIGA"
"26.04.","15:30","Arena Sport 5","Fudbal","Leverkusen - Augsburg","NEMAČKA LIGA"
"26.04.","15:30","Arena Sport 6","Fudbal","Hoffenheim - Dortmund","NEMAČKA LIGA"
"26.04.","15:30","Arena Sport 10","Fudbal","Rostov - Lokomotiv","RUSKA LIGA"
"26.04.","16:00","Arena 2 Premium","Fudbal","Brighton - West Ham","ENGLESKA LIGA"
"26.04.","16:00","Arena Sport 3","Moto Sport","Islas Canarias - Live Stage 2","WRC"
"26.04.","16:00","Arena Sport 4","Fudbal","Newcastle - Ipswich","ENGLESKA LIGA"
"26.04.","16:00","Arena Sport 8","Rukomet","Ferencvaros	 - Odense","EHF LIGA ŠAMPIONA (Ž)"
"26.04.","16:00","Arena Sport 9","Fudbal","Wolverhampton - Leicester","ENGLESKA LIGA"
"26.04.","17:00","Arena Sport 3","Fudbal","Strasbourg - St Etienne","FRANCUSKA LIGA"
"26.04.","17:00","Arena Sport 7","Odbojka","Galatasaray - Ziraat, finale G2","TURSKA LIGA"
"26.04.","18:00","Arena 1 Premium","Fudbal","Spartak - CSKA","RUSKA LIGA"
"26.04.","18:00","Arena Sport 4","Košarka","Igokea - Dubai","ABA LIGA"
"26.04.","18:00","Arena Sport 6","Fudbal","Gaziantep - Fenerbahce","TURSKA LIGA"
"26.04.","18:00","Arena Sport 8","Rukomet","Gyor - Ludwigsburg","EHF LIGA ŠAMPIONA (Ž)"
"26.04.","18:15","Arena 2 Premium","Fudbal","Crystal Palace - Aston Villa","FA CUP"
"26.04.","18:30","Arena 3 Premium","Fudbal","Eintracht - Leipzig","NEMAČKA LIGA"
"26.04.","18:30","Arena Sport 5","Fudbal","Granada - Elche","ŠPANSKA 2. LIGA"
"26.04.","18:30","Arena Sport 1x2","Fudbal","Wrexham - Charlton Athletic","LEAGUE ONE"
"26.04.","19:00","Arena Sport 2","Tenis","Teren Arantxa Sanchez, Dan 4","Masters - Madrid"
"26.04.","19:00","Arena Sport 3","Fudbal","Le Havre - Monaco","FRANCUSKA LIGA"
"26.04.","19:30","Arena Sport 7","Košarka","Tenerife - Coruna","ŠPANSKA LIGA"
"26.04.","20:00","Arena Sport 1","Tenis","Teren Manolo Santana, Dan 4","Masters - Madrid"
"26.04.","20:00","Arena Sport 8","Rukomet","Flensburg - Stuttgart","BUNDESLIGA"
"26.04.","20:15","Arena Sport 4","Fudbal","Katowice - Legia","POLJSKA LIGA"
"26.04.","20:30","Arena Sport 5","Fudbal","Fortuna Düsseldorf - Nürnberg","NEMAČKA 2. LIGA"
"26.04.","21:05","Arena 2 Premium","Fudbal","Lyon - Rennes","FRANCUSKA LIGA"
"26.04.","21:30","Arena 3 Premium","Fudbal","Estrela Amadora - Porto","PORTUGALSKA LIGA"
"26.04.","21:30","Arena Sport 3","Fudbal","Yokohama - Al Nassr","AFC LIGA ŠAMPIONA"
"26.04.","22:00","Arena 1 Premium","Fudbal","Barcelona - Real Madrid, finale","ŠPANSKI KUP"
"26.04.","22:00","Arena Sport 6","Hokej","Minnesota - Vegas","NHL Stanley Cup"
"27.04.","00:00","Arena 1 Premium","Košarka","LA Clippers - Denver, G4","NBA"
"27.04.","06:00","Arena 2 Premium","Basket 3x3","Utsunomiya, četvrtfinala, polufinala i finale","FIBA 3x3 World Tour"
"27.04.","08:45","Arena Sport 3","Atletika","Atletika: Maraton Madrid","Maraton - Madrid"
"27.04.","10:00","Arena Sport 1","Moto Sport","Islas Canarias - Live Stage 3","WRC"
"27.04.","11:00","Arena 3 Premium","Moto Sport","Španija: Trka","MOTO 3"
"27.04.","11:00","Arena Sport 1","Tenis","Teren Manolo Santana, Dan 5","Masters - Madrid"
"27.04.","11:00","Arena Sport 2","Tenis","Teren Arantxa Sanchez, Dan 5","Masters - Madrid"
"27.04.","11:30","Arena Sport 4","Košarka","Trentino - Sassari","ITALIJANSKA LIGA"
"27.04.","12:00","Arena Sport 3","Košarka","Merkenzefendi - Fenerbahce","TURSKA LIGA"
"27.04.","12:15","Arena 3 Premium","Moto Sport","Španija: Trka","MOTO 2"
"27.04.","12:30","Arena 1 Premium","Fudbal","Venezia - Milan","ITALIJANSKA LIGA"
"27.04.","12:30","Arena 2 Premium","Košarka","Girona - Real Madrid","ŠPANSKA LIGA"
"27.04.","12:30","Arena Sport 5","Košarka","Valencia - Baskonia","ŠPANSKA LIGA"
"27.04.","12:30","Arena Sport 7","Fudbal","Como - Genoa","ITALIJANSKA LIGA"
"27.04.","13:00","Arena Sport 9","Fudbal","Krylya Sovetov - Orenburg","RUSKA LIGA"
"27.04.","13:00","Arena Sport 1x2","Košarka","Uralmash - Lokomotiv, G3","VTB LIGA"
"27.04.","13:30","Arena Sport 8","Fudbal","Hannover - Köln","NEMAČKA 2. LIGA"
"27.04.","14:00","Arena 3 Premium","Moto Sport","Španija: Trka","MOTO GP"
"27.04.","14:00","Arena Sport 3","Rukomet","Metz - Brest","EHF LIGA ŠAMPIONA (Ž)"
