"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"31.10.","01:15","Arena 1 Premium","Američki fudbal","Miami Dolphins - Baltimore Ravens","NFL"
"31.10.","01:30","Arena 3 Premium","Fudbal","Palmeiras - Quito, polufinale","COPA LIBERTADORES"
"31.10.","14:00","Arena Tenis","Tenis","Paris - Četvrtfinale 1","ATP Masters - Paris"
"31.10.","16:00","Arena Tenis","Tenis","Paris - Četvrtfinale 2","ATP Masters - Paris"
"31.10.","17:00","Arena Sport 3","Košarka","Erokspor - Tofas","TURSKA LIGA"
"31.10.","17:00","Arena Sport 1x2","Fudbal","CSKA - Nizhny Novgorod","RUSKA LIGA"
"31.10.","17:30","Arena Sport 1","Hokej","Lokomotiv - SKA","KHL"
"31.10.","18:00","Arena 5 Premium","Fudbal","Basaksehir - Kocaelispor","TURSKA LIGA"
"31.10.","18:00","Arena Sport 2","Košarka","Mega - Ilirija","ABA LIGA"
"31.10.","18:00","Arena Sport 4","Rukomet","Srbija - Slovenija","PRIJATELJSKA UTAKMICA"
"31.10.","18:30","Arena 3 Premium","Fudbal","Munster - Kiel","NEMAČKA 2. LIGA"
"31.10.","18:30","Arena 4 Premium","Fudbal","Elversberg - Hannover","NEMAČKA 2. LIGA"
"31.10.","19:00","Arena 2 Premium","Košarka","Monaco - Panathinaikos","EVROLIGA"
"31.10.","19:00","Arena Tenis","Tenis","Paris - Četvrtfinale 3","ATP Masters - Paris"
"31.10.","19:30","Arena Sport 3","Rukomet","RUKOMETNA ARENA",""
"31.10.","20:00","Arena Sport 1","Fudbal","PSV - Fortuna","HOLANDSKA LIGA"
"31.10.","20:00","Arena Sport 3","Rukomet","Naisa - Bor","SUPERLIGA SRBIJE Ž"
"31.10.","20:15","Arena 5 Premium","Košarka","Olympiacos - Hapoel Tel Aviv","EVROLIGA"
"31.10.","20:30","Arena 1 Premium","Košarka","Partizan - Barcelona","EVROLIGA"
"31.10.","20:30","Arena 3 Premium","Fudbal","Augsburg - Borussia Dortmund","NEMAČKA LIGA"
"31.10.","20:30","Arena 4 Premium","Košarka","Baskonia - Efes","EVROLIGA"
"31.10.","20:30","Arena Tenis","Tenis","Paris - Četvrtfinale 4","ATP Masters - Paris"
"31.10.","20:30","Arena Sport 4","Fudbal","Racing - Real Sociedad B","ŠPANSKA 2. LIGA"
"31.10.","20:30","Arena Sport 7","Košarka","Saint-Quentin - Nanterre","FRANCUSKA LIGA"
"31.10.","20:30","Arena Sport 1x2","Fudbal","Luton - Forest Green","FA CUP"
"31.10.","21:00","Arena 2 Premium","Fudbal","Getafe - Girona","ŠPANSKA LIGA"
"31.10.","21:00","Arena Sport 5","Fudbal","Wrexham - Coventry","CHAMPIONSHIP"
"31.10.","21:00","Arena Sport 6","Hokej","Vegas Golden Knights - Colorado Avalanche","NHL"
"31.10.","21:15","Arena Sport 2","Fudbal","Sporting - Alverca","PORTUGALSKA LIGA"
"31.10.","23:00","Arena 3 Premium","Fudbal","San Lorenzo - Deportivo Riestra","ARGENTINSKA LIGA"
"01.11.","01:00","Arena 4 Premium","Bejzbol","Toronto Blue Jays - LA Dodgers, finale G6","Major League Baseball"
"01.11.","07:00","Arena Tenis","Tenis","Polufinale 1","WTA 250 - Hong Kong"
