"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"27.03.","02:00","Arena 1 Premium","Košarka","Denver - Milwaukee","NBA"
"27.03.","14:30","Arena 1 Premium","Fudbal","Argentina - Brazil","CONMEBOL KVALIFIKACIJE"
"27.03.","15:00","Arena Sport 1","Fudbal","Arsenal - Chelsea","ENGLESKA LIGA"
"27.03.","18:45","Arena 1 Premium","Rukomet","Szeged - PSG","EHF LIGA ŠAMPIONA"
"27.03.","20:05","Arena Sport 2","Bejzbol","New York Yankees - Milwaukee Brewers","Major League Baseball"
"27.03.","20:45","Arena 3 Premium","Rukomet","Wisla Plock - Nantes","EHF LIGA ŠAMPIONA"
"27.03.","21:00","Arena 1 Premium","Fudbal","Barcelona - Osasuna","ŠPANSKA LIGA"
"27.03.","21:00","Arena 2 Premium","Košarka","Košarka: NBA: NBA Arena #23","NBA"
"27.03.","21:00","Arena Sport 1","Fudbal","Leyton Orient - Stevenage","LEAGUE ONE"
"27.03.","23:15","Arena Sport 2","Klizanje","ISU World Championships Boston: Parovi, slobodan program","ISU GRAND PRIX"
"28.03.","00:00","Arena 1 Premium","Košarka","Cleveland - San Antonio","NBA"
"28.03.","01:35","Arena 2 Premium","Fudbal","Corinthians - Palmeiras","PAULISTA"
"28.03.","16:15","Arena Sport 5","Klizanje","ISU World Championships Boston: Plesni parovi - Rhythm Dance","ISU GRAND PRIX"
"28.03.","16:30","Arena Sport 4","Fudbal","Krylya Sovetov - Lokomotiv","RUSKA LIGA"
"28.03.","17:00","Arena 3 Premium","Košarka","Besiktas - Yalova","TURSKA LIGA"
"28.03.","17:00","Arena Sport 7","Odbojka","Odintsovo - Dinamo Kazan, G3","RUSKA LIGA"
"28.03.","17:30","Arena 1 Premium","Fudbal","Najava 29. kola","MOZZARTBET SUPERLIGA SRBIJE"
"28.03.","17:30","Arena 2 Premium","Vaterpolo","Polufinale: Jadran HN - Jadran ST","Regionalna vaterpolo liga"
"28.03.","18:00","Arena 1 Premium","Fudbal","IMT - Novi Pazar","MOZZARTBET SUPERLIGA SRBIJE"
"28.03.","18:00","Arena Sport 1","Fudbal","Piast - Widzew Lodz","POLJSKA LIGA"
"28.03.","18:00","Arena Sport 3","Košarka","Crvena zvezda - Student","KLS Ž"
"28.03.","19:00","Arena 3 Premium","Košarka","Arena Basket ep. 28",""
"28.03.","19:00","Arena Sport 4","Odbojka","TENT - Jedinstvo UE","SUPERLIGA (Ž)"
"28.03.","20:30","Arena 2 Premium","Vaterpolo","Polufinale: Novi Beograd - Radnički","Regionalna vaterpolo liga"
"28.03.","20:30","Arena Sport 1","Fudbal","Legia Warszawa - Pogon","POLJSKA LIGA"
"28.03.","20:30","Arena Sport 2","Fudbal","Tenerife - Granada","ŠPANSKA 2. LIGA"
"28.03.","20:45","Arena 1 Premium","Fudbal","Strasbourg - Lyon","FRANCUSKA LIGA"
"28.03.","21:00","Arena 3 Premium","Fudbal","Sheffield United	- Coventry","CHAMPIONSHIP"
"28.03.","21:10","Arena Sport 3","Bejzbol","Tampa Bay Rays - Colorado Rockies","Major League Baseball"
"28.03.","23:00","Arena Sport 2","Klizanje","ISU World Championships Boston: Žene, slobodni program","ISU GRAND PRIX"
"29.03.","00:30","Arena 1 Premium","Košarka","NBA 360","NBA"
