"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"28.04.","11:00","Arena Sport 1","Tenis","Teren Manolo Santana, Dan 6","Masters - Madrid"
"28.04.","11:00","Arena Sport 2","Tenis","Teren Arantxa Sanchez, Dan 6","Masters - Madrid"
"28.04.","16:00","Arena Sport 6","Hokej","Traktor - Dynamo Msk, PF2 G1","KHL"
"28.04.","17:00","Arena 3 Premium","Košarka","Buducnost - FMP","ABA LIGA"
"28.04.","17:00","Arena Sport 5","Košarka","Avtodor - Unics, G3","VTB LIGA"
"28.04.","18:00","Arena Sport 4","Košarka","Mornar - Split","ABA LIGA"
"28.04.","18:30","Arena 1 Premium","Fudbal","Udinese - Bologna","ITALIJANSKA LIGA"
"28.04.","19:00","Arena 3 Premium","Košarka","Pari NN - CSKA, G3","VTB LIGA"
"28.04.","19:00","Arena Sport 2","Tenis","Teren Arantxa Sanchez, Dan 6","Masters - Madrid"
"28.04.","19:00","Arena Sport 5","Košarka","Spartak - Zadar","ABA LIGA"
"28.04.","19:00","Arena Sport 6","Odbojka","Železničar - Ub, finale G5","SUPERLIGA (Ž)"
"28.04.","19:00","Arena Sport 8","Fudbal","Zaglebie - Stal Mielec","POLJSKA LIGA"
"28.04.","20:00","Arena Sport 1","Tenis","Teren Manolo Santana, Dan 6","Masters - Madrid"
"28.04.","20:00","Arena Sport 4","Košarka","Mega MIS - SC Derby","ABA LIGA"
"28.04.","20:30","Arena Sport 3","Fudbal","Almeria - Ferrol","ŠPANSKA 2. LIGA"
"28.04.","20:45","Arena 1 Premium","Fudbal","Lazio - Parma","ITALIJANSKA LIGA"
"28.04.","20:45","Arena 2 Premium","Fudbal","Verona - Cagliari","ITALIJANSKA LIGA"
"28.04.","21:00","Arena 3 Premium","Fudbal","Leeds Utd -Bristol City","CHAMPIONSHIP"
"29.04.","00:30","Arena 3 Premium","Fudbal","Defensa - Racing","ARGENTINSKA LIGA"
"29.04.","04:00","Arena 1 Premium","Košarka","Golden State - Houston, G4","NBA"
"29.04.","10:00","Arena 1 Premium","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"29.04.","12:00","Arena Sport 1","Tenis","Teren Manolo Santana, Dan 7","Masters - Madrid"
"29.04.","12:00","Arena Sport 2","Tenis","Teren Arantxa Sanchez, Dan 7","Masters - Madrid"
"29.04.","16:30","Arena 3 Premium","Košarka","Uralmash - Lokomotiv, G4","VTB LIGA"
"29.04.","18:00","Arena Sport 4","Odbojka","Ziraat - Galatasaray, finale G3","TURSKA LIGA"
"29.04.","18:30","Arena Sport 6","Fudbal","Al Hilal - Al Ahli / Buriram United","AFC LIGA ŠAMPIONA"
"29.04.","18:30","Arena Sport 7","Hokej","Lokomotiv - Salavat, PF1 G2","KHL"
"29.04.","18:45","Arena Sport 5","Rukomet","Kiel - Limoges","EHF LIGA EVROPE"
"29.04.","19:00","Arena Sport 2","Tenis","Teren Arantxa Sanchez, Dan 7","Masters - Madrid"
"29.04.","19:30","Arena Sport 3","Fudbal","Spartak - Dinamo","RUSKI KUP"
"29.04.","20:00","Arena Sport 1","Tenis","Teren Manolo Santana, Dan 7","Masters - Madrid"
"29.04.","20:30","Arena 2 Premium","Košarka","Paris - Fenerbahce, G3","EVROLIGA"
"29.04.","20:45","Arena Sport 4","Rukomet","Montpellier - Porto","EHF LIGA EVROPE"
"29.04.","20:45","Arena Sport 5","Rukomet","Bidasoa Irun - Melsungen","EHF LIGA EVROPE"
"29.04.","20:45","Arena Sport 6","Rukomet","Flensburg - GOG","EHF LIGA EVROPE"
