Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
08.02.,00:00,Arena Premium 1,Fudbal,River Plate - Tigre,ARGENTINSKA LIGA
08.02.,02:30,Arena Premium 1,Košarka,LA Lakers - Golden State,NBA
08.02.,09:30,Arena Sport 1,Golf,"Qatar Masters, dan 4",DP WORLD TOUR
08.02.,11:00,Arena Premium 3,Košarka,Efes - Karsiyaka,TURSKA LIGA
08.02.,12:00,Arena Premium 2,Košarka,Mega - Spartak,ABA LIGA
08.02.,12:00,Arena Premium 4,Košarka,Lokomotiv - UNICS,VTB LIGA
08.02.,12:00,Arena Sport 3,Košarka,Olympiacos - Promitheas,GRČKA LIGA
08.02.,12:15,Arena Sport 2,Fudbal,Utrecht - Feyenoord,HOLANDSKA LIGA
08.02.,12:30,Arena Premium 1,Fudbal,Bologna - Parma,ITALIJANSKA LIGA
08.02.,12:30,Arena Sport 8,Košarka,Joventut - Valencia,ŠPANSKA LIGA
08.02.,13:00,Arena 1X2,Fudbal,Swansea - Sheffield Wed,CHAMPIONSHIP
08.02.,13:30,Arena Premium 3,Košarka,Fenerbahce - Galatasaray,TURSKA LIGA
08.02.,13:30,Arena Sport 4,Fudbal,Hannover - Kiel,NEMAČKA 2. LIGA
08.02.,13:30,Arena Sport 5,Fudbal,Armenia Bielefeld - E. Braunschweig,NEMAČKA 2. LIGA
08.02.,14:00,Arena Premium 2,Fudbal,Alaves - Getafe,ŠPANSKA LIGA
08.02.,14:00,Arena Sport 3,Rukomet,Sola - FTC,EHF LIGA ŠAMPIONA (Ž)
08.02.,14:00,Arena Sport 7,Fudbal,Valladolid - Castellon,ŠPANSKA 2. LIGA
08.02.,14:30,Arena Sport 1,Fudbal,AZ Alkmaar - Ajax,HOLANDSKA LIGA
08.02.,15:00,Arena Premium 1,Fudbal,Brighton - Crystal Palace,ENGLESKA LIGA
08.02.,15:00,Arena Tenis,Tenis,Finale,ATP 250 - Montpellier
08.02.,15:00,Arena Sport 2,Fudbal,Lecce - Udinese,ITALIJANSKA LIGA
08.02.,15:00,Arena Sport 8,Košarka,Karditsa - Panathinaikos,GRČKA LIGA
08.02.,15:00,Arena Sport 9,Fudbal,Rizespor - Galatasaray,TURSKA LIGA
08.02.,15:00,Adrenalin,Boks,"Subotica, dan 2",Turnir Olimpijskih Nada
08.02.,15:00,Arena 1X2,Fudbal,Nice - Monaco,FRANCUSKA LIGA
08.02.,15:30,Arena Premium 3,Fudbal,Koln - Leipzig,NEMAČKA LIGA
08.02.,16:00,Arena Sport 3,Rukomet,Odense - Podravka,EHF LIGA ŠAMPIONA (Ž)
08.02.,16:00,Arena Sport 4,Košarka,Petkim Spor - Turk Telekom,TURSKA LIGA
08.02.,16:00,Arena Sport 5,Košarka,Napoli - Venezia,ITALIJANSKA LIGA
08.02.,16:00,Arena Sport 7,Fudbal,Midtjylland - Copenhagen,DANSKA LIGA
08.02.,16:15,Arena Premium 2,Fudbal,Athletic - Levante,ŠPANSKA LIGA
08.02.,16:30,Arena Sport 6,Fudbal,Lausanne - St. Gallen,ŠVAJCARSKA LIGA
08.02.,16:45,Arena Sport 1,Fudbal,Groningen - PSV,HOLANDSKA LIGA
08.02.,17:00,Arena Sport 2,Košarka,Krka - Igokea,ABA LIGA
08.02.,17:15,Arena 1X2,Fudbal,Le Havre - Strasbourg,FRANCUSKA LIGA
08.02.,17:30,Arena Premium 1,Fudbal,Liverpool - Manchester City,ENGLESKA LIGA
08.02.,17:30,Arena Premium 4,Fudbal,Bayern - Hoffenheim,NEMAČKA LIGA
08.02.,17:45,Arena Sport 9,Fudbal,Rijeka - Dinamo,HRVATSKA LIGA
08.02.,18:00,Arena Premium 5,Fudbal,Sassuolo - Inter,ITALIJANSKA LIGA
08.02.,18:00,Arena Sport 3,Fudbal,Aris - PAOK,GRČKA LIGA
08.02.,18:00,Arena Sport 4,Atletika,INIT Indoor Meeting Karlsruhe,World Athletics Indoor Tour
08.02.,18:00,Arena Sport 5,Odbojka,Finale,ITALIJANSKI KUP
08.02.,18:00,Arena Sport 7,Košarka,Heidelberg - Bayern,NEMAČKA LIGA
08.02.,18:00,Arena Sport 8,Basket 3x3,Novi Beograd,BG U23 League
08.02.,18:00,Arena Sport 10,Košarka,Čačak - Sloboda,KLS
08.02.,18:30,Arena Premium 2,Fudbal,Atletico - Betis,ŠPANSKA LIGA
08.02.,18:30,Arena Premium 3,Košarka,Boston - New York,NBA
08.02.,19:00,Arena Sport 1,Košarka,Barcelona - Girona,ŠPANSKA LIGA
08.02.,19:00,Arena Sport 6,Fudbal,Braga - Rio Ave,PORTUGALSKA LIGA
08.02.,19:30,Arena Premium 4,Košarka,SC Derby - FMP,ABA LIGA
08.02.,20:45,Arena Premium 1,Fudbal,Juventus - Lazio,ITALIJANSKA LIGA
08.02.,20:45,Arena Premium 2,Fudbal,PSG - Marseille,FRANCUSKA LIGA
08.02.,21:00,Arena Premium 3,Košarka,Minnesota - LA Clippers,NBA
08.02.,21:00,Arena Premium 5,Fudbal,Valencia - Real Madrid,ŠPANSKA LIGA
08.02.,21:30,Arena Premium 4,Fudbal,Benfica - Alverca,PORTUGALSKA LIGA
08.02.,23:15,Arena Premium 2,Fudbal,Huracan - San Lorenzo,ARGENTINSKA LIGA
09.02.,00:00,Arena Premium 1,Američki fudbal,Super Bowl LX: New England Patriots - Seattle Seahawks,NFL
09.02.,02:15,Arena Premium 2,Fudbal,Velez - Boca Juniors,ARGENTINSKA LIGA
09.02.,13:00,Arena Tenis,Tenis,Dan 2,WTA 1000 - Doha
09.02.,18:00,Arena Premium 1,Košarka,Budućnost - Crvena zvezda,ABA LIGA
09.02.,18:00,Arena Premium 3,Fudbal,Fenerbahce - Genclerbirligi,TURSKA LIGA
09.02.,18:00,Arena Sport 9,Futsal,Smederevo - Novi Pazar,Superliga Srbije
09.02.,18:00,Arena Sport 10,Košarka,Korać Akademija - Ras,KLS Ž
09.02.,18:30,Arena Premium 2,Fudbal,Atalanta - Cremonese,ITALIJANSKA LIGA
09.02.,19:00,Arena Sport 2,Fudbal,Piast - Wisla,POLJSKA LIGA
09.02.,20:00,Arena Premium 1,Košarka,Partizan - Dubai,ABA LIGA
09.02.,20:00,Arena Sport 3,Košarka,Brescia - Virtus Bologna,ITALIJANSKA LIGA
09.02.,20:30,Arena 1X2,Fudbal,Racing - Mirandes,ŠPANSKA 2. LIGA
