Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
11.09.,02:30,Arena Premium 1,Fudbal,Independiente del Valle - Flamengo,COPA LIBERTADORES
11.09.,02:30,Arena Premium 2,Fudbal,Cienciano - Montevideo City,COPA SUDAMERICANA
11.09.,09:00,Arena Sport 8,Moto Sport,San Marino: Slobodan Trening 1,MOTO 3
11.09.,09:50,Arena Sport 8,Moto Sport,San Marino: Slobodan Trening 1,MOTO 2
11.09.,10:00,Arena Premium 1,Mali fudbal,Surčin,ARENINA LIGA ŠAMPIONA
11.09.,10:45,Arena Sport 8,Moto Sport,San Marino: Slobodan Trening 1,MOTO GP
11.09.,13:15,Arena Sport 8,Moto Sport,San Marino: Trening,MOTO 3
11.09.,13:30,Arena Sport 1,Basket 3x3,Španija - Slovenija,FIBA 3x3 Europe Cup Ž
11.09.,13:30,Adrenalin,Moto Sport,Španija: Trening 1,FORMULA 1
11.09.,13:55,Arena Sport 1,Basket 3x3,Francuska - Estonija,FIBA 3x3 Europe Cup
11.09.,14:05,Arena Sport 8,Moto Sport,San Marino: Trening,MOTO 2
11.09.,14:20,Arena Sport 1,Basket 3x3,Nemačka - Belgija,FIBA 3x3 Europe Cup Ž
11.09.,15:00,Arena Sport 8,Moto Sport,San Marino: Trening,MOTO GP
11.09.,15:00,Adrenalin,Moto Sport,Španija: Kvalifikacije,FORMULA 2
11.09.,15:10,Arena Sport 1,Basket 3x3,Holandija - Italija,FIBA 3x3 Europe Cup
11.09.,15:35,Arena Sport 1,Basket 3x3,Mađarska - Slovenija,FIBA 3x3 Europe Cup Ž
11.09.,16:00,Arena Premium 3,Odbojka,Holandija - Belgija,EVROPSKO PRVENSTVO (M)
11.09.,16:00,Arena Sport 1,Basket 3x3,Francuska - Nemačka,FIBA 3x3 Europe Cup
11.09.,16:00,Arena Sport 10,Fudbal,Mašinac - Vojvodina,SUPERLIGA Ž
11.09.,17:00,Arena Premium 1,Košarka,Aris - Maccabi,PRIJATELJSKA UTAKMICA
11.09.,17:00,Adrenalin,Moto Sport,Španija: Trening 2,FORMULA 1
11.09.,18:00,Arena Sport 3,Rukomet,Ruma - Mladost NP,SUPERLIGA SRBIJE Ž
11.09.,18:00,Arena 1X2,Fudbal,Rakow - Motor,POLJSKA LIGA
11.09.,18:25,Adrenalin,Moto Sport,Španija: Kvalifikacije 1,FORMULA 3
11.09.,18:30,Arena Premium 4,Fudbal,Nurnberg - Hannover,NEMAČKA 2. LIGA
