Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
21.06.,02:00,Arena Premium 1,Fudbal,Ekvador - Kurasao,FIFA SVETSKO PRVENSTVO
21.06.,06:00,Arena Premium 1,Fudbal,Tunis - Japan,FIFA SVETSKO PRVENSTVO
21.06.,06:00,Arena Premium 2,Odbojka,Srbija - SAD,Liga Nacija (Ž)
21.06.,10:00,Arena Premium 2,Odbojka,Češka - Dominikanska Republika,Liga Nacija (Ž)
21.06.,10:00,Arena Sport 10,Plivanje,Dan 3 - Prepodnevna sesija,Comen Cup
21.06.,11:00,Adrenalin,Moto Sport,Češka: Trka,MOTO 3
21.06.,12:00,Arena Premium 2,Odbojka,Kanada - Poljska,Liga Nacija (Ž)
21.06.,12:00,Arena Tenis,Tenis,Finale,WTA 500 - Berlin
21.06.,12:15,Adrenalin,Moto Sport,Češka: Trka,MOTO 2
21.06.,12:50,Arena Premium 1,Basket 3x3,"Amsterdam, četvrtfinala",FIBA 3x3 World Tour
21.06.,13:00,Arena Premium 4,Moto Sport,Monza - Trka 3,FORMULA REGIONAL
21.06.,13:00,Arena Sport 1,Tenis,Finale,WTA 250 - Nottingham
21.06.,13:30,Arena Premium 5,Moto Sport,Lausitzring: Trka 2,DTM
21.06.,14:00,Arena Premium 4,Odbojka,Japan - Italija,Liga Nacija (Ž)
21.06.,14:00,Adrenalin,Moto Sport,Češka: Trka,MOTO GP
21.06.,14:30,Arena Tenis,Tenis,Finale,ATP 500 - London
21.06.,15:00,Arena Premium 2,Odbojka,Nemačka - Brazil,Liga Nacija (Ž)
21.06.,15:00,Arena Sport 1,Atletika,FBK Games,World Athletics Continental Tour
21.06.,15:30,Arena Premium 5,Tenis,Finale,ATP 500 - Halle
21.06.,18:00,Arena Premium 1,Fudbal,Španija - Saudijska Arabija,FIFA SVETSKO PRVENSTVO
21.06.,18:00,Arena Premium 5,Košarka,"Monaco - Paris, finale G4",FRANCUSKA LIGA
21.06.,18:00,Arena Sport 10,Plivanje,Dan 3 - Popodnevna sesija,Comen Cup
21.06.,18:30,Arena Premium 4,Basket 3x3,"Amsterdam, polufinala i finale",FIBA 3x3 World Tour
21.06.,18:30,Arena Sport 2,Odbojka,Turska - Kina,Liga Nacija (Ž)
21.06.,19:00,Arena Premium 2,Košarka,"Fenerbahce - Besiktas, finale G5",TURSKA LIGA
21.06.,20:00,Arena Sport 3,Basket 3x3,Danilovgrad Open 2K26,Montenegro 3x3 2k26
21.06.,20:15,Arena Sport 10,Basket 3x3,Danilovgrad Open 2K26,Montenegro 3x3 2k26
21.06.,20:30,Arena Sport 2,Košarka,"Bayern - Alba, finale G5",NEMAČKA LIGA
21.06.,21:00,Arena Premium 1,Fudbal,Belgija - Iran,FIFA SVETSKO PRVENSTVO
21.06.,21:00,Arena Premium 5,Jedrenje,"Halifaks, dan 2",SailGP
21.06.,22:00,Adrenalin,Moto Sport,San Diego,NASCAR CUP SERIES
