"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"05.08.","00:00","Arena Tenis","Tenis","Montreal - Četvrtfinale 1","WTA Masters - Montreal"
"05.08.","01:00","Arena 5 Premium","Tenis","Toronto - četvrtfinale 1","ATP Masters - Toronto"
"05.08.","02:00","Arena Tenis","Tenis","Montreal - Četvrtfinale 2","WTA Masters - Montreal"
"05.08.","03:00","Arena 5 Premium","Tenis","Toronto - četvrtfinale 2","ATP Masters - Toronto"
"05.08.","19:00","Arena 2 Premium","Fudbal","Hamrun - Maccabi","UEFA LIGA EVROPE - Kvalifikacije"
"05.08.","20:00","Arena 1 Premium","Fudbal","Dynamo Kyiv - Pafos","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"06.08.","00:00","Arena Tenis","Tenis","Montreal - Četvrtfinale 3","WTA Masters - Montreal"
"06.08.","01:00","Arena 5 Premium","Tenis","Toronto - četvrtfinale 3","ATP Masters - Toronto"
"06.08.","02:00","Arena Tenis","Tenis","Montreal - Četvrtfinale 4","WTA Masters - Montreal"
"06.08.","03:00","Arena 5 Premium","Tenis","Toronto - četvrtfinale 4","ATP Masters - Toronto"
"06.08.","17:00","Arena 1 Premium","Fudbal","Kairat - Slovan","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"06.08.","18:35","Arena Sport 1","Bejzbol","Philadelphia Phillies - Baltimore Orioles","Major League Baseball"
"06.08.","19:30","Arena 3 Premium","Fudbal","Ludogorets - Ferencvaros","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"06.08.","20:30","Arena 1 Premium","Fudbal","Lech - Crvena zvezda","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"06.08.","21:00","Arena 2 Premium","Fudbal","Nice - Benfica","UEFA LIGA ŠAMPIONA - Kvalifikacije"
"06.08.","22:30","Arena 5 Premium","Tenis","Toronto: polufinale dubla 2","ATP Masters - Toronto"
"07.08.","00:00","Arena Tenis","Tenis","Montreal - Polufinale 1","WTA Masters - Montreal"
"07.08.","01:00","Arena 5 Premium","Tenis","Toronto - polufinale 1","ATP Masters - Toronto"
"07.08.","02:00","Arena Tenis","Tenis","Montreal - Polufinale 2","WTA Masters - Montreal"
"07.08.","03:00","Arena 5 Premium","Tenis","Toronto - polufinale 2","ATP Masters - Toronto"
"07.08.","17:00","Arena 5 Premium","Atletika","Serbia Athletics Meeting","SAS (Srpski Atletski Savez)"
"07.08.","17:00","Arena Tenis","Tenis","Center Court - Dan 1, ATP meč 1","Masters - Cincinnati"
"07.08.","18:05","Arena Sport 2","Bejzbol","Washington Nationals - Athletics","Major League Baseball"
