"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"27.07.","01:00","Arena 1 Premium","Fudbal","Manchester Utd - West Ham","PRIJATELJSKE UTAKMICE"
"27.07.","01:00","Arena Sport 1","Tenis","Washington - polufinale 1","ATP 500 - Washington"
"27.07.","02:00","Arena 3 Premium","Fudbal","Palmeiras - Gremio","BRAZILSKA LIGA"
"27.07.","02:15","Arena 2 Premium","Fudbal","Racing - Estudiantes","ARGENTINSKA LIGA"
"27.07.","03:00","Arena Sport 1","Tenis","Washington - polufinale 2","ATP 500 - Washington"
"27.07.","08:30","Arena 2 Premium","Moto Sport","Belgija: Trka","FORMULA 3"
"27.07.","10:00","Arena 2 Premium","Moto Sport","Belgija: Trka","FORMULA 2"
"27.07.","11:45","Arena 2 Premium","Moto Sport","Belgija: Trka","Porsche Supercup"
"27.07.","13:30","Arena 1 Premium","Fudbal","Arsenal - Newcastle Utd","PRIJATELJSKE UTAKMICE"
"27.07.","14:00","Arena 3 Premium","Fudbal","CSKA - Akhmat","RUSKA LIGA"
"27.07.","14:00","Arena Sport 3","Fudbal","Hacken - Djurgarden","ŠVEDSKA LIGA"
"27.07.","14:30","Arena Sport 2","Fudbal","Rosenborg - Tromso","NORVEŠKA LIGA"
"27.07.","14:45","Arena Sport 4","Fudbal","Rakow - Wisla","POLJSKA LIGA"
"27.07.","14:45","Arena Sport 7","Konjički sport","Subotica - Dužijanica","KASAČKE TRKE"
"27.07.","15:00","Arena 2 Premium","Moto Sport","Belgija: Trka","FORMULA 1"
"27.07.","16:00","Arena 3 Premium","Odbojka","Poljska - Japan, meč za 3. mesto","Liga Nacija (Ž)"
"27.07.","16:30","Arena 1 Premium","Fudbal","Orenburg - Dynamo Makhachkala","RUSKA LIGA"
"27.07.","17:30","Arena Sport 2","Fudbal","Jagiellonia - Widzew","POLJSKA LIGA"
"27.07.","18:00","Arena Sport 1","Tenis","Washington - Finale dubla","ATP 500 - Washington"
"27.07.","18:00","Arena Sport 3","Fudbal","Nordsjelland - Brondby","DANSKA LIGA"
"27.07.","18:00","Arena Sport 4","Fudbal","Bochum - Bayer Leverkusen","PRIJATELJSKE UTAKMICE"
"27.07.","18:00","Arena Sport 6","Basket 3x3","Beograd","BG League"
"27.07.","19:00","Arena 1 Premium","Fudbal","Napredak - Novi Pazar","MOZZARTBET SUPERLIGA"
"27.07.","19:00","Arena 2 Premium","Fudbal","Rubin - Zenit","RUSKA LIGA"
"27.07.","19:00","Arena Sport 5","Tenis","Nicolas Arseneault - Laslo Đere","ATP Masters - Toronto"
"27.07.","20:00","Arena 3 Premium","Odbojka","Italija - Brazil, finale","Liga Nacija (Ž)"
"27.07.","20:00","Arena Sport 2","Fudbal","Como - Ajax, finale","PRIJATELJSKE UTAKMICE"
"27.07.","20:00","Arena Sport 3","Fudbal","Radnički 1923 - Železničar","MOZZARTBET SUPERLIGA"
"27.07.","20:00","Arena Sport 4","Fudbal","IMT - Čukarički","MOZZARTBET SUPERLIGA"
"27.07.","20:00","Arena Sport 7","Moto Sport","Brickyard 400","NASCAR CUP SERIES"
"27.07.","20:30","Arena Sport 1","Tenis","Washington - finale","WTA 500 - Washington"
"27.07.","21:00","Arena 1 Premium","Fudbal","Spartak - Vojvodina","MOZZARTBET SUPERLIGA"
"27.07.","21:00","Arena 2 Premium","Fudbal","Sao Paulo - Fluminense","BRAZILSKA LIGA"
"27.07.","23:00","Arena Sport 1","Tenis","Washington - finale","ATP 500 - Washington"
"27.07.","23:00","Arena Sport 2","Tenis","Miomir Kecmanović - Quentin Halys","ATP Masters - Toronto"
"27.07.","23:30","Arena 1 Premium","Fudbal","Huracan - Boca Juniors","ARGENTINSKA LIGA"
"28.07.","01:30","Arena 1 Premium","Fudbal","River Plate - San Lorenzo","ARGENTINSKA LIGA"
"28.07.","17:00","Arena Sport 1","Tenis","Montreal - Dan 2, prepodnevna sesija","WTA Masters - Montreal"
