Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
22.01.,01:00,Arena Premium 4,Hokej,Toronto Maple Leafs - Detroit Red Wings,NHL
22.01.,01:30,Arena Premium 1,Košarka,New York - Brooklyn,NBA
22.01.,09:30,Arena Premium 3,Klizanje,Prvenstvo četiri kontinenta: Plesni parovi - Rhythm Dance,ISU EUROPEAN CHAMPIONSHIPS
22.01.,14:00,Arena Premium 3,Fudbal,Železničar - Dynamo Makhachkala,PRIJATELJSKE UTAKMICE
22.01.,14:00,Arena Sport 10,Fudbal,Železničar - Dynamo Makhachkala,PRIJATELJSKE UTAKMICE
22.01.,15:00,Arena Premium 1,Fudbal,Partizan - Gangwon,PRIJATELJSKE UTAKMICE
22.01.,15:30,Arena Sport 5,Rukomet,Nemačka - Portugal,EVROPSKO PRVENSTVO (M)
22.01.,16:00,Adrenalin,Moto Sport,Monte Karlo - Live Stage 1,WRC
22.01.,17:30,Arena Premium 5,Hokej,SKA - Spartak,KHL
22.01.,18:00,Arena Premium 2,Košarka,Lokomotiv - Parma,VTB KUP
22.01.,18:00,Arena Sport 4,Odbojka,Galatasaray - Lublin,LIGA ŠAMPIONA
22.01.,18:00,Arena Sport 5,Rukomet,Španija - Norveška,EVROPSKO PRVENSTVO (M)
22.01.,18:30,Arena Premium 3,Košarka,Efes - Olympiacos,EVROLIGA
22.01.,18:45,Arena Premium 1,Fudbal,Malmo - Crvena zvezda,UEFA LIGA EVROPE
22.01.,18:45,Arena Premium 4,Fudbal,Bologna - Celtic,UEFA LIGA EVROPE
22.01.,18:45,Arena Sport 1,Fudbal,Fenerbahce - Aston Villa,UEFA LIGA EVROPE
22.01.,18:45,Arena Sport 2,Fudbal,PAOK - Real Betis,UEFA LIGA EVROPE
22.01.,18:45,Arena Sport 3,Fudbal,Young Boys - Lyon,UEFA LIGA EVROPE
22.01.,18:45,Arena Sport 6,Fudbal,Viktoria Plzen - Porto,UEFA LIGA EVROPE
22.01.,18:45,Arena Sport 7,Fudbal,Freiburg - Maccabi Tel-Aviv,UEFA LIGA EVROPE
22.01.,18:45,Arena Sport 8,Fudbal,Brann - Midtjylland,UEFA LIGA EVROPE
22.01.,18:45,Arena 1X2,Fudbal,Multiprenos,UEFA LIGA EVROPE
22.01.,20:00,Arena Premium 5,Košarka,Maccabi Tel Aviv - Panathinaikos,EVROLIGA
22.01.,20:00,Arena Sport 4,Odbojka,ACH Volley - Tours,LIGA ŠAMPIONA
22.01.,20:30,Arena Premium 2,Košarka,Milano - Zalgiris,EVROLIGA
22.01.,20:30,Arena Premium 3,Košarka,Bayern - Valencia,EVROLIGA
22.01.,20:30,Arena Sport 5,Rukomet,Francuska - Danska,EVROPSKO PRVENSTVO (M)
22.01.,20:30,Adrenalin,Moto Sport,Monte Karlo - Live Stage 2,WRC
22.01.,20:45,Arena Premium 4,Košarka,Real Madrid - Monaco,EVROLIGA
22.01.,21:00,Arena Sport 1,Košarka,Paris - Dubai,EVROLIGA
22.01.,21:00,Arena Sport 2,Fudbal,Celta - Lille,UEFA LIGA EVROPE
22.01.,21:00,Arena Sport 3,Fudbal,Roma - Stuttgart,UEFA LIGA EVROPE
22.01.,21:00,Arena Sport 6,Fudbal,Ferencvaros - Panathinaikos,UEFA LIGA EVROPE
22.01.,21:00,Arena Sport 7,Fudbal,Salzburg - Basel,UEFA LIGA EVROPE
22.01.,21:00,Arena Sport 8,Fudbal,Dinamo - FCSB,UEFA LIGA EVROPE
22.01.,21:00,Arena Sport 9,Fudbal,Braga - Nottingham Forest,UEFA LIGA EVROPE
22.01.,21:00,Arena 1X2,Fudbal,Multiprenos,UEFA LIGA EVROPE
22.01.,22:00,Arena Premium 1,Fudbal,Braga - Nottingham Forest,UEFA LIGA EVROPE
23.01.,11:00,Arena Premium 3,Klizanje,Prvenstvo četiri kontinenta: Žene - Slobodni program,ISU EUROPEAN CHAMPIONSHIPS
23.01.,13:00,Arena Premium 2,Fudbal,Spartak - Sogdiana,PRIJATELJSKE UTAKMICE
23.01.,15:00,Arena Premium 3,Klizanje,Prvenstvo četiri kontinenta: Plesni parovi - Slobodni ples,ISU EUROPEAN CHAMPIONSHIPS
23.01.,15:30,Arena Sport 4,Rukomet,Island - Hrvatska,EVROPSKO PRVENSTVO (M)
23.01.,16:30,Arena Sport 2,Odbojka,Dynamo - Dinamo-Metar,RUSKA LIGA (Ž)
23.01.,17:00,Arena Sport 1,Košarka,Zadar - Cedevita Olimpija,ABA LIGA
23.01.,17:00,Arena Sport 3,Košarka,Manisa - Onvo,TURSKA LIGA
23.01.,18:00,Arena Premium 2,Fudbal,Trabzonspor - Kasimpasa,TURSKA LIGA
23.01.,18:00,Arena Sport 4,Rukomet,Švajcarska - Mađarska,EVROPSKO PRVENSTVO (M)
23.01.,18:00,Arena Sport 10,Odbojka,Takovo - Vojvodina,SUPERLIGA
23.01.,18:00,Adrenalin,Moto Sport,Monte Karlo - Live Stage 3,WRC
23.01.,18:30,Arena Premium 3,Fudbal,Armenia Bielefeld - Kiel,NEMAČKA 2. LIGA
23.01.,18:30,Arena Sport 2,Fudbal,Darmstadt - Nurnberg,NEMAČKA 2. LIGA
23.01.,18:45,Arena Premium 4,Košarka,Fenerbahce - Baskonia,EVROLIGA
23.01.,19:30,Arena Premium 1,Košarka,Evroliga: Studio,EVROLIGA
23.01.,20:00,Arena Premium 5,Fudbal,Auxerre - PSG,FRANCUSKA LIGA
23.01.,20:00,Arena Sport 5,Košarka,Bonn - Seawolves,NEMAČKA LIGA
23.01.,20:30,Arena Premium 1,Košarka,Virtus Bologna - Crvena zvezda,EVROLIGA
23.01.,20:30,Arena Premium 2,Košarka,Partizan - Hapoel Tel Aviv,EVROLIGA
23.01.,20:30,Arena Sport 1,Fudbal,St. Pauli - HSV,NEMAČKA LIGA
23.01.,20:30,Arena Sport 4,Rukomet,Slovenija - Švedska,EVROPSKO PRVENSTVO (M)
23.01.,20:30,Arena Sport 6,Košarka,Limoges - Strasbourg,FRANCUSKA LIGA
23.01.,20:30,Arena Sport 10,Rukomet,Jagodina - Temerin,SUPERLIGA SRBIJE Ž
23.01.,20:45,Arena Premium 3,Fudbal,Inter - Pisa,ITALIJANSKA LIGA
23.01.,20:45,Arena Premium 4,Košarka,ASVEL - Barcelona,EVROLIGA
