"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"10.10.","02:15","Arena 1 Premium","Američki fudbal","New York Giants - Philadelphia Eagles","NFL"
"10.10.","05:00","Arena 5 Premium","Tenis","Četvrtfinale 1","WTA Masters - Wuhan"
"10.10.","07:00","Arena 5 Premium","Tenis","Četvrtfinale 2","WTA Masters - Wuhan"
"10.10.","09:00","Arena 5 Premium","Tenis","Četvrtfinale 3","WTA Masters - Wuhan"
"10.10.","09:00","Arena Tenis","Tenis","Četvrtfinale 3","ATP Masters - Shanghai"
"10.10.","12:30","Arena Tenis","Tenis","Četvrtfinale 4","ATP Masters - Shanghai"
"10.10.","13:00","Arena 5 Premium","Tenis","Četvrtfinale 4","WTA Masters - Wuhan"
"10.10.","14:00","Arena Sport 8","Golf","Spanish Open presented by Madrid","DP WORLD TOUR 2025"
"10.10.","15:00","Arena 3 Premium","Fudbal","Južni Sudan - Senegal","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"10.10.","15:00","Arena 4 Premium","Fudbal","Lesoto - Nigerija","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"10.10.","15:00","Arena Sport 1","Fudbal","Gambija - Gabon","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"10.10.","15:00","Adrenalin","Moto Sport","Svetsko prvenstvo, dan 2","FIA EXTREME H - WORLD CUP 2025"
"10.10.","16:30","Arena Sport 3","Basket 3x3","Čačak","MTS Karavan U15"
"10.10.","18:00","Arena 3 Premium","Košarka","Besiktas - Onvo","TURSKA LIGA"
"10.10.","18:30","Arena Sport 2","Rukomet","RUKOMETNA ARENA",""
"10.10.","19:00","Arena Sport 2","Rukomet","Bekament BB - Temerin","SUPERLIGA SRBIJE Ž"
"10.10.","19:45","Arena 1 Premium","Košarka","Fenerbahce - Crvena zvezda","EVROLIGA"
"10.10.","20:00","Arena Sport 1","Pikado","Četvrtfinala","SVETSKI GRAN PRI"
"10.10.","20:00","Arena Sport 8","Košarka","Radnički - Novosadska ŽKA","KLS Ž"
"10.10.","20:15","Arena 2 Premium","Košarka","Olympiacos - Dubai","EVROLIGA"
"10.10.","20:30","Arena 3 Premium","Košarka","Barcelona - Valencia","EVROLIGA"
"10.10.","20:30","Arena Sport 6","Košarka","Bayern - Zalgiris","EVROLIGA"
"10.10.","20:30","Arena Sport 7","Fudbal","Granada - Las Palmas","ŠPANSKA 2. LIGA"
"10.10.","20:45","Arena 4 Premium","Fudbal","Francuska - Azerbejdžan","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"10.10.","20:45","Arena 5 Premium","Fudbal","Nemačka - Luksemburg","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"10.10.","20:45","Arena Sport 2","Fudbal","Belgija - Severna Makedonija","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"10.10.","20:45","Arena Sport 3","Fudbal","Švedska - Švajcarska","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"10.10.","20:45","Arena Sport 4","Fudbal","Severna Irska - Slovačka","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"10.10.","20:45","Arena Sport 5","Fudbal","Island - Ukrajina","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"11.10.","02:00","Arena Sport 1","Bejzbol","Seattle Mariners - Detroit Tigers, Game 5","Major League Baseball"
