"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"22.12.","00:00","Arena Premium 1","Košarka","New York - Miami","NBA"
"22.12.","02:20","Arena Premium 2","Američki fudbal","Baltimore Ravens - New England Patriots","NFL"
"22.12.","13:30","Arena Sport 5","Pikado","Runda 2 - Dan 12, prepodnevna sesija","SVETSKO PRVENSTVO"
"22.12.","15:00","Arena Premium 1","Fudbal","Konferencija za medije FK Crvena zvezda: Dejan Stanković",""
"22.12.","15:00","Arena Premium 2","Fudbal","Mali - Zambija","KUP AFRIČKIH NACIJA"
"22.12.","17:00","Arena Premium 1","Košarka","Krka - Partizan","ABA LIGA"
"22.12.","17:00","Arena Premium 4","Košarka","Erokspor - Onvo","TURSKA LIGA"
"22.12.","17:30","Arena Sport 2","Hokej","Dragons - Spartak","KHL"
"22.12.","18:00","Arena Premium 2","Fudbal","Južna Afrika - Angola","KUP AFRIČKIH NACIJA"
"22.12.","18:00","Arena Premium 3","Futsal","Srbija - Španija","PRIJATELJSKA UTAKMICA"
"22.12.","18:00","Arena Premium 5","Košarka","Cluj - Split","ABA LIGA"
"22.12.","18:00","Arena Sport 1","Fudbal","Genclerbirligi - Trabzonspor","TURSKA LIGA"
"22.12.","19:00","Arena Sport 6","Košarka","Metalac - Dynamic","KLS"
"22.12.","19:45","Arena Premium 4","Fudbal","Alverca - Porto","PORTUGALSKA LIGA"
"22.12.","20:00","Arena Premium 2","Fudbal","FINALE","ITALIJANSKI SUPERCUP"
"22.12.","20:00","Arena Sport 2","Košarka","Budućnost - Vienna","ABA LIGA"
"22.12.","20:00","Arena Sport 4","Košarka","Vršac - Student","ABA2 LIGA"
"22.12.","20:00","Arena Sport 5","Pikado","Runda 2 - Dan 12, popodnevna sesija","SVETSKO PRVENSTVO"
"22.12.","20:30","Arena Premium 5","Košarka","Virtus Bologna - Brescia","ITALIJANSKA LIGA"
"22.12.","21:00","Arena Premium 1","Fudbal","Athletic - Espanyol","ŠPANSKA LIGA"
"22.12.","21:00","Arena Premium 3","Fudbal","Fulham - Nottingham Forest","ENGLESKA LIGA"
"22.12.","21:00","Arena Sport 1","Fudbal","Egipat - Zimbabve","KUP AFRIČKIH NACIJA"
"22.12.","21:45","Arena Premium 4","Fudbal","Benfica - Familicao","PORTUGALSKA LIGA"
"23.12.","02:15","Arena Premium 2","Američki fudbal","Indianapolis Colts - San Francisco 49ers","NFL"
"23.12.","03:30","Arena Premium 1","Košarka","Oklahoma - Memphis","NBA"
"23.12.","10:00","Arena Premium 1","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"23.12.","13:30","Arena Premium 2","Fudbal","DR Kongo - Benin","KUP AFRIČKIH NACIJA"
"23.12.","13:30","Arena Sport 5","Pikado","Runda 2 - Dan 13, prepodnevna sesija","SVETSKO PRVENSTVO"
"23.12.","16:00","Arena Premium 2","Fudbal","Senegal - Bocvana","KUP AFRIČKIH NACIJA"
"23.12.","17:00","Arena Premium 1","Košarka","Dubai - Milano","EVROLIGA"
"23.12.","17:30","Arena Premium 3","Košarka","Zenit - Igokea","VTB KUP"
"23.12.","18:30","Arena Sport 1","Fudbal","Nigerija - Tanzanija","KUP AFRIČKIH NACIJA"
"23.12.","18:45","Arena Premium 2","Košarka","Fenerbahce - Barcelona","EVROLIGA"
"23.12.","19:00","Arena Premium 4","Košarka","Zalgiris - Panathinaikos","EVROLIGA"
"23.12.","19:00","Arena Sport 2","Rukomet","Magdeburg - Kiel","BUNDESLIGA"
"23.12.","19:00","Arena Sport 3","Košarka","Chemnitz - Besiktas","EVROKUP"
"23.12.","19:30","Arena Premium 5","Košarka","Bayern - Hapoel Tel Aviv","EVROLIGA"
"23.12.","20:00","Arena Premium 1","Košarka","Evroliga: Studio","EVROLIGA"
"23.12.","20:00","Arena Premium 3","Košarka","Valencia - Baskonia","EVROLIGA"
"23.12.","20:00","Arena Sport 5","Pikado","Runda 2 - Dan 13, popodnevna sesija","SVETSKO PRVENSTVO"
"23.12.","20:45","Arena Premium 1","Košarka","Paris - Crvena zvezda","EVROLIGA"
"23.12.","20:45","Arena Premium 2","Košarka","ASVEL - Efes","EVROLIGA"
"23.12.","21:00","Arena Premium 4","Fudbal","Arsenal - Crystal Palace","ENGLESKI LIGA KUP"
"23.12.","21:00","Arena Sport 1","Fudbal","Tunis - Uganda","KUP AFRIČKIH NACIJA"
"23.12.","21:45","Arena Sport 2","Fudbal","Vitoria - Sporting","PORTUGALSKA LIGA"
