"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"07.12.","02:00","Arena Premium 1","Košarka","Minnesota - LA Clippers","NBA"
"07.12.","08:00","Arena Premium 2","Atletika","Valensija","Maraton - Valensija"
"07.12.","10:15","Adrenalin","Moto Sport","Abu Dhabi: Trka","FORMULA 2"
"07.12.","11:00","Arena Premium 5","Košarka","Merkezefendi - Fenerbahce","TURSKA LIGA"
"07.12.","12:00","Arena Premium 1","Košarka","Olympiacos - AEK","GRČKA LIGA"
"07.12.","12:00","Arena Premium 2","Fudbal","Dynamo Makhachkala - Nizhny Novgorod","RUSKA LIGA"
"07.12.","12:30","Arena Sport 3","Fudbal","Cremonese - Lecce","ITALIJANSKA LIGA"
"07.12.","13:00","Arena Premium 4","Košarka","Tenerife - Real Madrid","ŠPANSKA LIGA"
"07.12.","13:00","Adrenalin","Moto Sport","Studio","FORMULA 1"
"07.12.","13:30","Arena Sport 1","Košarka","Karsiyaka - Besiktas","TURSKA LIGA"
"07.12.","13:30","Arena Sport 2","Fudbal","Nurnberg - Greuter Furth","NEMAČKA 2. LIGA"
"07.12.","13:30","Arena Sport 9","Fudbal","Hertha - Magdeburg","NEMAČKA 2. LIGA"
"07.12.","14:00","Arena Premium 3","Fudbal","Elche - Girona","ŠPANSKA LIGA"
"07.12.","14:00","Arena Sport 4","Fudbal","Viborg - Midtjylland","DANSKA LIGA"
"07.12.","14:00","Adrenalin","Moto Sport","Abu Dhabi: Trka","FORMULA 1"
"07.12.","14:30","Arena Sport 5","Fudbal","Sochi - Lokomotiv","RUSKA LIGA"
"07.12.","14:30","Arena Sport 6","Fudbal","AZ Alkmaar - GA Eagles","HOLANDSKA LIGA"
"07.12.","15:00","Arena Premium 2","Fudbal","Brighton - West Ham","ENGLESKA LIGA"
"07.12.","15:00","Arena Premium 4","Fudbal","Cagliari - Roma","ITALIJANSKA LIGA"
"07.12.","15:00","Arena Sport 3","Košarka","Panathinaikos - Panionios","GRČKA LIGA"
"07.12.","15:00","Arena Sport 8","Rukomet","Burgdorf - Fuchse Berlin","BUNDESLIGA"
"07.12.","15:00","Arena 1X2","Fudbal","Nice - Angers","FRANCUSKA LIGA"
"07.12.","15:30","Arena Sport 7","Rukomet","Južna Koreja - Češka","Svetsko Prvenstvo za Žene"
"07.12.","15:30","Arena Sport 9","Fudbal","HSV -  Werder Bremen","NEMAČKA LIGA"
"07.12.","16:00","Arena Sport 1","Košarka","Efes - Petkim Spor","TURSKA LIGA"
"07.12.","16:00","Arena Sport 2","Fudbal","Celtic - Hearts","ŠKOTSKA LIGA"
"07.12.","16:15","Arena Premium 3","Fudbal","Valencia - Sevilla","ŠPANSKA LIGA"
"07.12.","16:30","Arena Sport 4","Fudbal","Sion - Young Boys","ŠVAJCARSKA LIGA"
"07.12.","16:30","Arena Sport 5","Fudbal","AEL - Panathinaikos","GRČKA LIGA"
"07.12.","17:00","Arena Premium 5","Košarka","FMP - Split","ABA LIGA"
"07.12.","17:00","Arena Sport 3","Fudbal","Krasnodar - CSKA","RUSKA LIGA"
"07.12.","17:00","Arena Sport 6","Fudbal","Baltika - Krylya Sovetov","RUSKA LIGA"
"07.12.","17:15","Arena Sport 8","Fudbal","Auxerre - Metz","FRANCUSKA LIGA"
"07.12.","17:15","Arena 1X2","Fudbal","Le Havre - Paris","FRANCUSKA LIGA"
"07.12.","17:30","Arena Premium 4","Fudbal","Fulham - Crystal Palace","ENGLESKA LIGA"
"07.12.","17:30","Arena Sport 7","Fudbal","Borussia Dortmund - Hoffenheim","NEMAČKA LIGA"
"07.12.","18:00","Arena Premium 2","Košarka","New York - Orlando","NBA"
"07.12.","18:00","Arena Sport 1","Fudbal","Lazio - Bologna","ITALIJANSKA LIGA"
"07.12.","18:00","Arena Sport 2","Košarka","Milano - Trentino","ITALIJANSKA LIGA"
"07.12.","18:00","Arena Sport 9","Basket 3x3","BG League - Krupanj","BG League"
"07.12.","18:30","Arena Premium 3","Fudbal","Espanyol - Rayo Vallecano","ŠPANSKA LIGA"
"07.12.","18:30","Arena Sport 4","Fudbal","PAOK - Aris","GRČKA LIGA"
"07.12.","18:30","Arena Sport 5","Fudbal","Deportivo - Castellon","ŠPANSKA 2. LIGA"
"07.12.","19:00","Arena Premium 5","Američki fudbal","Baltimore Ravens - Pittsburgh Steelers","NFL"
"07.12.","19:00","Arena Sport 3","Košarka","Baskonia - Valencia","ŠPANSKA LIGA"
"07.12.","19:00","Arena Sport 6","Hokej","Philadelphia Flyers - Colorado Avalanche","NHL"
"07.12.","19:15","Arena 1X2","Američki fudbal","Redzone Week 14","NFL"
"07.12.","19:30","Arena Premium 1","Košarka","Cluj - Partizan","ABA LIGA"
"07.12.","19:30","Arena Premium 4","Košarka","Cedevita Olimpija - Ilirija","ABA LIGA"
"07.12.","20:00","Arena Sport 8","Fudbal","AEK - Atromitos","GRČKA LIGA"
"07.12.","20:30","Arena Sport 7","Rukomet","Mađarska - Danska","Svetsko Prvenstvo za Žene"
"07.12.","20:45","Arena Premium 2","Fudbal","Napoli - Juventus","ITALIJANSKA LIGA"
"07.12.","20:45","Arena Sport 1","Fudbal","Lorient - Lyon","FRANCUSKA LIGA"
"07.12.","21:00","Arena Premium 3","Fudbal","Real Madrid - Celta","ŠPANSKA LIGA"
"07.12.","21:30","Arena Premium 1","Košarka","Toronto - Boston","NBA"
"07.12.","21:30","Arena Premium 4","Fudbal","Tondela - Porto","PORTUGALSKA LIGA"
"07.12.","22:25","Arena Premium 5","Američki fudbal","Green Bay Packers - Chicago Bears","NFL"
"07.12.","23:00","Arena Premium 2","Fudbal","Boca Juniors - Racing","ARGENTINSKA LIGA"
"08.12.","02:20","Arena Premium 1","Američki fudbal","Kansas City Chiefs - Houston Texans","NFL"
"08.12.","15:00","Arena Premium 2","Fudbal","Pisa - Parma","ITALIJANSKA LIGA"
"08.12.","16:00","Arena Sport 5","Basket 3x3","Krupanj","MTS Karavan U15"
"08.12.","17:00","Arena Premium 1","Košarka","Bosna - Crvena zvezda","ABA LIGA"
"08.12.","18:00","Arena Premium 2","Fudbal","Udinese - Genoa","ITALIJANSKA LIGA"
"08.12.","18:00","Arena Sport 1","Fudbal","Besiktas - Gaziantep","TURSKA LIGA"
"08.12.","18:30","Arena Premium 4","Košarka","Virtus Bologna - Tortona","ITALIJANSKA LIGA"
"08.12.","19:00","Arena Premium 3","Košarka","Igokea - Dubai","ABA LIGA"
"08.12.","19:00","Arena Sport 2","Fudbal","Vejle - Brondby","DANSKA LIGA"
"08.12.","20:30","Arena Premium 4","Fudbal","Brackley Town - Burton Albion","FA CUP"
"08.12.","20:30","Arena Sport 3","Rukomet","Francuska - Holandija","Svetsko Prvenstvo za Žene"
"08.12.","20:30","Arena 1X2","Fudbal","Malaga - Zaragoza","ŠPANSKA 2. LIGA"
"08.12.","20:45","Arena Premium 2","Fudbal","Torino - Milan","ITALIJANSKA LIGA"
"08.12.","21:00","Arena Premium 1","Fudbal","Wolverhampton - Manchester United","ENGLESKA LIGA"
"08.12.","21:00","Arena Premium 3","Fudbal","Osasuna - Levante","ŠPANSKA LIGA"
"08.12.","21:00","Arena Premium 5","Fudbal","Gimnasia LP - Estudiantes","ARGENTINSKA LIGA"
"09.12.","02:00","Arena Premium 1","Košarka","New Orleans - San Antonio","NBA"
"09.12.","02:15","Arena Premium 2","Američki fudbal","Los Angeles Charges - Philadelphia Eagles","NFL"
"09.12.","10:00","Arena Premium 1","Mali fudbal","Novi Beograd","ARENINA LIGA ŠAMPIONA"
"09.12.","16:30","Arena Premium 1","Fudbal","Kairat - Olympiacos","UEFA LIGA ŠAMPIONA"
"09.12.","17:30","Arena Premium 5","Košarka","CSKA - Parma","VTB LIGA"
"09.12.","17:30","Arena Sport 1","Rukomet","Četvrtfinale 1","Svetsko Prvenstvo za Žene"
"09.12.","18:00","Arena Premium 2","Košarka","Besiktas - Lietkabelis","EVROKUP"
"09.12.","18:00","Arena Sport 2","Odbojka","Lublin - Halkbank","LIGA ŠAMPIONA"
"09.12.","18:00","Arena Sport 4","Košarka","Sutjeska - Zlatibor","ABA2 LIGA"
"09.12.","18:45","Arena Premium 1","Fudbal","Bayern - Sporting","UEFA LIGA ŠAMPIONA"
"09.12.","19:00","Arena Premium 4","Košarka","Chemnitz - Panionios","EVROKUP"
"09.12.","19:00","Arena Sport 7","Košarka","Hapoel Jerusalem - Hamburg Towers","EVROKUP"
"09.12.","19:30","Arena Sport 6","Košarka","Bourg - Trento","EVROKUP"
"09.12.","20:00","Arena Sport 4","Košarka","Borac - Vojvodina","ABA2 LIGA"
"09.12.","20:30","Arena Sport 1","Rukomet","Četvrtfinale 2","Svetsko Prvenstvo za Žene"
"09.12.","20:30","Arena Sport 8","Košarka","Elan Chalon - Alba Berlin","FIBA LIGA ŠAMPIONA"
"09.12.","21:00","Arena Premium 1","Fudbal","Inter - Liverpool","UEFA LIGA ŠAMPIONA"
"09.12.","21:00","Arena Premium 2","Fudbal","Barcelona - Eintracht Frankfurt","UEFA LIGA ŠAMPIONA"
"09.12.","21:00","Arena Premium 3","Fudbal","PSV - Atletico","UEFA LIGA ŠAMPIONA"
"09.12.","21:00","Arena Premium 4","Fudbal","Atalanta - Chelsea","UEFA LIGA ŠAMPIONA"
"09.12.","21:00","Arena Premium 5","Fudbal","Tottenham - Slavia","UEFA LIGA ŠAMPIONA"
"09.12.","21:00","Arena Sport 2","Fudbal","Monaco - Galatasaray","UEFA LIGA ŠAMPIONA"
