Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
30.01.,01:30,Arena Premium 2,Fudbal,Botafogo - Cruzeiro,BRAZILSKA LIGA
30.01.,02:00,Arena Premium 4,Hokej,St. Louis Blues - Florida Panthers,NHL
30.01.,12:00,Arena Premium 1,Fudbal,Žreb,LIGA ŠAMPIONA
30.01.,13:00,Arena Premium 1,Fudbal,Žreb,LIGA EVROPE
30.01.,15:00,Arena Premium 3,Rukomet,"Portugal - Švedska, meč 5. mesto",EVROPSKO PRVENSTVO (M)
30.01.,17:00,Arena Premium 2,Košarka,Onvo - Besiktas,TURSKA LIGA
30.01.,17:00,Arena Premium 4,Odbojka,Leningradka - Proton,RUSKA LIGA (Ž)
30.01.,17:30,Arena Sport 3,Hokej,Spartak - SKA,KHL
30.01.,17:45,Arena Premium 3,Rukomet,"Nemačka - Hrvatska, polufinale",EVROPSKO PRVENSTVO (M)
30.01.,18:00,Arena Premium 5,Odbojka,Ub - TENT,SUPERLIGA (Ž)
30.01.,18:00,Arena Sport 4,Fudbal,Antalyaspor - Trabzonspor,TURSKA LIGA
30.01.,18:00,Arena Sport 9,Fudbal,Istra - Lokomotiva,HRVATSKA LIGA
30.01.,18:00,Arena 1X2,Fudbal,Zaglebie - GKS,POLJSKA LIGA
30.01.,18:30,Arena Sport 1,Fudbal,Magdeburg - Hannover,NEMAČKA 2. LIGA
30.01.,18:30,Arena Sport 2,Fudbal,Nurnberg - Munster,NEMAČKA 2. LIGA
30.01.,19:00,Arena Premium 1,Košarka,Evroliga: Studio,EVROLIGA
30.01.,19:30,Arena Premium 2,Košarka,Monaco - Virtus Bologna,EVROLIGA
30.01.,20:00,Arena Premium 1,Košarka,Crvena zvezda - Dubai,EVROLIGA
30.01.,20:00,Arena Sport 10,Košarka,Metalac - Tamiš,KLS
30.01.,20:30,Arena Premium 3,Rukomet,"Danska - Island, polufinale",EVROPSKO PRVENSTVO (M)
30.01.,20:30,Arena Premium 5,Košarka,Baskonia - Zalgiris,EVROLIGA
30.01.,20:30,Arena Sport 3,Fudbal,Koln - Wolfsburg,NEMAČKA LIGA
30.01.,20:30,Arena Sport 6,Košarka,Saint-Quentin - Limoges,FRANCUSKA LIGA
30.01.,20:30,Arena 1X2,Fudbal,Real Sociedad B - Las Palmas,ŠPANSKA 2. LIGA
30.01.,20:45,Arena Premium 4,Košarka,ASVEL - Panathinaikos,EVROLIGA
30.01.,20:45,Arena Sport 1,Fudbal,Lazio - Genoa,ITALIJANSKA LIGA
30.01.,20:45,Arena Sport 4,Fudbal,Lens - Le Havre,FRANCUSKA LIGA
30.01.,21:00,Arena Sport 2,Fudbal,Espanyol - Alaves,ŠPANSKA LIGA
30.01.,21:00,Arena Sport 5,Fudbal,Bristol - Derby,CHAMPIONSHIP
30.01.,22:00,Arena Premium 1,Košarka,Evroliga: Studio,EVROLIGA
31.01.,01:30,Arena Premium 1,Košarka,Orlando - Toronto,NBA
31.01.,04:00,Arena Premium 1,Košarka,Golden State - Detroit,NBA
31.01.,09:15,Arena Premium 2,Moto Sport,Middle East Trophy - Race 1,FORMULA REGIONAL
31.01.,09:15,Adrenalin,Moto Sport,Middle East Trophy - Race 1,FORMULA REGIONAL
31.01.,12:00,Arena Sport 1,Odbojka,Kuzeyboru - Vakifbank,TURSKA LIGA Ž
31.01.,13:00,Arena Sport 2,Fudbal,Bochum - Schalke,NEMAČKA 2. LIGA
31.01.,13:00,Arena Sport 3,Fudbal,E. Braunschweig - Karlsruhe,NEMAČKA 2. LIGA
31.01.,13:30,Arena Premium 5,Košarka,Karsiyaka - Fenerbahce,TURSKA LIGA
31.01.,13:30,Arena 1X2,Fudbal,Stoke - Southampton,CHAMPIONSHIP
31.01.,14:00,Arena Premium 3,Fudbal,Oviedo - Girona,ŠPANSKA LIGA
31.01.,14:00,Arena Sport 1,Fudbal,Troyes - Le Mans,FRANCUSKA 2. LIGA
31.01.,15:00,Arena Premium 4,Fudbal,Pisa - Sassuolo,ITALIJANSKA LIGA
31.01.,15:00,Arena Sport 9,Fudbal,Gorica - Hajduk,HRVATSKA LIGA
31.01.,15:30,Arena Premium 5,Fudbal,Multiprenos,NEMAČKA LIGA
31.01.,15:30,Arena Sport 2,Fudbal,Frankfurt - Leverkusen,NEMAČKA LIGA
31.01.,15:30,Arena Sport 5,Fudbal,Hoffenheim - Union Berlin,NEMAČKA LIGA
31.01.,15:30,Arena Sport 6,Fudbal,Leipzig - Mainz,NEMAČKA LIGA
31.01.,16:00,Arena Premium 2,Fudbal,Leeds - Arsenal,ENGLESKA LIGA
31.01.,16:00,Arena Premium 3,Fudbal,Brighton - Everton,ENGLESKA LIGA
31.01.,16:00,Arena Sport 1,Fudbal,Wolverhampton - Bournemouth,ENGLESKA LIGA
31.01.,16:00,Arena Sport 3,Fudbal,Portsmouth - WBA,CHAMPIONSHIP
31.01.,16:00,Arena Sport 7,Odbojka,Zenit Kazan - Belogorie,RUSKA LIGA
31.01.,16:15,Arena 1X2,Fudbal,Osasuna - Villarreal,ŠPANSKA LIGA
31.01.,16:30,Arena Sport 4,Fudbal,AZ Alkmaar - NEC,HOLANDSKA LIGA
31.01.,17:00,Arena Premium 1,Fudbal,Paris - Marseille,FRANCUSKA LIGA
31.01.,17:00,Arena Sport 8,Odbojka,Eczacibasi - Nilufer,TURSKA LIGA Ž
31.01.,17:15,Arena Sport 9,Košarka,Olympiacos - Peristeri,GRČKA LIGA
31.01.,17:30,Arena Sport 2,Košarka,Spartak - Budućnost,ABA LIGA
31.01.,18:00,Arena Premium 5,Fudbal,Napoli - Fiorentina,ITALIJANSKA LIGA
31.01.,18:00,Arena Sport 6,Fudbal,Besiktas - Konyaspor,TURSKA LIGA
31.01.,18:00,Arena Sport 7,Odbojka,Grottazzolina - Monza,ITALIJANSKA LIGA
31.01.,18:00,Adrenalin,Moto Sport,Round 4 - Mađarska,SuperEnduro 2026
31.01.,18:15,Arena Sport 5,Košarka,Tortona - Udine,ITALIJANSKA LIGA
31.01.,18:30,Arena Premium 2,Fudbal,Chelsea - West Ham,ENGLESKA LIGA
31.01.,18:30,Arena Premium 3,Fudbal,Levante - Atletico,ŠPANSKA LIGA
31.01.,18:30,Arena Sport 1,Fudbal,HSV - Bayern,NEMAČKA LIGA
31.01.,18:30,Arena Sport 3,Hokej,Philadelphia Flyers - Los Angeles Kings,NHL
31.01.,18:30,Arena Sport 4,Košarka,Turk Telekom - Tofas,TURSKA LIGA
31.01.,19:00,Arena Premium 1,Košarka,Partizan - Cluj,ABA LIGA
31.01.,19:00,Arena Premium 4,Fudbal,Lorient - Nantes,FRANCUSKA LIGA
31.01.,19:00,Arena Sport 8,Rukomet,Bor - Bekament,SUPERLIGA SRBIJE Ž
31.01.,20:00,Arena Sport 6,Fudbal,Saint-Etienne - Bologne,FRANCUSKA 2. LIGA
31.01.,20:00,Arena Sport 9,Vaterpolo,Primorac - Šabac,Regionalna vaterpolo liga
31.01.,20:00,Arena Sport 10,Košarka,Sloboda - Sloga,KLS
31.01.,20:15,Arena 1X2,Fudbal,Lech - Lechia,POLJSKA LIGA
31.01.,20:30,Arena Sport 2,Fudbal,Kaiserslautern - Elversberg,NEMAČKA 2. LIGA
31.01.,20:45,Arena Premium 3,Fudbal,Cagliari - Verona,ITALIJANSKA LIGA
