"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"09.11.","01:00","Arena 3 Premium","Fudbal","Sao Paulo - RB Bragantino","BRAZILSKA LIGA"
"09.11.","01:30","Adrenalin","Moto Sport","Japan - Live Stage 4","WRC"
"09.11.","03:00","Arena 1 Premium","Košarka","Denver - Indiana","NBA"
"09.11.","06:00","Adrenalin","Moto Sport","Japan - Live Stage 5","WRC"
"09.11.","07:30","Arena Sport 7","Golf","ABU DHABI HSBC CHAMPIONSHIP - Dan 4","DP WORLD TOUR 2025"
"09.11.","11:00","Arena 4 Premium","Fudbal","Krylya Sovetov - Zenit","RUSKA LIGA"
"09.11.","11:00","Arena 5 Premium","Košarka","Manisa - Trabzonspor","TURSKA LIGA"
"09.11.","11:30","Arena Tenis","Tenis","Turin - Afternoon Session, doubles","ATP Finals - Turin"
"09.11.","12:00","Arena 1 Premium","Košarka","Lokomotiv - Zenit","VTB LIGA"
"09.11.","12:00","Arena 3 Premium","Košarka","Olympiacos - Karditsa","GRČKA LIGA"
"09.11.","12:00","Arena Sport 4","Košarka","Trapani - Cremona","ITALIJANSKA LIGA"
"09.11.","12:15","Arena Sport 2","Košarka","Girona - Barcelona","ŠPANSKA LIGA"
"09.11.","12:15","Arena Sport 3","Fudbal","Utrecht - Ajax","HOLANDSKA LIGA"
"09.11.","12:15","Adrenalin","Moto Sport","Portugal: Trka","MOTO 2"
"09.11.","12:30","Arena 2 Premium","Fudbal","Atalanta -  Sassuolo","ITALIJANSKA LIGA"
"09.11.","13:15","Arena Sport 8","Fudbal","Lokomotiv - Orenburg","RUSKA LIGA"
"09.11.","13:30","Arena 5 Premium","Fudbal","E. Braunschweig - Bochum","NEMAČKA 2. LIGA"
"09.11.","13:30","Arena Sport 1","Fudbal","Magdeburg - Paderborn","NEMAČKA 2. LIGA"
"09.11.","14:00","Arena 1 Premium","Fudbal","Athletic - Oviedo","ŠPANSKA LIGA"
"09.11.","14:00","Arena 3 Premium","Fudbal","Kifisia - Olympiacos","GRČKA LIGA"
"09.11.","14:00","Arena Tenis","Tenis","Turin - Afternoon Session, singles","ATP Finals - Turin"
"09.11.","14:00","Arena Sport 9","Rukomet","Esbjerg - Budućnost","EHF LIGA ŠAMPIONA (Ž)"
"09.11.","14:00","Adrenalin","Moto Sport","Portugal: Trka","MOTO GP"
"09.11.","15:00","Arena 2 Premium","Fudbal","Crystal Palace - Brighton","ENGLESKA LIGA"
"09.11.","15:00","Arena 4 Premium","Fudbal","Bologna - Napoli","ITALIJANSKA LIGA"
"09.11.","15:00","Arena Sport 2","Košarka","Dubai - SC Derby","ABA LIGA"
"09.11.","15:00","Arena Sport 3","Fudbal","Aston Villa - Bournemouth","ENGLESKA LIGA"
