"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"03.05.","03:00","Arena 1 Premium","Košarka","Golden State - Houston, G6","NBA"
"03.05.","11:15","Arena Sport 1","Moto Sport","Misano Race 1","F4 Italian Championship"
"03.05.","12:00","Arena Sport 3","Košarka","Mornar - Igokea","ABA LIGA"
"03.05.","12:00","Arena Sport 4","Košarka","Mersin - Bursaspor","TURSKA LIGA"
"03.05.","13:00","Arena 3 Premium","Fudbal","Darmstadt - HSV","NEMAČKA 2. LIGA"
"03.05.","13:00","Arena Sport 2","Atletika","Shanghai/Keqiao","DIJAMANTSKA LIGA"
"03.05.","13:00","Arena Sport 8","Hokej","Salavat - Lokomotiv, PF1 G4","KHL"
"03.05.","13:30","Arena 1 Premium","Fudbal","Aston Villa - Fulham","ENGLESKA LIGA"
"03.05.","13:30","Arena Sport 1","Fudbal","West Brom - Luton","CHAMPIONSHIP"
"03.05.","13:30","Arena Sport 5","Fudbal","Coventry - Middlesbrough","CHAMPIONSHIP"
"03.05.","14:00","Arena 2 Premium","Fudbal","Alaves - Atletico","ŠPANSKA LIGA"
"03.05.","15:00","Arena Sport 2","Fudbal","Cagliari - Udinese","ITALIJANSKA LIGA"
"03.05.","15:00","Arena Sport 4","Fudbal","Parma - Como","ITALIJANSKA LIGA"
"03.05.","15:00","Arena Sport 6","Odbojka","Milano - Conegliano, polufinale 1","LIGA ŠAMPIONA Ž"
"03.05.","15:00","Arena Sport 1x2","Rukomet","Blomberg - Ikast, polufinale 1","EHF LIGA EVROPE (Ž)"
"03.05.","15:30","Arena 1 Premium","Fudbal","Leipzig - Bayern","NEMAČKA LIGA"
"03.05.","15:30","Arena Sport 1","Tenis","Teren Manolo Santana, ATP Finale Dubla","Masters - Madrid"
"03.05.","15:30","Arena Sport 7","Fudbal","St Pauli - Stuttgart","NEMAČKA LIGA"
"03.05.","15:30","Arena Sport 9","Fudbal","Borussia (M) - Hoffenheim","NEMAČKA LIGA"
"03.05.","16:00","Arena 2 Premium","Fudbal","Everton - Ipswich","ENGLESKA LIGA"
"03.05.","16:00","Arena Sport 3","Fudbal","Leicester - Southampton","ENGLESKA LIGA"
"03.05.","16:00","Arena Sport 8","Fudbal","Lokomotiv - Orenburg","RUSKA LIGA"
"03.05.","16:00","Arena Sport 10","Fudbal","Hajduk  - Dinamo","HRVATSKA LIGA"
"03.05.","16:15","Arena Sport 5","Fudbal","Villarreal - Osasuna","ŠPANSKA LIGA"
"03.05.","17:00","Arena Sport 2","Fudbal","Strasbourg - PSG","FRANCUSKA LIGA"
"03.05.","17:00","Arena Sport 4","Košarka","Tofas - Bahcesehir","TURSKA LIGA"
"03.05.","18:00","Arena 1 Premium","Moto Sport","Majami: Sprint","FORMULA 1"
"03.05.","18:00","Arena 3 Premium","Fudbal","Lecce - Napoli","ITALIJANSKA LIGA"
"03.05.","18:00","Arena Sport 6","Odbojka","VakifBank - Scandicci, polufinale 2","LIGA ŠAMPIONA Ž"
"03.05.","18:00","Arena Sport 8","Rukomet","Thuringer - Dijon, polufinale 2","EHF LIGA EVROPE (Ž)"
"03.05.","18:00","Arena Sport 9","Fudbal","Galatasaray - Sivasspor","TURSKA LIGA"
"03.05.","18:30","Arena 2 Premium","Fudbal","Arsenal - Bourenmouth","ENGLESKA LIGA"
"03.05.","18:30","Arena Sport 1","Tenis","Teren Manolo Santana, WTA Finale","Masters - Madrid"
"03.05.","18:30","Arena Sport 3","Fudbal","Dortmund - Wolfsburg","NEMAČKA LIGA"
"03.05.","18:30","Arena Sport 5","Fudbal","Las Palmas - Valencia","ŠPANSKA LIGA"
"03.05.","18:30","Arena Sport 7","Fudbal","Al Ahli - Frontale FINALE","AFC LIGA ŠAMPIONA"
"03.05.","18:30","Arena Sport 1x2","Fudbal","Krasnodar - Rubin","RUSKA LIGA"
"03.05.","19:00","Arena Sport 2","Košarka","Krka - Cedevita Olimpija","ABA LIGA"
"03.05.","19:00","Arena Sport 4","Fudbal","Toulouse - Rennes","FRANCUSKA LIGA"
"03.05.","20:00","Arena 3 Premium","Košarka","Hapoel Tel-Aviv - Galil Gilboa, G1","IZRAELSKA LIGA"
"03.05.","20:00","Arena Sport 6","Košarka","Trentino - Reggio Emilia","ITALIJANSKA LIGA"
"03.05.","20:30","Arena Sport 5","Fudbal","Koln - Regensburg","NEMAČKA 2. LIGA"
"03.05.","20:45","Arena 2 Premium","Fudbal","Inter - Verona","ITALIJANSKA LIGA"
"03.05.","20:45","Arena Sport 3","Fudbal","Union SG - Genk","BELGIJSKA LIGA"
"03.05.","20:45","Arena Sport 7","Košarka","Gran Canaria - Granada","ŠPANSKA LIGA"
"03.05.","21:00","Arena 1 Premium","Fudbal","Valladolid - Barcelona","ŠPANSKA LIGA"
"03.05.","21:00","Arena Sport 1","Fudbal","St Etienne - Monaco","FRANCUSKA LIGA"
"03.05.","21:00","Arena Sport 2","Fudbal","PSV -  Fortuna Sittard","HOLANDSKA LIGA"
"03.05.","21:30","Arena Sport 4","Fudbal","Estoril - Benfica","PORTUGALSKA LIGA"
"03.05.","22:00","Arena 3 Premium","Moto Sport","Majami: Kvalifikacije","FORMULA 1"
"04.05.","01:30","Arena 1 Premium","Košarka","Denver - LA Clippers, G7","NBA"
"04.05.","02:00","Arena 3 Premium","Hokej","Dallas Stars - Colorado Avalanche, G7","NHL"
"04.05.","08:30","Arena Sport 4","Basket 3x3","Chengdu, četvrtfinala","FIBA 3x3 World Tour"
"04.05.","10:45","Arena Sport 1","Moto Sport","Misano Race 3","F4 Italian Championship"
"04.05.","12:00","Arena Sport 6","Američki fudbal","Blue Dragons - Vukovi","SAAF Prva Liga Srbije"
"04.05.","12:30","Arena 1 Premium","Fudbal","Empoli - Lazio","ITALIJANSKA LIGA"
"04.05.","12:30","Arena Sport 3","Košarka","Girona - Tenerife","ŠPANSKA LIGA"
