"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"18.10.","00:25","Adrenalin","Moto Sport","Australija: Slobodan Trening 2","MOTO 2"
"18.10.","01:10","Adrenalin","Moto Sport","Australija: Slobodan Trening 2","MOTO GP"
"18.10.","01:50","Adrenalin","Moto Sport","Australija: Kvalifikacije 1","MOTO GP"
"18.10.","02:15","Adrenalin","Moto Sport","Australija: Kvalifikacije 2","MOTO GP"
"18.10.","03:50","Adrenalin","Moto Sport","Australija: Kvalifikacije 1","MOTO 3"
"18.10.","04:15","Adrenalin","Moto Sport","Australija: Kvalifikacije 2","MOTO 3"
"18.10.","04:45","Adrenalin","Moto Sport","Australija: Kvalifikacije 1","MOTO 2"
"18.10.","05:00","Arena Tenis","Tenis","Osaka - Polufinale 1","WTA 250 - Osaka"
"18.10.","05:10","Adrenalin","Moto Sport","Australija: Kvalifikacije 2","MOTO 2"
"18.10.","06:00","Adrenalin","Moto Sport","Australija: Sprint","MOTO GP"
"18.10.","07:00","Arena Tenis","Tenis","Osaka - Polufinale 2","WTA 250 - Osaka"
"18.10.","08:20","Arena Sport 3","Basket 3x3","Macau, grupna faza","FIBA 3x3 World Tour"
"18.10.","08:30","Arena Sport 8","Golf","DP World India Championship - Dan 3","DP WORLD TOUR 2025"
"18.10.","09:00","Arena Tenis","Tenis","Ningbo, Polufinale 1","WTA 500"
"18.10.","10:30","Adrenalin","Moto Sport","Central European - Live Stage 2","WRC"
"18.10.","11:30","Arena Tenis","Tenis","Ningbo, Polufinale 2","WTA 500"
"18.10.","12:00","Arena 4 Premium","Fudbal","Krylya Sovetov - Orenburg","RUSKA LIGA"
"18.10.","12:00","Arena 5 Premium","Košarka","Enisei - CSKA","VTB LIGA"
"18.10.","12:00","Arena Sport 5","Fudbal","Nizhny Novgorod - Akron","RUSKA LIGA"
"18.10.","12:00","Arena Sport 6","Košarka","Erokspor - Beskitas","TURSKA LIGA"
"18.10.","13:00","Arena 3 Premium","Fudbal","Karlsruhe - Kaiserslautern","NEMAČKA 2. LIGA"
"18.10.","13:00","Arena Sport 2","Fudbal","Paderborn - Arminia Bielefeld","NEMAČKA 2. LIGA"
"18.10.","13:00","Arena Sport 4","Klizanje","Grand Prix de France: Plesni parovi - Rhythm Dance","ISU GRAND PRIX"
"18.10.","13:30","Arena 1 Premium","Fudbal","Nottingham Forest - Chelsea","ENGLESKA LIGA"
"18.10.","14:00","Arena 2 Premium","Fudbal","Sevilla - Mallorca","ŠPANSKA LIGA"
"18.10.","14:00","Arena 5 Premium","Fudbal","Dunkerque - Montpellier","FRANCUSKA 2. LIGA"
"18.10.","14:00","Arena Sport 5","Fudbal","Sarpsborg - Bodo/Glimt","NORVEŠKA LIGA"
"18.10.","14:00","Adrenalin","Moto Sport","Central European - Live Stage 3","WRC"
"18.10.","14:15","Arena Sport 10","Fudbal","Spartak - Rostov","RUSKA LIGA"
"18.10.","14:30","Arena Sport 1","Tenis","Polufinale 1","ATP 250 - Stockholm"
"18.10.","14:30","Arena Sport 6","Košarka","Turk Telekom - Petkim Spor","TURSKA LIGA"
"18.10.","15:00","Arena Sport 2","Fudbal","Lecce - Sassuolo","ITALIJANSKA LIGA"
"18.10.","15:00","Arena Sport 4","Fudbal","Pisa - Verona","ITALIJANSKA LIGA"
"18.10.","15:30","Arena 3 Premium","Fudbal","Multiprenos","NEMAČKA LIGA"
"18.10.","15:30","Arena Tenis","Tenis","Polufinale 1","ATP 250 - Brussels"
"18.10.","15:30","Arena Sport 7","Fudbal","Leipzig - HSV","NEMAČKA LIGA"
"18.10.","15:30","Arena Sport 8","Fudbal","Mainz  - Bayer Leverkusen","NEMAČKA LIGA"
"18.10.","15:30","Arena Sport 9","Fudbal","Wolfsburg - Stuttgart","NEMAČKA LIGA"
"18.10.","16:00","Arena 1 Premium","Fudbal","Manchester City - Everton","ENGLESKA LIGA"
"18.10.","16:00","Arena 4 Premium","Fudbal","Brighton - Newcastle","ENGLESKA LIGA"
"18.10.","16:00","Arena 5 Premium","Fudbal","Crystal Palace - Bournemouth","ENGLESKA LIGA"
"18.10.","16:00","Arena Sport 3","Fudbal","Sunderland - Wolverhampton","ENGLESKA LIGA"
"18.10.","16:00","Arena Sport 5","Fudbal","Burnley - Leeds","ENGLESKA LIGA"
"18.10.","16:00","Arena Sport 1x2","Fudbal","Multiprenos","ENGLESKA LIGA"
"18.10.","16:15","Arena 2 Premium","Fudbal","Barcelona - Girona","ŠPANSKA LIGA"
"18.10.","17:00","Arena Sport 1","Fudbal","Nice - Lyon","FRANCUSKA LIGA"
"18.10.","17:00","Arena Sport 2","Fudbal","Tirol - Austria","AUSTRIJSKA LIGA"
"18.10.","17:30","Arena Tenis","Tenis","Polufinale 2","ATP 250 - Brussels"
"18.10.","18:00","Arena 4 Premium","Fudbal","Torino - Napoli","ITALIJANSKA LIGA"
"18.10.","18:00","Arena Sport 5","Tenis","Polufinale 2","ATP 250 - Stockholm"
"18.10.","18:00","Arena Sport 8","Fudbal","Dinamo - Osijek","HRVATSKA LIGA"
"18.10.","18:00","Arena Sport 1x2","Fudbal","Thun - Servette","ŠVAJCARSKA LIGA"
"18.10.","18:30","Arena 2 Premium","Fudbal","Fulham - Arsenal","ENGLESKA LIGA"
"18.10.","18:30","Arena 3 Premium","Fudbal","Bayern - Borussia Dortmund","NEMAČKA LIGA"
"18.10.","18:30","Arena 5 Premium","Fudbal","Villarreal - Betis","ŠPANSKA LIGA"
"18.10.","18:45","Arena Sport 3","Fudbal","Lokomotiv - CSKA","RUSKA LIGA"
"18.10.","18:45","Arena Sport 7","Fudbal","PSV - GA Eagles","HOLANDSKA LIGA"
"18.10.","18:45","Arena Sport 9","Fudbal","Kilmarnock - Hearts","ŠKOTSKA LIGA"
