Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
05.07.,10:25,Adrenalin,Moto Sport,Velika Britanija: Trka,FORMULA 3
05.07.,12:00,Arena Sport 1,Tenis,"Teren 2, dan 7",WIMBLEDON
05.07.,13:00,Arena Sport 7,Golf,"BMW International Open, dan 4",DP WORLD TOUR
05.07.,13:15,Adrenalin,Moto Sport,Velika Britanija: Trka,FORMULA 2
05.07.,13:30,Arena Premium 2,Basket 3x3,"Marseille, četvrtfinala",FIBA 3x3 World Tour
05.07.,13:30,Arena Sport 8,Moto Sport,Norisring: Trka 2,DTM
05.07.,14:00,Arena Premium 5,Tenis,"Teren 1, dan 7",WIMBLEDON
05.07.,14:30,Arena Tenis,Tenis,"Centralni teren, dan 7",WIMBLEDON
05.07.,15:15,Arena Sport 10,Konjički sport,Pehar grada Ada,KASAČKE TRKE
05.07.,15:15,Adrenalin,Moto Sport,Velika Britanija: Trka,FORMULA 1
05.07.,15:50,Arena Sport 8,Moto Sport,Hungaroring - Trka 2,FORMULA REGIONAL
05.07.,16:15,Arena Premium 4,Košarka,Utakmica za 3.mesto,Svetsko Prvenstvo za kadete (U17) (M)
05.07.,16:35,Arena Premium 2,Basket 3x3,"Marseille, polufinala i finale",FIBA 3x3 World Tour
05.07.,17:00,Arena Premium 1,Fudbal,Srbija - Hrvatska,UEFA U19 Evropsko Prvenstvo
05.07.,18:00,Arena Sport 2,Basket 3x3,Novi Sad: Kvalifikacije za Quest U23 League,BG U23 League
05.07.,19:00,Arena Sport 3,Basket 3x3,Plav Open 2K26,Montenegro 3x3 2k26
05.07.,19:15,Arena Premium 4,Košarka,Finale,Svetsko Prvenstvo za kadete (U17) (M)
05.07.,20:30,Arena Premium 2,Košarka,Crna Gora - Rumunija,Svetsko prvenstvo - Kvalifikacije
05.07.,22:00,Arena Premium 1,Fudbal,Brazil - Norveška,FIFA SVETSKO PRVENSTVO
06.07.,00:00,Adrenalin,Moto Sport,Chicago,NASCAR CUP SERIES
06.07.,02:00,Arena Premium 1,Fudbal,Meksiko - Engleska,FIFA SVETSKO PRVENSTVO
06.07.,12:00,Arena Premium 5,Tenis,"Teren 2, dan 8",WIMBLEDON
06.07.,14:00,Arena Premium 4,Tenis,"Teren 1, dan 8",WIMBLEDON
06.07.,14:30,Arena Tenis,Tenis,"Centralni teren, dan 8",WIMBLEDON
06.07.,17:30,Arena Premium 1,Fudbal,Partizan – Neftci,PRIJATELJSKE UTAKMICE
06.07.,17:30,Arena Sport 10,Fudbal,Partizan – Neftci,PRIJATELJSKE UTAKMICE
06.07.,20:00,Arena Premium 2,Košarka,Srbija - BIH,Svetsko prvenstvo - Kvalifikacije
06.07.,20:00,Arena Premium 3,Košarka,Slovenija - Švedska,Svetsko prvenstvo - Kvalifikacije
06.07.,21:00,Arena Premium 1,Fudbal,Portugal - Španija,FIFA SVETSKO PRVENSTVO
07.07.,02:00,Arena Premium 1,Fudbal,SAD - Belgija,FIFA SVETSKO PRVENSTVO
07.07.,14:00,Arena Premium 5,Tenis,"Teren 1, dan 9",WIMBLEDON
07.07.,14:30,Arena Tenis,Tenis,"Centralni teren, dan 9",WIMBLEDON
07.07.,17:30,Arena Premium 2,Fudbal,Železničar – CSKA 1948,PRIJATELJSKE UTAKMICE
07.07.,17:30,Arena Sport 10,Fudbal,Železničar – CSKA 1948,PRIJATELJSKE UTAKMICE
07.07.,18:00,Arena Premium 1,Fudbal,Osmina finala,FIFA SVETSKO PRVENSTVO
07.07.,18:30,Arena Premium 4,Fudbal,Radnički 1923 – Budućnost Podgorica,PRIJATELJSKE UTAKMICE
07.07.,19:00,Arena Sport 1,Fudbal,Vardar - KuPS,UEFA Liga Šampiona - Kvalifikacije
07.07.,20:15,Arena Sport 2,Bejzbol,Milwaukee Brewers - St. Louis Cardinals,Major League Baseball
07.07.,20:30,Arena Premium 4,Fudbal,Tre Fiori - Larne,UEFA LIGA ŠAMPIONA - Kvalifikacije
07.07.,20:30,Arena 1X2,Fudbal,Borac BL - Levski Sofia,UEFA Liga Šampiona - Kvalifikacije
07.07.,22:00,Arena Premium 1,Fudbal,Osmina finala,FIFA SVETSKO PRVENSTVO
