Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
01.08.,04:30,Arena Tenis,Tenis,Polufinale 1,ATP 250 - Los Cabos
01.08.,06:30,Arena Tenis,Tenis,Polufinale 2,ATP 250 - Los Cabos
01.08.,09:00,Arena Premium 1,Odbojka,Polufinale 1: Slovenija - Poljska,Liga Nacija
01.08.,11:00,Adrenalin,Moto Sport,Finska - Live Stage 3,WRC
01.08.,13:00,Arena Sport 1,Fudbal,Akron - Rubin,RUSKA LIGA
01.08.,13:30,Arena Premium 1,Fudbal,Manchester City - Inter,PRIJATELJSKE UTAKMICE
01.08.,13:30,Arena Premium 2,Odbojka,Polufinale 2: Japan - SAD,Liga Nacija
01.08.,14:45,Arena 1X2,Fudbal,Piast - Wisla Krakow,POLJSKA LIGA
01.08.,15:15,Arena Premium 3,Fudbal,CSKA - Krylya Sovetov,RUSKA LIGA
01.08.,16:00,Arena Premium 1,Fudbal,Falkrik - St. Mirren,ŠKOTSKA LIGA
01.08.,16:00,Arena Sport 1,Fudbal,Cardiff - Roma,PRIJATELJSKE UTAKMICE
01.08.,16:30,Arena Premium 4,Skokovi u vodu,Bosna i Hercegovina: Mostar,Red Bull Cliff Diving World Series
01.08.,17:00,Arena Premium 5,Fudbal,Tirol - Sturm,AUSTRIJSKA LIGA
01.08.,17:00,Arena Sport 2,Fudbal,HSV - Everton,PRIJATELJSKE UTAKMICE
01.08.,17:00,Arena Sport 3,Basket 3x3,Novi Beograd - kup,BG U23 League
01.08.,17:30,Arena Sport 4,Fudbal,Dinamo Makhachkala - Lokomotiv,RUSKA LIGA
01.08.,17:30,Arena 1X2,Fudbal,Wieczysta - Lech,POLJSKA LIGA
01.08.,18:00,Arena Premium 3,Fudbal,Basel - Lausanne,ŠVAJCARSKA LIGA
01.08.,18:00,Arena Sport 1,Fudbal,Lyngby - AGF,DANSKA LIGA
01.08.,18:00,Adrenalin,Moto Sport,Finska - Live Stage 4,WRC
01.08.,18:30,Arena Premium 2,Fudbal,Aberdeen - Hearts,ŠKOTSKA LIGA
01.08.,19:00,Arena Premium 1,MMA,Uros Medić vs Daniel Rodriguez,UFC Fight Night 
01.08.,19:30,Arena Premium 4,Rukomet,Srbija - Italija,Evropsko prvenstvo U18 (M)
01.08.,19:30,Arena Premium 5,Fudbal,Salzburg - Hartberg,AUSTRIJSKA LIGA
01.08.,19:45,Arena Sport 2,Fudbal,Baltika - Dinamo,RUSKA LIGA
01.08.,20:00,Arena Premium 3,Fudbal,"Komo kup: Lens - Villareal, finale",PRIJATELJSKE UTAKMICE
01.08.,20:00,Arena Tenis,Tenis,Polufinale 1 - žene,ATP/WTA 500 - Washington
01.08.,20:30,Arena 1X2,Fudbal,Thun - Young Boys,ŠVAJCARSKA LIGA
01.08.,21:15,Arena Premium 4,Fudbal,Porto - Torreense,PORTUGALSKI SUPERKUP
01.08.,22:00,Arena Tenis,Tenis,Polufinale 2 - žene,ATP/WTA 500 - Washington
02.08.,00:30,Arena Tenis,Tenis,Polufinale 1 - muškarci,ATP/WTA 500 - Washington
02.08.,01:30,Arena Premium 1,Fudbal,Racing - Tigre,ARGENTINSKA LIGA
02.08.,02:30,Arena Tenis,Tenis,Polufinale 2 - muškarci,ATP/WTA 500 - Washington
02.08.,05:00,Arena Tenis,Tenis,Finale,ATP 250 - Los Cabos
02.08.,09:30,Adrenalin,Moto Sport,Finska - Live Stage 5,WRC
02.08.,09:40,Arena Premium 1,Odbojka,Meč za 3.mesto,Liga Nacija
02.08.,12:00,Adrenalin,Moto Sport,Finska - Live Stage 6,WRC
02.08.,13:30,Arena Premium 1,Odbojka,FINALE,Liga Nacija
02.08.,14:00,Arena Premium 5,Fudbal,Union Berlin - Cagliari,PRIJATELJSKE UTAKMICE
02.08.,14:45,Arena 1X2,Fudbal,Legia - Zaglebie,POLJSKA LIGA
02.08.,15:00,Arena Premium 2,Fudbal,Orenburg - Zenit,RUSKA LIGA
