"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"25.05.","02:00","Arena 2 Premium","Hokej","Florida Panthers - Carolina Hurricanes, G3","NHL"
"25.05.","02:30","Arena 1 Premium","Košarka","Minnesota - Oklahoma, G3","NBA"
"25.05.","08:00","Arena 1 Premium","Moto Sport","Monako: Trka","FORMULA 3"
"25.05.","09:00","Arena 1 Premium","Moto Sport","Vallelunga, Trka 3","F4 Italian Championship"
"25.05.","09:40","Arena 1 Premium","Moto Sport","Monako: Trka","FORMULA 2"
"25.05.","12:00","Arena 2 Premium","Moto Sport","Monako: Trka","Porsche Supercup"
"25.05.","12:00","Arena Sport 1","Košarka","Lleda - Unicaja","ŠPANSKA LIGA"
"25.05.","12:00","Arena Sport 3","Odbojka na pesku","Spiez, muškarci finale","Beach Pro Tour"
"25.05.","12:15","Arena 3 Premium","Moto Sport","Velika Britanija: Trka","MOTO 2"
"25.05.","13:00","Arena 1 Premium","Košarka","Tenerife - Valencia","ŠPANSKA LIGA"
"25.05.","13:00","Arena Sport 3","Odbojka na pesku","Spiez, žene finale","Beach Pro Tour"
"25.05.","13:30","Arena Sport 1x2","Basket 3x3","Marseille, četvrtfinala, polufinala i finale","FIBA 3x3 World Tour"
"25.05.","14:00","Arena 2 Premium","Fudbal","Girona - Atletico","ŠPANSKA LIGA"
"25.05.","14:00","Arena 3 Premium","Moto Sport","Velika Britanija: Trka","MOTO GP"
"25.05.","14:00","Arena Sport 2","Fudbal","Charlton - Leyton Orient, finale","LEAGUE ONE"
"25.05.","14:00","Arena Sport 6","Fudbal","Goteborg - Malmo","ŠVEDSKA LIGA"
"25.05.","15:00","Arena 3 Premium","Moto Sport","Monako: Trka","FORMULA 1"
"25.05.","15:00","Arena Sport 1","Rukomet","Kiel - Melsungen, meč za 3. mesto","EHF LIGA EVROPE"
"25.05.","15:00","Arena Sport 9","Košarka","Braunschweig - Wurzburg, G3","NEMAČKA LIGA"
"25.05.","15:20","Arena Sport 5","Hokej","Švedska - Danska, Meč za 3. mesto","SVETSKO PRVENSTVO"
"25.05.","15:30","Arena Sport 3","Moto Sport","Velika Britanija: Trka","MOTO 3"
