Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
08.07.,08:30,Arena Premium 2,Odbojka,Tajland - SAD,Liga Nacija (Ž)
08.07.,11:00,Arena Premium 3,Fudbal,Zemun – Radnik Bijeljina,PRIJATELJSKE UTAKMICE
08.07.,11:00,Arena Sport 10,Fudbal,Zemun – Radnik Bijeljina,PRIJATELJSKE UTAKMICE
08.07.,12:20,Arena Premium 2,Odbojka,Japan - Brazil,Liga Nacija (Ž)
08.07.,13:00,Arena Sport 5,Odbojka,Francuska - Holandija,Liga Nacija (Ž)
08.07.,14:00,Arena Premium 5,Tenis,"Teren 1, dan 10",WIMBLEDON
08.07.,14:30,Arena Premium 2,Odbojka,Kina - Kanada,Liga Nacija (Ž)
08.07.,14:30,Arena Tenis,Tenis,"Centralni teren, dan 10",WIMBLEDON
08.07.,16:30,Arena Premium 2,Odbojka,Češka - Nemačka,Liga Nacija (Ž)
08.07.,17:15,Arena Sport 2,Odbojka,Finale G1: Finska - Holandija,CEV EUROPEAN LEAGUE
08.07.,18:00,Arena Sport 3,Odbojka,Finale G1: Švedska - Slovenija,CEV EUROPEAN LEAGUE Ž
08.07.,20:00,Arena Premium 1,Odbojka,Srbija - Bugarska,Liga Nacija (Ž)
08.07.,21:45,Arena Premium 4,Bejzbol,Toronto Blue Jays - San Francisco Giants,Major League Baseball
09.07.,06:00,Arena Premium 2,Odbojka,SAD - Poljska,Liga Nacija (Ž)
09.07.,11:00,Arena Premium 2,Odbojka,Belgija - Kanada,Liga Nacija (Ž)
09.07.,14:30,Arena Premium 2,Odbojka,Kina - Ukrajina,Liga Nacija (Ž)
09.07.,14:30,Arena Tenis,Tenis,Polufinale 1 - žene,WIMBLEDON
09.07.,16:30,Arena Premium 2,Odbojka,Češka - Holandija,Liga Nacija (Ž)
09.07.,17:00,Arena Tenis,Tenis,Polufinale 2 - žene,WIMBLEDON
09.07.,17:30,Arena Premium 4,Fudbal,Železničar – Debrecin,PRIJATELJSKE UTAKMICE
09.07.,17:30,Arena Sport 10,Fudbal,Železničar – Debrecin,PRIJATELJSKE UTAKMICE
09.07.,18:00,Arena Premium 5,Fudbal,Novi Pazar - Radnik,PRIJATELJSKE UTAKMICE
