"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"25.09.","00:00","Arena 1 Premium","Fudbal","Atletico MG - Bolivar","COPA SUDAMERICANA"
"25.09.","02:30","Arena 1 Premium","Fudbal","Palmeiras - River Plate","COPA LIBERTADORES"
"25.09.","02:30","Arena 3 Premium","Fudbal","Once Caldas - Independiente","COPA SUDAMERICANA"
"25.09.","09:30","Arena 2 Premium","Odbojka","SAD - Bugarska","Svetsko prvenstvo (M)"
"25.09.","14:00","Arena 2 Premium","Odbojka","Četvrtfinale 4","Svetsko prvenstvo (M)"
"25.09.","16:00","Arena Sport 1","Hokej","Traktor - Avangard","KHL"
"25.09.","17:00","Arena 3 Premium","Košarka","Meč za 3. mesto","VTB SUPERCUP"
"25.09.","18:30","Arena 5 Premium","Fudbal","Genoa - Empoli","ITALIJANSKI KUP"
"25.09.","18:40","Arena Sport 6","Bejzbol","Cincinnati Reds - Pittsburgh Pirates","Major League Baseball"
"25.09.","18:45","Arena 1 Premium","Fudbal","Lille - Brann","UEFA LIGA EVROPE"
"25.09.","18:45","Arena 2 Premium","Fudbal","GA Eagles - FCSB","UEFA LIGA EVROPE"
"25.09.","18:45","Arena Sport 1","Rukomet","Kielce - Fuchse Berlin","EHF LIGA ŠAMPIONA"
"25.09.","18:45","Arena Sport 2","Rukomet","Zagreb - Barcelona","EHF LIGA ŠAMPIONA"
"25.09.","19:00","Arena Sport 3","Rukomet","Kiel - Minden","BUNDESLIGA"
"25.09.","19:30","Arena 4 Premium","Fudbal","Osasuna - Elche","ŠPANSKA LIGA"
"25.09.","20:00","Arena 3 Premium","Košarka","Finale","VTB SUPERCUP"
"25.09.","21:00","Arena 1 Premium","Fudbal","Stuttgart - Celta","UEFA LIGA EVROPE"
"25.09.","21:00","Arena 2 Premium","Fudbal","Aston Villa - Bologna","UEFA LIGA EVROPE"
"25.09.","21:00","Arena 5 Premium","Fudbal","Salzburg - Porto","UEFA LIGA EVROPE"
"25.09.","21:00","Arena Sport 1","Fudbal","Utrecht - Lyon","UEFA LIGA EVROPE"
"25.09.","21:00","Arena Sport 2","Fudbal","Young Boys - Panathinaikos","UEFA LIGA EVROPE"
"25.09.","21:00","Arena Sport 3","Fudbal","Ferencvaros - Viktoria Plzen","UEFA LIGA EVROPE"
"25.09.","21:00","Arena Sport 4","Fudbal","Rangers - Genk","UEFA LIGA EVROPE"
"25.09.","21:00","Arena Sport 5","Fudbal","Torino - Pisa","ITALIJANSKI KUP"
"25.09.","21:30","Arena 4 Premium","Fudbal","Oviedo - Barcelona","ŠPANSKA LIGA"
"25.09.","22:00","Arena 3 Premium","Američki fudbal","Američki fudbal: NFL Arena ep. 4","NFL"
"26.09.","00:00","Arena 1 Premium","Fudbal","Sao Paulo - Quito","COPA LIBERTADORES"
"26.09.","02:00","Adrenalin","Moto Sport","Japan: Slobodan Trening 1","MOTO 3"
"26.09.","02:15","Arena 1 Premium","Američki fudbal","Seattle Seahawks - Arizona Cardinals","NFL"
"26.09.","02:30","Arena 2 Premium","Fudbal","Estudiantes - Flamengo","COPA LIBERTADORES"
"26.09.","02:50","Adrenalin","Moto Sport","Japan: Slobodan Trening 1","MOTO 2"
"26.09.","03:45","Adrenalin","Moto Sport","Japan: Slobodan Trening 1","MOTO GP"
"26.09.","05:00","Arena Tenis","Tenis","China Open - Centralni teren, dan 1","ATP/WTA"
"26.09.","05:15","Arena 1 Premium","Američki fudbal","Američki fudbal: NFL Arena ep. 4","NFL"
"26.09.","06:15","Adrenalin","Moto Sport","Japan: Trening","MOTO 3"
"26.09.","07:05","Adrenalin","Moto Sport","Japan: Trening","MOTO 2"
"26.09.","08:00","Adrenalin","Moto Sport","Japan: Trening","MOTO GP"
"26.09.","13:00","Arena Sport 5","Golf","The Ryder Cup - Dan 1","DP WORLD TOUR 2025"
"26.09.","17:00","Arena 5 Premium","Fudbal","Krylya Sovetov - Dinamo","RUSKA LIGA"
"26.09.","18:00","Arena 1 Premium","Fudbal","Radnik - IMT","MOZZARTBET SUPERLIGA"
"26.09.","18:30","Arena 2 Premium","Fudbal","Schalke - Greuther Furth","NEMAČKA 2. LIGA"
"26.09.","18:30","Arena 3 Premium","Fudbal","Darmstadt - Dresden","NEMAČKA 2. LIGA"
"26.09.","18:30","Arena Sport 1","Rukomet","RUKOMETNA ARENA",""
"26.09.","19:00","Arena 4 Premium","Vaterpolo","Novi Beograd - Crvena zvezda","Regionalna vaterpolo liga"
"26.09.","19:00","Arena 5 Premium","Fudbal","Alanyaspor - Galatasaray","TURSKA LIGA"
"26.09.","20:00","Arena Sport 2","Rukomet","Melsungen - HSV Hamburg","BUNDESLIGA"
"26.09.","20:00","Arena Sport 3","Košarka","Bayern - Jena","NEMAČKA LIGA"
"26.09.","20:00","Arena Sport 4","Fudbal","Nancy - Reims","FRANCUSKA 2. LIGA"
"26.09.","20:20","Arena Sport 6","Bejzbol","Chicago Cubs - St. Louis Cardinals","Major League Baseball"
"26.09.","20:30","Arena 1 Premium","Fudbal","Bayern - Werder Bremen","NEMAČKA LIGA"
"26.09.","20:30","Arena Sport 7","Fudbal","Wisla - GKS","POLJSKA LIGA"
"26.09.","20:30","Arena Sport 1x2","Fudbal","Mirandes - Zaragoza","ŠPANSKA 2. LIGA"
"26.09.","20:45","Arena 2 Premium","Fudbal","Strasbourg - Marseille","FRANCUSKA LIGA"
"26.09.","21:00","Arena 4 Premium","Fudbal","Girona - Espanyol","ŠPANSKA LIGA"
"26.09.","21:00","Arena 5 Premium","Fudbal","WBA - Leicester","CHAMPIONSHIP"
"26.09.","21:15","Arena 3 Premium","Fudbal","Benfica - Gil VIcente","PORTUGALSKA LIGA"
"27.09.","01:40","Adrenalin","Moto Sport","Japan: Slobodan Trening 2","MOTO 3"
