"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"11.06.","01:00","Arena 1 Premium","Fudbal","Urugvaj - Venecuela","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"11.06.","02:00","Arena 2 Premium","Fudbal","Argentina - Kolumbija","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"11.06.","02:45","Arena 3 Premium","Fudbal","Brazil - Paragvaj","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"11.06.","03:30","Arena 1 Premium","Fudbal","Peru - Ekvador","KVALIFIKACIJE ZA SVETSKO PRVENSTVO"
"11.06.","07:30","Arena 3 Premium","Odbojka","Poljska - Holandija","Liga Nacija"
"11.06.","14:00","Arena Sport 1","Tenis","London - Dan 3","WTA 500"
"11.06.","14:30","Arena 1 Premium","Odbojka","Srbija - Turska","Liga Nacija"
"11.06.","16:30","Arena 2 Premium","Tenis","Đere - Lajal","ATP 250 - Hertongenbosch"
"11.06.","20:15","Arena Sport 2","Bejzbol","St. Louis Cardinals - Toronto Blue Jays","Major League Baseball"
"11.06.","21:00","Arena 3 Premium","Fudbal","Oviedo - Almeria","ŠPANSKA 2. LIGA"
"11.06.","21:15","Arena 1 Premium","Košarka","Real Madrid - Unicaja, polufinale G1","ŠPANSKA LIGA"
"11.06.","22:30","Arena 2 Premium","Odbojka","Argentina - Francuska","Liga Nacija"
"12.06.","02:00","Arena 2 Premium","Odbojka","Slovenija - Kuba","Liga Nacija"
"12.06.","02:30","Arena 1 Premium","Košarka","Finale: Indiana - Oklahoma, G3","NBA"
"12.06.","11:00","Arena 1 Premium","Odbojka","Kina - Srbija","Liga Nacija"
"12.06.","13:00","Arena Sport 1","Tenis","London - Dan 4","WTA 500"
"12.06.","14:30","Arena 2 Premium","Odbojka","Poljska - Japan","Liga Nacija"
"12.06.","17:50","Arena 3 Premium","Košarka","Žalgiris - Rytas, finale G1","LITVANSKA LIGA"
"12.06.","19:00","Arena Sport 5","Pikado","Grupna Faza","SVETSKI KUP"
"12.06.","19:30","Arena Sport 2","Košarka","Efes - Besiktas, polufinale G4","TURSKA LIGA"
"12.06.","20:00","Arena 1 Premium","Košarka","Finale: Partizan - Budućnost G4","ABA LIGA"
"12.06.","20:00","Arena Sport 3","Atletika","Oslo","DIJAMANTSKA LIGA"
"12.06.","20:00","Arena Sport 6","Košarka","Ulm - Wurzburg, G5","NEMAČKA LIGA"
"12.06.","20:00","Arena Sport 10","Košarka","Finale: Partizan - Budućnost G4","ABA LIGA"
"12.06.","20:30","Arena 3 Premium","Košarka","Virtus - Brescia, finale G1","ITALIJANSKA LIGA"
"12.06.","21:00","Arena Sport 4","Fudbal","Mirandes - Racing","ŠPANSKA 2. LIGA"
