"Datum","Vreme","Kanal","Sport","Ekipe","Takmičenje"
"24.04.","00:00","Arena 2 Premium","Fudbal","San Antonio - Velez","COPA LIBERTADORES"
"24.04.","02:30","Arena 2 Premium","Fudbal","Independiente - River Plate","COPA LIBERTADORES"
"24.04.","03:30","Arena 1 Premium","Košarka","Houston - Golden State, G2","NBA"
"24.04.","11:00","Arena 1 Premium","Tenis","Etcheverry - Međedović","Masters - Madrid"
"24.04.","11:00","Arena Sport 1","Tenis","Teren Manolo Santana, Dan 2","Masters - Madrid"
"24.04.","11:00","Arena Sport 2","Tenis","Teren Arantxa Sanchez, Dan 2","Masters - Madrid"
"24.04.","18:30","Arena Sport 6","Košarka","Zenit - Parma, G2","VTB LIGA"
"24.04.","18:45","Arena Sport 5","Rukomet","Szeged - Barcelona","EHF LIGA ŠAMPIONA"
"24.04.","18:45","Arena Sport 9","Fudbal","AZ Alkmaar - NAC Breda","HOLANDSKA LIGA"
"24.04.","19:00","Arena 1 Premium","Vaterpolo","Radnički - HAVK Mladost","Euro Cup"
"24.04.","19:00","Arena 2 Premium","Fudbal","Osasuna - Sevilla","ŠPANSKA LIGA"
"24.04.","19:00","Arena Sport 4","Odbojka","Radnički - Vojvodina, finale G3","SUPERLIGA"
"24.04.","19:00","Arena Sport 8","Fudbal","Leganes - Girona","ŠPANSKA LIGA"
"24.04.","19:00","Arena Sport 10","Odbojka","Radnički - Vojvodina, finale G3","SUPERLIGA"
"24.04.","19:45","Arena 3 Premium","Košarka","Fenerbahce - Paris, G2","EVROLIGA"
"24.04.","20:30","Arena 1 Premium","Košarka","Panathinaikos - Efes, G2","EVROLIGA"
"24.04.","20:30","Arena Sport 3","Fudbal","Club Brugge - Union SG","BELGIJSKA LIGA"
"24.04.","20:30","Arena Sport 7","Odbojka","Perugia - Lube, polufinale G5","ITALIJANSKA LIGA"
"24.04.","20:45","Arena Sport 5","Rukomet","Fuchse Berlin - Aalborg","EHF LIGA ŠAMPIONA"
"24.04.","21:00","Arena Sport 2","Fudbal","Bologna - Empoli","ITALIJANSKI KUP"
"24.04.","21:00","Arena Sport 4","Fudbal","Twente - PSV","HOLANDSKA LIGA"
"24.04.","21:30","Arena 2 Premium","Fudbal","Atletico - Rayo Vallecano","ŠPANSKA LIGA"
"24.04.","21:30","Arena Sport 1","Fudbal","Betis - Valladolid","ŠPANSKA LIGA"
"24.04.","21:45","Arena 3 Premium","Američki fudbal","Američki fudbal: NFL Arena","NFL"
"25.04.","00:00","Arena 2 Premium","Fudbal","Bolívar - Palmeiras","COPA LIBERTADORES"
"25.04.","00:00","Arena 3 Premium","Fudbal","Corinthians - Racing","COPA SUDAMERICANA"
"25.04.","00:30","Arena Sport 1","Hokej","Tampa Bay - Florida","NHL Stanley Cup"
"25.04.","02:00","Arena 3 Premium","Američki fudbal","Draft - Prva runda","NFL"
