Datum,Vreme,Kanal,Sport,Ekipe,Takmičenje
30.08.,01:30,Arena Tenis,Tenis,Finale,WTA 500 - Monterrey
30.08.,01:30,Adrenalin,Moto Sport,Daytona,NASCAR CUP SERIES
30.08.,10:00,Arena Tenis,Tenis,Girls Final,ITF - Kuršumlijska banja
30.08.,11:00,Adrenalin,Moto Sport,Aragon: Trka,MOTO 3
30.08.,12:00,Arena Tenis,Tenis,Boys Final,ITF - Kuršumlijska banja
30.08.,12:00,Arena Sport 8,Moto Sport,Paragvaj - Live Stage 3,WRC
30.08.,12:15,Arena Premium 2,Fudbal,Utrecht - PSV,HOLANDSKA LIGA
30.08.,12:15,Adrenalin,Moto Sport,Aragon: Trka,MOTO 2
30.08.,13:00,Arena Premium 1,Fudbal,Aberdeen - Rangers,ŠKOTSKA LIGA
30.08.,13:00,Arena Sport 8,Golf,"Husqvarna British Masters hosted by Sir Nick Faldo, finalni dan",DP WORLD TOUR
30.08.,13:30,Arena Sport 2,Fudbal,St. Pauli - Kaiserslautern,NEMAČKA 2. LIGA
30.08.,13:30,Arena Sport 3,Fudbal,Darmstadt - Hannover,NEMAČKA 2. LIGA
30.08.,13:30,Arena Sport 10,Fudbal,Polufinale 1,NIKA CUP 2026 (2015)
30.08.,14:00,Arena Sport 10,Fudbal,Polufinale 2,NIKA CUP 2026
30.08.,14:00,Adrenalin,Moto Sport,Aragon: Trka,MOTO GP
30.08.,14:30,Arena Premium 3,Fudbal,Feyenoord - Den Haag,HOLANDSKA LIGA
30.08.,14:30,Arena Sport 10,Fudbal,Meč za 3. mesto,NIKA CUP 2026
30.08.,14:45,Arena Sport 5,Fudbal,Rakow - Jagiellonia,POLJSKA LIGA
30.08.,15:00,Arena Premium 1,Fudbal,Chelsea - Brighton,ENGLESKA LIGA
30.08.,15:00,Arena Premium 2,Fudbal,Leeds - Brentford,ENGLESKA LIGA
30.08.,15:00,Arena Premium 4,Fudbal,Sunderland - Fulham,ENGLESKA LIGA
30.08.,15:00,Arena Premium 5,Fudbal,Paris - Nice,FRANCUSKA LIGA
30.08.,15:00,Arena Sport 1,Rukomet,Gummersbach - Magdeburg,BUNDESLIGA
30.08.,15:00,Arena Sport 10,Fudbal,Finale,NIKA CUP 2026
30.08.,15:30,Arena 1X2,Fudbal,Freiburg - Werder Bremen,NEMAČKA LIGA
30.08.,16:00,Arena Sport 4,Odbojka,Francuska - Grčka,EVROPSKO PRVENSTVO (Ž)
30.08.,16:00,Arena Sport 6,Fudbal,Athletico Paranaense - Fluminense,BRAZILSKA LIGA
30.08.,16:30,Arena Premium 3,Fudbal,Spartak - Orenburg,RUSKA LIGA
30.08.,16:30,Arena Sport 2,Fudbal,St. Gallen - Thun,ŠVAJCARSKA LIGA
30.08.,16:45,Arena Sport 1,Fudbal,Telstar - Ajax,HOLANDSKA LIGA
30.08.,17:00,Arena Premium 2,Fudbal,Real Madrid - Malaga,ŠPANSKA LIGA
30.08.,17:00,Arena Premium 5,Fudbal,Rapid - Sturm,AUSTRIJSKA LIGA
30.08.,17:00,Arena Sport 3,Basket 3x3,"Deberecen, četvrtfinala",FIBA 3x3 World Tour
30.08.,17:00,Arena Sport 9,Padel,FIP Gold Belgrade 2026: Finale,FIP Gold Belgrade 2026
30.08.,17:15,Arena Sport 5,Fudbal,Rennes - Le Mans,FRANCUSKA LIGA
30.08.,17:30,Arena Premium 1,Fudbal,Manchester United - Ipswich,ENGLESKA LIGA
30.08.,17:30,Arena Premium 4,Fudbal,Augsburg - Schalke,NEMAČKA LIGA
30.08.,18:00,Arena 1X2,Fudbal,Nordsjaelland - Brondby,DANSKA LIGA
30.08.,18:30,Arena Premium 3,Fudbal,Napoli - Como,ITALIJANSKA LIGA
30.08.,19:00,Arena Premium 2,Odbojka,Srbija - Hrvatska,EVROPSKO PRVENSTVO (Ž)
30.08.,19:00,Arena Sport 2,Fudbal,Salzburg - Austria Wien,AUSTRIJSKA LIGA
30.08.,19:00,Arena Sport 7,Basket 3x3,SC Rakovica Beograd,BG League
30.08.,19:00,Adrenalin,Moto Sport,Paragvaj - Live Stage 4,WRC
30.08.,19:30,Arena Premium 5,Fudbal,Deportivo - Valencia,ŠPANSKA LIGA
30.08.,19:30,Arena Sport 3,Basket 3x3,"Debrecen, polufinala i finale",FIBA 3x3 World Tour
30.08.,19:35,Arena Sport 5,Bejzbol,Boston Red Sox - New York Yankees,Major League Baseball
30.08.,20:00,Arena Sport 1,Socca,SAD - Srbija,WORLD CUP
30.08.,20:00,Arena Sport 8,Košarka,Slovenija - Mađarska,Svetsko prvenstvo - Kvalifikacije
30.08.,20:00,Arena Sport 9,Fudbal,Banfield - River Plate,ARGENTINSKA LIGA
30.08.,20:00,Arena 1X2,Fudbal,Kifisia - AEK,GRČKA LIGA
30.08.,20:30,Arena Sport 6,Fudbal,Samsunspor - Fenerbahce,TURSKA LIGA
30.08.,20:45,Arena Premium 3,Fudbal,Monaco - Marseille,FRANCUSKA LIGA
30.08.,20:45,Arena Premium 4,Fudbal,Cagliari - Inter,ITALIJANSKA LIGA
30.08.,20:45,Arena Sport 1,Fudbal,Lazio - Genoa,ITALIJANSKA LIGA
30.08.,21:00,Arena Sport 2,Fudbal,Pisa - Catanzaro,ITALIJANSKA 2. LIGA
30.08.,21:30,Arena Premium 2,Fudbal,Celta - Athletic Bilbao,ŠPANSKA LIGA
30.08.,23:30,Arena Premium 2,Fudbal,Mirassol - Palmeiras,BRAZILSKA LIGA
31.08.,02:30,Arena Premium 2,Fudbal,Independiente Rivadavia - Racing,ARGENTINSKA LIGA
31.08.,16:00,Arena Premium 2,Odbojka,Italija - Bugarska,EVROPSKO PRVENSTVO (Ž)
31.08.,17:30,Arena Sport 1,Košarka,Litvanija - BiH,Svetsko prvenstvo - Kvalifikacije
31.08.,18:00,Arena Premium 4,Košarka,Grčka - Španija,Svetsko prvenstvo - Kvalifikacije
31.08.,18:00,Arena Sport 3,Odbojka,Osmina finala 6,EVROPSKO PRVENSTVO (Ž)
31.08.,18:30,Arena Premium 3,Fudbal,Lecce - Roma,ITALIJANSKA LIGA
31.08.,18:30,Arena Sport 2,Fudbal,Levadiakos - Panathinaikos,GRČKA LIGA
31.08.,18:30,Arena Sport 9,Fudbal,Hajduk - Lokomotiva,HRVATSKA LIGA
31.08.,19:00,Arena Sport 4,Fudbal,Omonia - Omonia Aradippou,KIPARSKA LIGA
31.08.,19:00,Arena 1X2,Fudbal,Copenhagen - Sonderjyske,DANSKA LIGA
31.08.,19:30,Arena Premium 1,Košarka,Italija - Srbija,Svetsko prvenstvo - Kvalifikacije
31.08.,19:30,Arena Premium 5,Fudbal,Osasuna - Getafe,ŠPANSKA LIGA
31.08.,20:30,Arena Premium 4,Fudbal,Besiktas - Corum,TURSKA LIGA
31.08.,20:30,Arena Sport 1,Košarka,Crna Gora - Ukrajina,Svetsko prvenstvo - Kvalifikacije
31.08.,20:30,Arena Sport 2,Fudbal,Amed - Trabzonspor,TURSKA LIGA
31.08.,20:45,Arena Premium 3,Fudbal,Atalanta - Bologna,ITALIJANSKA LIGA
31.08.,20:45,Arena Sport 3,Fudbal,Dijon - Saint-Etienne,FRANCUSKA 2. LIGA
31.08.,21:00,Arena Premium 2,Fudbal,Aston Villa - Arsenal,ENGLESKA LIGA
31.08.,21:30,Arena Premium 1,Fudbal,Barcelona - Rayo Vallecano,ŠPANSKA LIGA
01.09.,00:00,Arena Premium 1,Fudbal,Estudiantes - Newell's Old Boys,ARGENTINSKA LIGA
01.09.,11:00,Arena Premium 2,Socca,Srbija - Luksemburg,WORLD CUP
01.09.,15:00,Arena Premium 2,Odbojka,Osmina finala 7,EVROPSKO PRVENSTVO (Ž)
01.09.,18:00,Arena Premium 2,Odbojka,Osmina finala 8,EVROPSKO PRVENSTVO (Ž)
01.09.,18:00,Arena Premium 3,Fudbal,Parma - Cremonese,ITALIJANSKI KUP
01.09.,20:30,Arena Premium 4,Fudbal,Zurich - Young Boys,ŠVAJCARSKA LIGA
01.09.,20:45,Arena Premium 1,Fudbal,HEBC Hamburg - Borussia Dortmund,NEMAČKI KUP
